"The 2009 PSSA Mathematics and Reading District Level Proficiency Results",,,,,,,,,,,,,,,
"(Full Academic Year; No PASA Scores) Groups with less than 10 students assessed were removed from the file. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"AUN","County","IU Number","District","Grade","Group","Number Scored Math","% Advanced Math","% Proficient Math","% Basic Math","% Below Basic Math","Number Scored Reading","% Advanced Reading","% Proficient Reading","% Basic Reading","% Below Basic Reading"
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",3,"Female",155,54.2,38.7,7.1,0.0,154,31.8,55.8,4.5,7.8
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",3,"White",171,53.8,38.6,7.6,0.0,170,26.5,60.6,4.7,8.2
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",3,"Black",19,31.6,47.4,15.8,5.3,19,10.5,68.4,5.3,15.8
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",3,"Hispanic",44,61.4,34.1,4.5,0.0,44,18.2,70.5,4.5,6.8
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",3,"Asian",11,63.6,36.4,0.0,0.0,11,45.5,45.5,0.0,9.1
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",3,"Multi-Ethnic",33,45.5,42.4,12.1,0.0,33,15.2,66.7,3.0,15.2
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",4,"All Students",294,53.7,34.0,8.8,3.4,291,37.1,40.9,15.8,6.2
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",4,"IEP",50,24.0,32.0,30.0,14.0,50,18.0,20.0,32.0,30.0
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",4,"ELL",19,36.8,42.1,15.8,5.3,19,0.0,36.8,52.6,10.5
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",4,"Economically Disadvantaged",95,40.0,40.0,15.8,4.2,92,28.3,35.9,25.0,10.9
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",4,"Male",155,57.4,29.7,9.0,3.9,154,37.0,42.9,15.6,4.5
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",4,"Female",139,49.6,38.8,8.6,2.9,137,37.2,38.7,16.1,8.0
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",4,"White",184,62.0,30.4,5.4,2.2,184,40.8,42.4,11.4,5.4
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",4,"Black",17,29.4,52.9,11.8,5.9,17,35.3,17.6,29.4,17.6
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",4,"Hispanic",45,40.0,33.3,20.0,6.7,43,23.3,39.5,30.2,7.0
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",4,"Asian",13,69.2,23.1,7.7,0.0,13,46.2,46.2,7.7,0.0
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",4,"Multi-Ethnic",34,32.4,50.0,11.8,5.9,33,30.3,45.5,18.2,6.1
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",5,"All Students",293,46.8,24.9,15.0,13.3,291,24.7,42.6,16.8,15.8
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",5,"IEP",51,13.7,15.7,17.6,52.9,49,8.2,18.4,16.3,57.1
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",5,"ELL",19,21.1,26.3,36.8,15.8,19,5.3,15.8,63.2,15.8
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",5,"Economically Disadvantaged",95,30.5,34.7,15.8,18.9,95,15.8,42.1,22.1,20.0
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",5,"Male",140,49.3,22.9,14.3,13.6,140,27.9,40.7,15.7,15.7
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",5,"Female",153,44.4,26.8,15.7,13.1,151,21.9,44.4,17.9,15.9
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",5,"White",183,53.6,22.4,14.2,9.8,181,27.6,46.4,12.7,13.3
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",5,"Black",19,15.8,31.6,21.1,31.6,19,5.3,42.1,10.5,42.1
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",5,"Hispanic",40,25.0,30.0,22.5,22.5,40,10.0,40.0,30.0,20.0
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",5,"Asian",17,76.5,11.8,11.8,0.0,17,47.1,23.5,23.5,5.9
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",5,"Multi-Ethnic",34,38.2,35.3,8.8,17.6,34,26.5,35.3,23.5,14.7
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",6,"All Students",302,52.6,29.8,10.9,6.6,300,36.3,34.7,18.0,11.0
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",6,"IEP",60,18.3,26.7,25.0,30.0,60,10.0,18.3,28.3,43.3
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",6,"Economically Disadvantaged",109,38.5,39.4,11.9,10.1,109,25.7,37.6,18.3,18.3
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",6,"Male",157,57.3,25.5,9.6,7.6,156,33.3,34.0,18.6,14.1
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",6,"Female",145,47.6,34.5,12.4,5.5,144,39.6,35.4,17.4,7.6
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",6,"White",196,57.1,25.5,10.7,6.6,195,43.1,31.3,15.9,9.7
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",6,"Black",18,44.4,44.4,5.6,5.6,18,22.2,38.9,22.2,16.7
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",6,"Hispanic",42,42.9,26.2,19.0,11.9,41,22.0,39.0,19.5,19.5
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",6,"Multi-Ethnic",35,40.0,48.6,8.6,2.9,35,22.9,45.7,22.9,8.6
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",7,"All Students",312,51.0,31.4,10.6,7.1,312,39.4,33.7,18.3,8.7
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",7,"IEP",53,17.0,34.0,20.8,28.3,53,13.2,20.8,30.2,35.8
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",7,"Economically Disadvantaged",109,39.4,35.8,12.8,11.9,109,26.6,33.9,23.9,15.6
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",7,"Male",150,48.0,34.0,10.0,8.0,150,34.7,33.3,20.7,11.3
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",7,"Female",162,53.7,29.0,11.1,6.2,162,43.8,34.0,16.0,6.2
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",7,"White",221,54.3,29.9,10.4,5.4,221,43.4,33.5,17.2,5.9
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",7,"Black",21,14.3,52.4,19.0,14.3,21,23.8,33.3,33.3,9.5
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",7,"Hispanic",46,39.1,34.8,10.9,15.2,46,19.6,39.1,17.4,23.9
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",7,"Asian",12,91.7,8.3,0.0,0.0,12,75.0,25.0,0.0,0.0
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",7,"Multi-Ethnic",11,54.5,36.4,9.1,0.0,11,27.3,27.3,36.4,9.1
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",8,"All Students",343,49.6,30.6,12.8,7.0,343,58.3,26.2,8.2,7.3
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",8,"IEP",54,7.4,20.4,33.3,38.9,53,1.9,30.2,28.3,39.6
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",8,"ELL",10,30.0,50.0,10.0,10.0,11,9.1,45.5,27.3,18.2
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",8,"Economically Disadvantaged",95,35.8,31.6,22.1,10.5,94,40.4,33.0,13.8,12.8
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",8,"Male",183,49.2,27.3,14.8,8.7,182,52.7,25.3,12.1,9.9
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",8,"Female",160,50.0,34.4,10.6,5.0,161,64.6,27.3,3.7,4.3
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",8,"White",245,55.9,29.8,10.2,4.1,245,66.1,23.3,6.5,4.1
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",8,"Black",16,25.0,31.3,31.3,12.5,16,43.8,31.3,12.5,12.5
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",8,"Hispanic",53,28.3,34.0,20.8,17.0,53,35.8,32.1,13.2,18.9
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",8,"Multi-Ethnic",15,40.0,40.0,13.3,6.7,15,40.0,46.7,0.0,13.3
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",11,"All Students",311,23.8,27.0,21.5,27.7,309,31.1,36.9,14.6,17.5
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",11,"IEP",25,0.0,8.0,4.0,88.0,24,4.2,4.2,8.3,83.3
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",11,"Economically Disadvantaged",81,17.3,17.3,24.7,40.7,80,10.0,42.5,18.8,28.8
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",11,"Male",180,26.7,26.7,19.4,27.2,178,29.2,35.4,14.6,20.8
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",11,"Female",130,20.0,27.7,24.6,27.7,130,33.8,39.2,14.6,12.3
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",11,"White",217,29.0,32.3,19.4,19.4,217,40.1,37.8,13.4,8.8
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",11,"Black",29,3.4,10.3,24.1,62.1,28,0.0,35.7,25.0,39.3
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",11,"Hispanic",37,10.8,10.8,32.4,45.9,36,5.6,38.9,19.4,36.1
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",11,"Asian",11,36.4,18.2,9.1,36.4,11,27.3,18.2,9.1,45.5
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",11,"Multi-Ethnic",16,12.5,31.3,31.3,25.0,16,25.0,37.5,6.3,31.3
118401403,"Luzerne",18,"CRESTWOOD SD",3,"All Students",217,62.2,32.3,3.7,1.8,216,32.9,56.9,4.2,6.0
118401403,"Luzerne",18,"CRESTWOOD SD",3,"IEP",21,28.6,33.3,19.0,19.0,21,4.8,33.3,9.5,52.4
118401403,"Luzerne",18,"CRESTWOOD SD",3,"Economically Disadvantaged",37,59.5,32.4,2.7,5.4,37,21.6,56.8,8.1,13.5
118401403,"Luzerne",18,"CRESTWOOD SD",3,"Male",127,62.2,33.9,2.4,1.6,127,33.9,57.5,2.4,6.3
118401403,"Luzerne",18,"CRESTWOOD SD",3,"Female",90,62.2,30.0,5.6,2.2,89,31.5,56.2,6.7,5.6
118401403,"Luzerne",18,"CRESTWOOD SD",3,"White",198,62.6,32.3,3.5,1.5,197,33.0,57.4,4.6,5.1
118401403,"Luzerne",18,"CRESTWOOD SD",3,"Asian",12,66.7,25.0,0.0,8.3,12,25.0,58.3,0.0,16.7
118401403,"Luzerne",18,"CRESTWOOD SD",4,"All Students",202,67.3,24.8,5.4,2.5,202,47.0,39.6,9.4,4.0
118401403,"Luzerne",18,"CRESTWOOD SD",4,"IEP",18,16.7,38.9,22.2,22.2,18,11.1,22.2,38.9,27.8
118401403,"Luzerne",18,"CRESTWOOD SD",4,"Economically Disadvantaged",37,48.6,32.4,10.8,8.1,37,32.4,40.5,16.2,10.8
118401403,"Luzerne",18,"CRESTWOOD SD",4,"Male",102,71.6,21.6,5.9,1.0,102,45.1,43.1,10.8,1.0
118401403,"Luzerne",18,"CRESTWOOD SD",4,"Female",100,63.0,28.0,5.0,4.0,100,49.0,36.0,8.0,7.0
118401403,"Luzerne",18,"CRESTWOOD SD",4,"White",192,67.7,25.0,4.7,2.6,192,46.9,39.6,9.4,4.2
118401403,"Luzerne",18,"CRESTWOOD SD",5,"All Students",234,47.0,31.2,16.7,5.1,234,30.3,47.9,13.2,8.5
118401403,"Luzerne",18,"CRESTWOOD SD",5,"IEP",19,5.3,10.5,42.1,42.1,19,0.0,21.1,15.8,63.2
118401403,"Luzerne",18,"CRESTWOOD SD",5,"Economically Disadvantaged",23,26.1,26.1,39.1,8.7,23,13.0,34.8,30.4,21.7
118401403,"Luzerne",18,"CRESTWOOD SD",5,"Male",112,53.6,25.9,15.2,5.4,112,31.3,46.4,12.5,9.8
118401403,"Luzerne",18,"CRESTWOOD SD",5,"Female",121,41.3,35.5,18.2,5.0,121,29.8,48.8,14.0,7.4
118401403,"Luzerne",18,"CRESTWOOD SD",5,"White",221,46.2,31.7,16.7,5.4,221,29.9,47.5,13.6,9.0
118401403,"Luzerne",18,"CRESTWOOD SD",6,"All Students",212,60.8,21.2,11.3,6.6,212,43.4,33.5,16.0,7.1
118401403,"Luzerne",18,"CRESTWOOD SD",6,"IEP",23,8.7,30.4,26.1,34.8,23,4.3,17.4,34.8,43.5
118401403,"Luzerne",18,"CRESTWOOD SD",6,"Economically Disadvantaged",41,48.8,26.8,17.1,7.3,41,39.0,26.8,24.4,9.8
118401403,"Luzerne",18,"CRESTWOOD SD",6,"Male",115,59.1,22.6,9.6,8.7,115,37.4,38.3,15.7,8.7
118401403,"Luzerne",18,"CRESTWOOD SD",6,"Female",97,62.9,19.6,13.4,4.1,97,50.5,27.8,16.5,5.2
118401403,"Luzerne",18,"CRESTWOOD SD",6,"White",200,61.0,21.0,11.0,7.0,200,43.5,33.0,16.0,7.5
118401403,"Luzerne",18,"CRESTWOOD SD",7,"All Students",247,46.2,27.1,16.6,10.1,247,47.4,33.6,13.4,5.7
118401403,"Luzerne",18,"CRESTWOOD SD",7,"IEP",21,9.5,9.5,23.8,57.1,21,4.8,28.6,23.8,42.9
118401403,"Luzerne",18,"CRESTWOOD SD",7,"Economically Disadvantaged",43,30.2,30.2,18.6,20.9,43,30.2,37.2,23.3,9.3
118401403,"Luzerne",18,"CRESTWOOD SD",7,"Male",126,48.4,26.2,15.1,10.3,126,46.0,31.0,14.3,8.7
118401403,"Luzerne",18,"CRESTWOOD SD",7,"Female",121,43.8,28.1,18.2,9.9,121,48.8,36.4,12.4,2.5
118401403,"Luzerne",18,"CRESTWOOD SD",7,"White",231,46.3,27.7,16.0,10.0,231,48.1,33.3,13.9,4.8
118401403,"Luzerne",18,"CRESTWOOD SD",8,"All Students",242,54.5,26.4,11.2,7.9,242,65.7,24.0,6.6,3.7
118401403,"Luzerne",18,"CRESTWOOD SD",8,"IEP",21,0.0,14.3,19.0,66.7,21,0.0,38.1,33.3,28.6
118401403,"Luzerne",18,"CRESTWOOD SD",8,"Economically Disadvantaged",35,22.9,31.4,25.7,20.0,35,40.0,37.1,14.3,8.6
118401403,"Luzerne",18,"CRESTWOOD SD",8,"Male",126,54.8,24.6,14.3,6.3,126,57.1,28.6,8.7,5.6
118401403,"Luzerne",18,"CRESTWOOD SD",8,"Female",114,53.5,28.9,7.9,9.6,114,74.6,19.3,4.4,1.8
118401403,"Luzerne",18,"CRESTWOOD SD",8,"White",223,54.7,26.9,10.8,7.6,223,66.4,23.3,6.7,3.6
118401403,"Luzerne",18,"CRESTWOOD SD",11,"All Students",260,20.4,34.2,24.6,20.8,259,33.6,38.6,14.7,13.1
118401403,"Luzerne",18,"CRESTWOOD SD",11,"IEP",31,0.0,6.5,6.5,87.1,31,3.2,6.5,16.1,74.2
118401403,"Luzerne",18,"CRESTWOOD SD",11,"Economically Disadvantaged",42,21.4,19.0,23.8,35.7,41,26.8,26.8,24.4,22.0
118401403,"Luzerne",18,"CRESTWOOD SD",11,"Male",124,21.8,31.5,22.6,24.2,123,22.8,43.9,16.3,17.1
118401403,"Luzerne",18,"CRESTWOOD SD",11,"Female",136,19.1,36.8,26.5,17.6,136,43.4,33.8,13.2,9.6
118401403,"Luzerne",18,"CRESTWOOD SD",11,"White",243,20.2,34.6,25.9,19.3,242,33.1,39.7,14.5,12.8
118401603,"Luzerne",18,"DALLAS SD",3,"All Students",213,48.8,46.0,5.2,0.0,213,31.5,62.9,2.8,2.8
118401603,"Luzerne",18,"DALLAS SD",3,"IEP",32,21.9,65.6,12.5,0.0,32,9.4,65.6,12.5,12.5
118401603,"Luzerne",18,"DALLAS SD",3,"Economically Disadvantaged",44,36.4,50.0,13.6,0.0,44,15.9,75.0,6.8,2.3
118401603,"Luzerne",18,"DALLAS SD",3,"Male",122,52.5,44.3,3.3,0.0,122,25.4,67.2,4.9,2.5
118401603,"Luzerne",18,"DALLAS SD",3,"Female",90,44.4,48.9,6.7,0.0,90,40.0,56.7,0.0,3.3
118401603,"Luzerne",18,"DALLAS SD",3,"White",203,48.3,46.8,4.9,0.0,203,31.0,63.5,2.5,3.0
118401603,"Luzerne",18,"DALLAS SD",4,"All Students",207,74.4,19.3,4.3,1.9,207,49.3,41.1,6.8,2.9
118401603,"Luzerne",18,"DALLAS SD",4,"IEP",30,23.3,43.3,20.0,13.3,30,10.0,50.0,20.0,20.0
118401603,"Luzerne",18,"DALLAS SD",4,"Economically Disadvantaged",39,51.3,28.2,15.4,5.1,39,28.2,51.3,12.8,7.7
118401603,"Luzerne",18,"DALLAS SD",4,"Male",115,71.3,22.6,5.2,0.9,115,41.7,47.8,6.1,4.3
118401603,"Luzerne",18,"DALLAS SD",4,"Female",92,78.3,15.2,3.3,3.3,92,58.7,32.6,7.6,1.1
118401603,"Luzerne",18,"DALLAS SD",4,"White",203,73.9,19.7,4.4,2.0,203,48.8,41.4,6.9,3.0
118401603,"Luzerne",18,"DALLAS SD",5,"All Students",220,67.7,25.9,5.5,0.9,219,31.1,50.2,13.2,5.5
118401603,"Luzerne",18,"DALLAS SD",5,"IEP",33,39.4,42.4,18.2,0.0,33,21.2,15.2,36.4,27.3
118401603,"Luzerne",18,"DALLAS SD",5,"Economically Disadvantaged",39,61.5,20.5,15.4,2.6,39,23.1,51.3,12.8,12.8
118401603,"Luzerne",18,"DALLAS SD",5,"Male",128,64.8,28.9,4.7,1.6,127,29.1,47.2,17.3,6.3
118401603,"Luzerne",18,"DALLAS SD",5,"Female",92,71.7,21.7,6.5,0.0,92,33.7,54.3,7.6,4.3
118401603,"Luzerne",18,"DALLAS SD",5,"White",211,67.3,26.5,5.2,0.9,210,30.0,51.4,12.9,5.7
118401603,"Luzerne",18,"DALLAS SD",6,"All Students",205,72.2,19.0,4.4,4.4,205,53.2,29.3,13.2,4.4
118401603,"Luzerne",18,"DALLAS SD",6,"IEP",24,25.0,33.3,12.5,29.2,24,12.5,25.0,41.7,20.8
118401603,"Luzerne",18,"DALLAS SD",6,"Economically Disadvantaged",29,37.9,31.0,13.8,17.2,29,24.1,27.6,27.6,20.7
118401603,"Luzerne",18,"DALLAS SD",6,"Male",103,70.9,16.5,6.8,5.8,103,52.4,27.2,16.5,3.9
118401603,"Luzerne",18,"DALLAS SD",6,"Female",102,73.5,21.6,2.0,2.9,102,53.9,31.4,9.8,4.9
118401603,"Luzerne",18,"DALLAS SD",6,"White",199,72.9,18.1,4.5,4.5,199,53.3,30.2,12.6,4.0
118401603,"Luzerne",18,"DALLAS SD",7,"All Students",218,72.0,20.2,5.5,2.3,218,57.3,29.8,11.9,0.9
118401603,"Luzerne",18,"DALLAS SD",7,"IEP",27,22.2,51.9,14.8,11.1,27,7.4,40.7,48.1,3.7
118401603,"Luzerne",18,"DALLAS SD",7,"Economically Disadvantaged",32,46.9,31.3,9.4,12.5,32,21.9,50.0,25.0,3.1
118401603,"Luzerne",18,"DALLAS SD",7,"Male",116,69.8,24.1,4.3,1.7,116,50.9,33.6,13.8,1.7
118401603,"Luzerne",18,"DALLAS SD",7,"Female",102,74.5,15.7,6.9,2.9,102,64.7,25.5,9.8,0.0
118401603,"Luzerne",18,"DALLAS SD",7,"White",211,72.5,19.9,5.7,1.9,211,57.8,29.9,11.8,0.5
118401603,"Luzerne",18,"DALLAS SD",8,"All Students",219,53.0,30.1,12.3,4.6,219,72.1,21.0,4.1,2.7
118401603,"Luzerne",18,"DALLAS SD",8,"IEP",25,8.0,28.0,32.0,32.0,25,20.0,44.0,12.0,24.0
118401603,"Luzerne",18,"DALLAS SD",8,"Economically Disadvantaged",38,23.7,36.8,28.9,10.5,38,55.3,28.9,7.9,7.9
118401603,"Luzerne",18,"DALLAS SD",8,"Male",114,50.9,30.7,12.3,6.1,114,67.5,22.8,4.4,5.3
118401603,"Luzerne",18,"DALLAS SD",8,"Female",105,55.2,29.5,12.4,2.9,105,77.1,19.0,3.8,0.0
118401603,"Luzerne",18,"DALLAS SD",8,"White",214,53.3,30.4,11.7,4.7,214,72.0,21.0,4.2,2.8
118401603,"Luzerne",18,"DALLAS SD",11,"All Students",199,22.1,31.7,25.1,21.1,198,40.9,35.4,15.2,8.6
118401603,"Luzerne",18,"DALLAS SD",11,"IEP",13,0.0,7.7,15.4,76.9,13,0.0,23.1,38.5,38.5
118401603,"Luzerne",18,"DALLAS SD",11,"Economically Disadvantaged",23,13.0,8.7,30.4,47.8,23,13.0,47.8,21.7,17.4
118401603,"Luzerne",18,"DALLAS SD",11,"Male",107,20.6,29.9,28.0,21.5,106,33.0,33.0,20.8,13.2
118401603,"Luzerne",18,"DALLAS SD",11,"Female",92,23.9,33.7,21.7,20.7,92,50.0,38.0,8.7,3.3
118401603,"Luzerne",18,"DALLAS SD",11,"White",198,21.7,31.8,25.3,21.2,197,40.6,35.5,15.2,8.6
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",3,"All Students",175,34.9,40.6,19.4,5.1,174,21.8,50.0,12.6,15.5
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",3,"IEP",28,10.7,46.4,28.6,14.3,27,3.7,59.3,11.1,25.9
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",3,"Economically Disadvantaged",88,20.5,39.8,30.7,9.1,87,12.6,43.7,17.2,26.4
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",3,"Male",100,33.0,43.0,18.0,6.0,99,21.2,47.5,13.1,18.2
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",3,"Female",75,37.3,37.3,21.3,4.0,75,22.7,53.3,12.0,12.0
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",3,"White",162,34.6,42.0,19.1,4.3,162,22.2,50.6,11.7,15.4
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",4,"All Students",164,35.4,38.4,12.8,13.4,163,25.2,35.0,18.4,21.5
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",4,"IEP",23,21.7,30.4,13.0,34.8,23,13.0,13.0,26.1,47.8
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",4,"Economically Disadvantaged",85,24.7,41.2,15.3,18.8,84,15.5,33.3,21.4,29.8
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",4,"Male",78,38.5,37.2,11.5,12.8,78,23.1,32.1,19.2,25.6
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",4,"Female",86,32.6,39.5,14.0,14.0,85,27.1,37.6,17.6,17.6
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",4,"White",155,36.1,38.7,12.9,12.3,155,26.5,33.5,18.7,21.3
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",5,"All Students",157,40.1,27.4,19.7,12.7,157,22.3,36.9,16.6,24.2
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",5,"IEP",35,14.3,17.1,34.3,34.3,35,5.7,14.3,14.3,65.7
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",5,"Economically Disadvantaged",95,30.5,27.4,23.2,18.9,95,12.6,34.7,18.9,33.7
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",5,"Male",78,42.3,23.1,20.5,14.1,78,15.4,38.5,17.9,28.2
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",5,"Female",79,38.0,31.6,19.0,11.4,79,29.1,35.4,15.2,20.3
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",5,"White",141,42.6,27.0,19.1,11.3,141,24.8,37.6,14.9,22.7
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",5,"Black",10,20.0,30.0,20.0,30.0,10,0.0,40.0,30.0,30.0
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",6,"All Students",166,57.2,22.3,10.8,9.6,166,38.0,28.3,18.7,15.1
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",6,"IEP",28,21.4,17.9,17.9,42.9,28,14.3,10.7,17.9,57.1
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",6,"Economically Disadvantaged",81,44.4,32.1,12.3,11.1,81,29.6,29.6,24.7,16.0
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",6,"Male",85,52.9,18.8,17.6,10.6,85,29.4,28.2,23.5,18.8
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",6,"Female",81,61.7,25.9,3.7,8.6,81,46.9,28.4,13.6,11.1
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",6,"White",144,59.0,20.8,11.1,9.0,144,39.6,27.1,18.8,14.6
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",6,"Black",11,36.4,45.5,0.0,18.2,11,18.2,54.5,18.2,9.1
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",7,"All Students",145,53.8,29.7,7.6,9.0,145,42.8,29.0,20.0,8.3
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",7,"IEP",20,5.0,25.0,25.0,45.0,20,0.0,20.0,35.0,45.0
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",7,"Economically Disadvantaged",65,43.1,29.2,12.3,15.4,65,29.2,29.2,26.2,15.4
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",7,"Male",80,55.0,28.8,8.8,7.5,80,41.3,26.3,25.0,7.5
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",7,"Female",65,52.3,30.8,6.2,10.8,65,44.6,32.3,13.8,9.2
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",7,"White",137,56.2,29.9,6.6,7.3,137,44.5,29.9,18.2,7.3
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",8,"All Students",179,34.1,31.3,17.9,16.8,177,40.1,28.8,10.2,20.9
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",8,"IEP",41,9.8,14.6,24.4,51.2,41,0.0,17.1,14.6,68.3
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",8,"Economically Disadvantaged",89,25.8,32.6,19.1,22.5,87,24.1,29.9,14.9,31.0
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",8,"Male",90,34.4,30.0,15.6,20.0,89,36.0,22.5,10.1,31.5
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",8,"Female",89,33.7,32.6,20.2,13.5,88,44.3,35.2,10.2,10.2
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",8,"White",161,35.4,28.6,18.6,17.4,159,42.8,27.0,10.7,19.5
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",11,"All Students",167,19.2,22.2,16.2,42.5,167,22.8,26.9,19.8,30.5
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",11,"IEP",25,0.0,0.0,4.0,96.0,25,0.0,0.0,4.0,96.0
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",11,"Economically Disadvantaged",54,13.0,14.8,14.8,57.4,54,11.1,16.7,24.1,48.1
