"The 2011 PSSA Writing District Level Proficiency Results*",,,,,,,,,
"*Full Academic Year Students; No PASA/PSSA-M Scores. Data for groups with 10 or fewer students were replaced by blanks. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,
,,,,,,,,,
"AUN","County","District","Grade","Group","Number Scored Writing","% Advanced Writing","% Proficient Writing","% Basic Writing","% Below Basic Writing"
128328003,"Indiana","UNITED SD",8,"Native American",0,,,,
128328003,"Indiana","UNITED SD",8,"Multi-Ethnic",1,,,,
128328003,"Indiana","UNITED SD",8,"IEP",11,0.0,54.5,45.5,0.0
128328003,"Indiana","UNITED SD",8,"ELL",0,,,,
128328003,"Indiana","UNITED SD",8,"Economically Disadvantaged",45,4.4,66.7,28.9,0.0
128328003,"Indiana","UNITED SD",11,"All Students",95,10.5,65.3,24.2,0.0
128328003,"Indiana","UNITED SD",11,"Male",61,8.2,60.7,31.1,0.0
128328003,"Indiana","UNITED SD",11,"Female",34,14.7,73.5,11.8,0.0
128328003,"Indiana","UNITED SD",11,"White",95,10.5,65.3,24.2,0.0
128328003,"Indiana","UNITED SD",11,"Black",0,,,,
128328003,"Indiana","UNITED SD",11,"Hispanic",0,,,,
128328003,"Indiana","UNITED SD",11,"Asian",0,,,,
128328003,"Indiana","UNITED SD",11,"Native American",0,,,,
128328003,"Indiana","UNITED SD",11,"Multi-Ethnic",0,,,,
128328003,"Indiana","UNITED SD",11,"IEP",18,0.0,27.8,72.2,0.0
128328003,"Indiana","UNITED SD",11,"ELL",0,,,,
128328003,"Indiana","UNITED SD",11,"Economically Disadvantaged",50,12.0,60.0,28.0,0.0
106330703,"Jefferson","BROCKWAY AREA SD",5,"All Students",64,0.0,54.7,45.3,0.0
106330703,"Jefferson","BROCKWAY AREA SD",5,"Male",40,0.0,52.5,47.5,0.0
106330703,"Jefferson","BROCKWAY AREA SD",5,"Female",24,0.0,58.3,41.7,0.0
106330703,"Jefferson","BROCKWAY AREA SD",5,"White",63,0.0,55.6,44.4,0.0
106330703,"Jefferson","BROCKWAY AREA SD",5,"Black",0,,,,
106330703,"Jefferson","BROCKWAY AREA SD",5,"Hispanic",0,,,,
106330703,"Jefferson","BROCKWAY AREA SD",5,"Asian",0,,,,
106330703,"Jefferson","BROCKWAY AREA SD",5,"Native American",0,,,,
106330703,"Jefferson","BROCKWAY AREA SD",5,"Multi-Ethnic",1,,,,
106330703,"Jefferson","BROCKWAY AREA SD",5,"IEP",8,,,,
106330703,"Jefferson","BROCKWAY AREA SD",5,"ELL",0,,,,
106330703,"Jefferson","BROCKWAY AREA SD",5,"Economically Disadvantaged",30,0.0,50.0,50.0,0.0
106330703,"Jefferson","BROCKWAY AREA SD",8,"All Students",75,8.0,58.7,28.0,5.3
106330703,"Jefferson","BROCKWAY AREA SD",8,"Male",38,5.3,47.4,36.8,10.5
106330703,"Jefferson","BROCKWAY AREA SD",8,"Female",37,10.8,70.3,18.9,0.0
106330703,"Jefferson","BROCKWAY AREA SD",8,"White",75,8.0,58.7,28.0,5.3
106330703,"Jefferson","BROCKWAY AREA SD",8,"Black",0,,,,
106330703,"Jefferson","BROCKWAY AREA SD",8,"Hispanic",0,,,,
106330703,"Jefferson","BROCKWAY AREA SD",8,"Asian",0,,,,
106330703,"Jefferson","BROCKWAY AREA SD",8,"Native American",0,,,,
106330703,"Jefferson","BROCKWAY AREA SD",8,"Multi-Ethnic",0,,,,
106330703,"Jefferson","BROCKWAY AREA SD",8,"IEP",10,,,,
106330703,"Jefferson","BROCKWAY AREA SD",8,"ELL",0,,,,
106330703,"Jefferson","BROCKWAY AREA SD",8,"Economically Disadvantaged",34,2.9,50.0,41.2,5.9
106330703,"Jefferson","BROCKWAY AREA SD",11,"All Students",98,6.1,75.5,17.3,1.0
106330703,"Jefferson","BROCKWAY AREA SD",11,"Male",46,2.2,73.9,21.7,2.2
106330703,"Jefferson","BROCKWAY AREA SD",11,"Female",52,9.6,76.9,13.5,0.0
106330703,"Jefferson","BROCKWAY AREA SD",11,"White",98,6.1,75.5,17.3,1.0
106330703,"Jefferson","BROCKWAY AREA SD",11,"Black",0,,,,
106330703,"Jefferson","BROCKWAY AREA SD",11,"Hispanic",0,,,,
106330703,"Jefferson","BROCKWAY AREA SD",11,"Asian",0,,,,
106330703,"Jefferson","BROCKWAY AREA SD",11,"Native American",0,,,,
106330703,"Jefferson","BROCKWAY AREA SD",11,"Multi-Ethnic",0,,,,
106330703,"Jefferson","BROCKWAY AREA SD",11,"IEP",10,,,,
106330703,"Jefferson","BROCKWAY AREA SD",11,"ELL",0,,,,
106330703,"Jefferson","BROCKWAY AREA SD",11,"Economically Disadvantaged",26,3.8,80.8,15.4,0.0
106330803,"Jefferson","BROOKVILLE AREA SD",5,"All Students",101,0.0,69.3,28.7,2.0
106330803,"Jefferson","BROOKVILLE AREA SD",5,"Male",55,0.0,70.9,25.5,3.6
106330803,"Jefferson","BROOKVILLE AREA SD",5,"Female",46,0.0,67.4,32.6,0.0
106330803,"Jefferson","BROOKVILLE AREA SD",5,"White",97,0.0,71.1,26.8,2.1
106330803,"Jefferson","BROOKVILLE AREA SD",5,"Black",2,,,,
106330803,"Jefferson","BROOKVILLE AREA SD",5,"Hispanic",0,,,,
106330803,"Jefferson","BROOKVILLE AREA SD",5,"Asian",1,,,,
106330803,"Jefferson","BROOKVILLE AREA SD",5,"Native American",1,,,,
106330803,"Jefferson","BROOKVILLE AREA SD",5,"Multi-Ethnic",0,,,,
106330803,"Jefferson","BROOKVILLE AREA SD",5,"IEP",26,0.0,15.4,76.9,7.7
106330803,"Jefferson","BROOKVILLE AREA SD",5,"ELL",0,,,,
106330803,"Jefferson","BROOKVILLE AREA SD",5,"Economically Disadvantaged",46,0.0,60.9,37.0,2.2
106330803,"Jefferson","BROOKVILLE AREA SD",8,"All Students",147,6.8,60.5,25.9,6.8
106330803,"Jefferson","BROOKVILLE AREA SD",8,"Male",74,1.4,50.0,35.1,13.5
106330803,"Jefferson","BROOKVILLE AREA SD",8,"Female",73,12.3,71.2,16.4,0.0
106330803,"Jefferson","BROOKVILLE AREA SD",8,"White",142,6.3,61.3,26.1,6.3
106330803,"Jefferson","BROOKVILLE AREA SD",8,"Black",2,,,,
106330803,"Jefferson","BROOKVILLE AREA SD",8,"Hispanic",1,,,,
106330803,"Jefferson","BROOKVILLE AREA SD",8,"Asian",1,,,,
106330803,"Jefferson","BROOKVILLE AREA SD",8,"Native American",1,,,,
106330803,"Jefferson","BROOKVILLE AREA SD",8,"Multi-Ethnic",0,,,,
106330803,"Jefferson","BROOKVILLE AREA SD",8,"IEP",27,0.0,11.1,59.3,29.6
106330803,"Jefferson","BROOKVILLE AREA SD",8,"ELL",0,,,,
106330803,"Jefferson","BROOKVILLE AREA SD",8,"Economically Disadvantaged",56,3.6,50.0,35.7,10.7
106330803,"Jefferson","BROOKVILLE AREA SD",11,"All Students",133,12.0,73.7,12.8,1.5
106330803,"Jefferson","BROOKVILLE AREA SD",11,"Male",81,4.9,76.5,16.0,2.5
106330803,"Jefferson","BROOKVILLE AREA SD",11,"Female",52,23.1,69.2,7.7,0.0
106330803,"Jefferson","BROOKVILLE AREA SD",11,"White",133,12.0,73.7,12.8,1.5
106330803,"Jefferson","BROOKVILLE AREA SD",11,"Black",0,,,,
106330803,"Jefferson","BROOKVILLE AREA SD",11,"Hispanic",0,,,,
106330803,"Jefferson","BROOKVILLE AREA SD",11,"Asian",0,,,,
106330803,"Jefferson","BROOKVILLE AREA SD",11,"Native American",0,,,,
106330803,"Jefferson","BROOKVILLE AREA SD",11,"Multi-Ethnic",0,,,,
106330803,"Jefferson","BROOKVILLE AREA SD",11,"IEP",23,4.3,43.5,47.8,4.3
106330803,"Jefferson","BROOKVILLE AREA SD",11,"ELL",0,,,,
106330803,"Jefferson","BROOKVILLE AREA SD",11,"Economically Disadvantaged",39,7.7,69.2,23.1,0.0
106338003,"Jefferson","PUNXSUTAWNEY AREA SD",5,"All Students",170,0.0,47.6,46.5,5.9
106338003,"Jefferson","PUNXSUTAWNEY AREA SD",5,"Male",87,0.0,34.5,56.3,9.2
106338003,"Jefferson","PUNXSUTAWNEY AREA SD",5,"Female",83,0.0,61.4,36.1,2.4
106338003,"Jefferson","PUNXSUTAWNEY AREA SD",5,"White",164,0.0,48.2,45.7,6.1
106338003,"Jefferson","PUNXSUTAWNEY AREA SD",5,"Black",1,,,,
106338003,"Jefferson","PUNXSUTAWNEY AREA SD",5,"Hispanic",2,,,,
106338003,"Jefferson","PUNXSUTAWNEY AREA SD",5,"Asian",0,,,,
106338003,"Jefferson","PUNXSUTAWNEY AREA SD",5,"Native American",1,,,,
106338003,"Jefferson","PUNXSUTAWNEY AREA SD",5,"Multi-Ethnic",2,,,,
106338003,"Jefferson","PUNXSUTAWNEY AREA SD",5,"IEP",29,0.0,13.8,65.5,20.7
106338003,"Jefferson","PUNXSUTAWNEY AREA SD",5,"ELL",1,,,,
106338003,"Jefferson","PUNXSUTAWNEY AREA SD",5,"Economically Disadvantaged",73,0.0,32.9,56.2,11.0
106338003,"Jefferson","PUNXSUTAWNEY AREA SD",8,"All Students",202,4.0,45.5,48.0,2.5
106338003,"Jefferson","PUNXSUTAWNEY AREA SD",8,"Male",97,0.0,35.1,59.8,5.2
106338003,"Jefferson","PUNXSUTAWNEY AREA SD",8,"Female",105,7.6,55.2,37.1,0.0
106338003,"Jefferson","PUNXSUTAWNEY AREA SD",8,"White",198,4.0,45.5,48.0,2.5
106338003,"Jefferson","PUNXSUTAWNEY AREA SD",8,"Black",0,,,,
106338003,"Jefferson","PUNXSUTAWNEY AREA SD",8,"Hispanic",2,,,,
106338003,"Jefferson","PUNXSUTAWNEY AREA SD",8,"Asian",0,,,,
106338003,"Jefferson","PUNXSUTAWNEY AREA SD",8,"Native American",2,,,,
106338003,"Jefferson","PUNXSUTAWNEY AREA SD",8,"Multi-Ethnic",0,,,,
106338003,"Jefferson","PUNXSUTAWNEY AREA SD",8,"IEP",22,0.0,13.6,68.2,18.2
106338003,"Jefferson","PUNXSUTAWNEY AREA SD",8,"ELL",0,,,,
106338003,"Jefferson","PUNXSUTAWNEY AREA SD",8,"Economically Disadvantaged",84,3.6,34.5,57.1,4.8
106338003,"Jefferson","PUNXSUTAWNEY AREA SD",11,"All Students",194,14.9,72.7,12.4,0.0
106338003,"Jefferson","PUNXSUTAWNEY AREA SD",11,"Male",95,9.5,75.8,14.7,0.0
106338003,"Jefferson","PUNXSUTAWNEY AREA SD",11,"Female",99,20.2,69.7,10.1,0.0
106338003,"Jefferson","PUNXSUTAWNEY AREA SD",11,"White",190,14.2,73.7,12.1,0.0
106338003,"Jefferson","PUNXSUTAWNEY AREA SD",11,"Black",0,,,,
106338003,"Jefferson","PUNXSUTAWNEY AREA SD",11,"Hispanic",1,,,,
106338003,"Jefferson","PUNXSUTAWNEY AREA SD",11,"Asian",1,,,,
106338003,"Jefferson","PUNXSUTAWNEY AREA SD",11,"Native American",1,,,,
106338003,"Jefferson","PUNXSUTAWNEY AREA SD",11,"Multi-Ethnic",1,,,,
106338003,"Jefferson","PUNXSUTAWNEY AREA SD",11,"IEP",19,0.0,47.4,52.6,0.0
106338003,"Jefferson","PUNXSUTAWNEY AREA SD",11,"ELL",0,,,,
106338003,"Jefferson","PUNXSUTAWNEY AREA SD",11,"Economically Disadvantaged",64,7.8,75.0,17.2,0.0
111343603,"Juniata","JUNIATA COUNTY SD",5,"All Students",226,0.0,54.0,44.2,1.8
111343603,"Juniata","JUNIATA COUNTY SD",5,"Male",110,0.0,40.0,56.4,3.6
111343603,"Juniata","JUNIATA COUNTY SD",5,"Female",113,0.0,68.1,31.9,0.0
111343603,"Juniata","JUNIATA COUNTY SD",5,"White",214,0.0,55.1,43.5,1.4
111343603,"Juniata","JUNIATA COUNTY SD",5,"Black",3,,,,
111343603,"Juniata","JUNIATA COUNTY SD",5,"Hispanic",5,,,,
111343603,"Juniata","JUNIATA COUNTY SD",5,"Asian",1,,,,
111343603,"Juniata","JUNIATA COUNTY SD",5,"Native American",0,,,,
111343603,"Juniata","JUNIATA COUNTY SD",5,"Multi-Ethnic",0,,,,
111343603,"Juniata","JUNIATA COUNTY SD",5,"IEP",27,0.0,7.4,77.8,14.8
111343603,"Juniata","JUNIATA COUNTY SD",5,"ELL",2,,,,
111343603,"Juniata","JUNIATA COUNTY SD",5,"Economically Disadvantaged",94,0.0,42.6,55.3,2.1
111343603,"Juniata","JUNIATA COUNTY SD",8,"All Students",203,3.0,64.0,31.5,1.5
111343603,"Juniata","JUNIATA COUNTY SD",8,"Male",97,2.1,47.4,48.5,2.1
111343603,"Juniata","JUNIATA COUNTY SD",8,"Female",106,3.8,79.2,16.0,0.9
111343603,"Juniata","JUNIATA COUNTY SD",8,"White",190,2.1,63.2,33.7,1.1
111343603,"Juniata","JUNIATA COUNTY SD",8,"Black",3,,,,
111343603,"Juniata","JUNIATA COUNTY SD",8,"Hispanic",9,,,,
111343603,"Juniata","JUNIATA COUNTY SD",8,"Asian",1,,,,
111343603,"Juniata","JUNIATA COUNTY SD",8,"Native American",0,,,,
111343603,"Juniata","JUNIATA COUNTY SD",8,"Multi-Ethnic",0,,,,
111343603,"Juniata","JUNIATA COUNTY SD",8,"IEP",21,0.0,28.6,66.7,4.8
111343603,"Juniata","JUNIATA COUNTY SD",8,"ELL",0,,,,
111343603,"Juniata","JUNIATA COUNTY SD",8,"Economically Disadvantaged",82,1.2,59.8,37.8,1.2
111343603,"Juniata","JUNIATA COUNTY SD",11,"All Students",230,19.6,67.0,11.7,1.7
111343603,"Juniata","JUNIATA COUNTY SD",11,"Male",126,11.9,69.0,16.7,2.4
111343603,"Juniata","JUNIATA COUNTY SD",11,"Female",104,28.8,64.4,5.8,1.0
111343603,"Juniata","JUNIATA COUNTY SD",11,"White",223,19.7,67.3,11.2,1.8
111343603,"Juniata","JUNIATA COUNTY SD",11,"Black",1,,,,
111343603,"Juniata","JUNIATA COUNTY SD",11,"Hispanic",6,,,,
111343603,"Juniata","JUNIATA COUNTY SD",11,"Asian",0,,,,
111343603,"Juniata","JUNIATA COUNTY SD",11,"Native American",0,,,,
111343603,"Juniata","JUNIATA COUNTY SD",11,"Multi-Ethnic",0,,,,
111343603,"Juniata","JUNIATA COUNTY SD",11,"IEP",13,0.0,53.8,38.5,7.7
111343603,"Juniata","JUNIATA COUNTY SD",11,"ELL",0,,,,
111343603,"Juniata","JUNIATA COUNTY SD",11,"Economically Disadvantaged",49,14.3,71.4,14.3,0.0
119350303,"Lackawanna","ABINGTON HEIGHTS SD",5,"All Students",251,1.6,85.3,12.4,0.8
119350303,"Lackawanna","ABINGTON HEIGHTS SD",5,"Male",117,1.7,78.6,17.9,1.7
119350303,"Lackawanna","ABINGTON HEIGHTS SD",5,"Female",134,1.5,91.0,7.5,0.0
119350303,"Lackawanna","ABINGTON HEIGHTS SD",5,"White",223,1.3,86.1,11.7,0.9
119350303,"Lackawanna","ABINGTON HEIGHTS SD",5,"Black",3,,,,
119350303,"Lackawanna","ABINGTON HEIGHTS SD",5,"Hispanic",9,,,,
119350303,"Lackawanna","ABINGTON HEIGHTS SD",5,"Asian",14,7.1,92.9,0.0,0.0
119350303,"Lackawanna","ABINGTON HEIGHTS SD",5,"Native American",1,,,,
119350303,"Lackawanna","ABINGTON HEIGHTS SD",5,"Multi-Ethnic",0,,,,
119350303,"Lackawanna","ABINGTON HEIGHTS SD",5,"IEP",20,0.0,40.0,50.0,10.0
119350303,"Lackawanna","ABINGTON HEIGHTS SD",5,"ELL",1,,,,
119350303,"Lackawanna","ABINGTON HEIGHTS SD",5,"Economically Disadvantaged",50,0.0,76.0,22.0,2.0
119350303,"Lackawanna","ABINGTON HEIGHTS SD",8,"All Students",260,43.8,48.1,6.9,1.2
119350303,"Lackawanna","ABINGTON HEIGHTS SD",8,"Male",141,32.6,56.0,9.2,2.1
119350303,"Lackawanna","ABINGTON HEIGHTS SD",8,"Female",117,58.1,38.5,3.4,0.0
119350303,"Lackawanna","ABINGTON HEIGHTS SD",8,"White",241,43.6,49.4,5.8,1.2
119350303,"Lackawanna","ABINGTON HEIGHTS SD",8,"Black",4,,,,
119350303,"Lackawanna","ABINGTON HEIGHTS SD",8,"Hispanic",4,,,,
119350303,"Lackawanna","ABINGTON HEIGHTS SD",8,"Asian",9,,,,
119350303,"Lackawanna","ABINGTON HEIGHTS SD",8,"Native American",0,,,,
119350303,"Lackawanna","ABINGTON HEIGHTS SD",8,"Multi-Ethnic",0,,,,
119350303,"Lackawanna","ABINGTON HEIGHTS SD",8,"IEP",31,9.7,48.4,32.3,9.7
119350303,"Lackawanna","ABINGTON HEIGHTS SD",8,"ELL",1,,,,
119350303,"Lackawanna","ABINGTON HEIGHTS SD",8,"Economically Disadvantaged",37,37.8,43.2,18.9,0.0
119350303,"Lackawanna","ABINGTON HEIGHTS SD",11,"All Students",288,30.6,63.5,5.9,0.0
119350303,"Lackawanna","ABINGTON HEIGHTS SD",11,"Male",159,21.4,70.4,8.2,0.0
119350303,"Lackawanna","ABINGTON HEIGHTS SD",11,"Female",129,41.9,55.0,3.1,0.0
119350303,"Lackawanna","ABINGTON HEIGHTS SD",11,"White",268,31.0,63.8,5.2,0.0
119350303,"Lackawanna","ABINGTON HEIGHTS SD",11,"Black",9,,,,
119350303,"Lackawanna","ABINGTON HEIGHTS SD",11,"Hispanic",3,,,,
119350303,"Lackawanna","ABINGTON HEIGHTS SD",11,"Asian",8,,,,
119350303,"Lackawanna","ABINGTON HEIGHTS SD",11,"Native American",0,,,,
119350303,"Lackawanna","ABINGTON HEIGHTS SD",11,"Multi-Ethnic",0,,,,
119350303,"Lackawanna","ABINGTON HEIGHTS SD",11,"IEP",25,4.0,64.0,32.0,0.0
119350303,"Lackawanna","ABINGTON HEIGHTS SD",11,"ELL",0,,,,
119350303,"Lackawanna","ABINGTON HEIGHTS SD",11,"Economically Disadvantaged",37,35.1,56.8,8.1,0.0
119351303,"Lackawanna","CARBONDALE AREA SD",5,"All Students",119,0.8,79.8,19.3,0.0
119351303,"Lackawanna","CARBONDALE AREA SD",5,"Male",58,0.0,75.9,24.1,0.0
119351303,"Lackawanna","CARBONDALE AREA SD",5,"Female",61,1.6,83.6,14.8,0.0
119351303,"Lackawanna","CARBONDALE AREA SD",5,"White",109,0.9,80.7,18.3,0.0
119351303,"Lackawanna","CARBONDALE AREA SD",5,"Black",3,,,,
119351303,"Lackawanna","CARBONDALE AREA SD",5,"Hispanic",5,,,,
119351303,"Lackawanna","CARBONDALE AREA SD",5,"Asian",0,,,,
119351303,"Lackawanna","CARBONDALE AREA SD",5,"Native American",2,,,,
119351303,"Lackawanna","CARBONDALE AREA SD",5,"Multi-Ethnic",0,,,,
119351303,"Lackawanna","CARBONDALE AREA SD",5,"IEP",19,0.0,57.9,42.1,0.0
119351303,"Lackawanna","CARBONDALE AREA SD",5,"ELL",0,,,,
119351303,"Lackawanna","CARBONDALE AREA SD",5,"Economically Disadvantaged",77,0.0,75.3,24.7,0.0
119351303,"Lackawanna","CARBONDALE AREA SD",8,"All Students",115,11.3,67.0,20.9,0.9
119351303,"Lackawanna","CARBONDALE AREA SD",8,"Male",52,11.5,53.8,34.6,0.0
119351303,"Lackawanna","CARBONDALE AREA SD",8,"Female",63,11.1,77.8,9.5,1.6
119351303,"Lackawanna","CARBONDALE AREA SD",8,"White",105,12.4,67.6,19.0,1.0
119351303,"Lackawanna","CARBONDALE AREA SD",8,"Black",5,,,,
119351303,"Lackawanna","CARBONDALE AREA SD",8,"Hispanic",2,,,,
119351303,"Lackawanna","CARBONDALE AREA SD",8,"Asian",1,,,,
119351303,"Lackawanna","CARBONDALE AREA SD",8,"Native American",0,,,,
119351303,"Lackawanna","CARBONDALE AREA SD",8,"Multi-Ethnic",2,,,,
119351303,"Lackawanna","CARBONDALE AREA SD",8,"IEP",20,0.0,20.0,75.0,5.0
119351303,"Lackawanna","CARBONDALE AREA SD",8,"ELL",0,,,,
119351303,"Lackawanna","CARBONDALE AREA SD",8,"Economically Disadvantaged",58,5.2,69.0,25.9,0.0
119351303,"Lackawanna","CARBONDALE AREA SD",11,"All Students",88,23.9,62.5,13.6,0.0
119351303,"Lackawanna","CARBONDALE AREA SD",11,"Male",46,19.6,63.0,17.4,0.0
119351303,"Lackawanna","CARBONDALE AREA SD",11,"Female",42,28.6,61.9,9.5,0.0
119351303,"Lackawanna","CARBONDALE AREA SD",11,"White",80,25.0,60.0,15.0,0.0
119351303,"Lackawanna","CARBONDALE AREA SD",11,"Black",2,,,,
119351303,"Lackawanna","CARBONDALE AREA SD",11,"Hispanic",3,,,,
119351303,"Lackawanna","CARBONDALE AREA SD",11,"Asian",1,,,,
119351303,"Lackawanna","CARBONDALE AREA SD",11,"Native American",1,,,,
119351303,"Lackawanna","CARBONDALE AREA SD",11,"Multi-Ethnic",1,,,,
119351303,"Lackawanna","CARBONDALE AREA SD",11,"IEP",10,,,,
119351303,"Lackawanna","CARBONDALE AREA SD",11,"ELL",0,,,,
119351303,"Lackawanna","CARBONDALE AREA SD",11,"Economically Disadvantaged",37,18.9,59.5,21.6,0.0
119352203,"Lackawanna","DUNMORE SD",5,"All Students",125,1.6,77.6,20.0,0.8
119352203,"Lackawanna","DUNMORE SD",5,"Male",59,0.0,69.5,28.8,1.7
119352203,"Lackawanna","DUNMORE SD",5,"Female",66,3.0,84.8,12.1,0.0
119352203,"Lackawanna","DUNMORE SD",5,"White",114,1.8,78.9,18.4,0.9
119352203,"Lackawanna","DUNMORE SD",5,"Black",3,,,,
119352203,"Lackawanna","DUNMORE SD",5,"Hispanic",5,,,,
119352203,"Lackawanna","DUNMORE SD",5,"Asian",2,,,,
119352203,"Lackawanna","DUNMORE SD",5,"Native American",1,,,,
119352203,"Lackawanna","DUNMORE SD",5,"Multi-Ethnic",0,,,,
119352203,"Lackawanna","DUNMORE SD",5,"IEP",20,0.0,35.0,60.0,5.0
119352203,"Lackawanna","DUNMORE SD",5,"ELL",0,,,,
119352203,"Lackawanna","DUNMORE SD",5,"Economically Disadvantaged",36,0.0,58.3,38.9,2.8
119352203,"Lackawanna","DUNMORE SD",8,"All Students",108,25.0,67.6,7.4,0.0
119352203,"Lackawanna","DUNMORE SD",8,"Male",52,11.5,75.0,13.5,0.0
119352203,"Lackawanna","DUNMORE SD",8,"Female",56,37.5,60.7,1.8,0.0
119352203,"Lackawanna","DUNMORE SD",8,"White",104,26.0,66.3,7.7,0.0
119352203,"Lackawanna","DUNMORE SD",8,"Black",0,,,,
119352203,"Lackawanna","DUNMORE SD",8,"Hispanic",2,,,,
119352203,"Lackawanna","DUNMORE SD",8,"Asian",2,,,,
119352203,"Lackawanna","DUNMORE SD",8,"Native American",0,,,,
119352203,"Lackawanna","DUNMORE SD",8,"Multi-Ethnic",0,,,,
119352203,"Lackawanna","DUNMORE SD",8,"IEP",12,16.7,66.7,16.7,0.0
119352203,"Lackawanna","DUNMORE SD",8,"ELL",0,,,,
119352203,"Lackawanna","DUNMORE SD",8,"Economically Disadvantaged",22,13.6,72.7,13.6,0.0
119352203,"Lackawanna","DUNMORE SD",11,"All Students",118,14.4,78.8,5.9,0.8
119352203,"Lackawanna","DUNMORE SD",11,"Male",67,11.9,79.1,7.5,1.5
119352203,"Lackawanna","DUNMORE SD",11,"Female",51,17.6,78.4,3.9,0.0
119352203,"Lackawanna","DUNMORE SD",11,"White",113,15.0,78.8,5.3,0.9
119352203,"Lackawanna","DUNMORE SD",11,"Black",3,,,,
119352203,"Lackawanna","DUNMORE SD",11,"Hispanic",1,,,,
119352203,"Lackawanna","DUNMORE SD",11,"Asian",1,,,,
119352203,"Lackawanna","DUNMORE SD",11,"Native American",0,,,,
119352203,"Lackawanna","DUNMORE SD",11,"Multi-Ethnic",0,,,,
119352203,"Lackawanna","DUNMORE SD",11,"IEP",24,0.0,83.3,12.5,4.2
119352203,"Lackawanna","DUNMORE SD",11,"ELL",0,,,,
119352203,"Lackawanna","DUNMORE SD",11,"Economically Disadvantaged",25,8.0,92.0,0.0,0.0
119354603,"Lackawanna","LAKELAND SD",5,"All Students",117,0.9,59.8,38.5,0.9
119354603,"Lackawanna","LAKELAND SD",5,"Male",58,0.0,56.9,43.1,0.0
119354603,"Lackawanna","LAKELAND SD",5,"Female",59,1.7,62.7,33.9,1.7
119354603,"Lackawanna","LAKELAND SD",5,"White",114,0.9,59.6,38.6,0.9
119354603,"Lackawanna","LAKELAND SD",5,"Black",2,,,,
119354603,"Lackawanna","LAKELAND SD",5,"Hispanic",1,,,,
119354603,"Lackawanna","LAKELAND SD",5,"Asian",0,,,,
119354603,"Lackawanna","LAKELAND SD",5,"Native American",0,,,,
119354603,"Lackawanna","LAKELAND SD",5,"Multi-Ethnic",0,,,,
119354603,"Lackawanna","LAKELAND SD",5,"IEP",19,0.0,26.3,68.4,5.3
119354603,"Lackawanna","LAKELAND SD",5,"ELL",0,,,,
119354603,"Lackawanna","LAKELAND SD",5,"Economically Disadvantaged",43,0.0,46.5,51.2,2.3
119354603,"Lackawanna","LAKELAND SD",8,"All Students",114,2.6,57.9,36.0,3.5
119354603,"Lackawanna","LAKELAND SD",8,"Male",69,2.9,46.4,44.9,5.8
119354603,"Lackawanna","LAKELAND SD",8,"Female",45,2.2,75.6,22.2,0.0
119354603,"Lackawanna","LAKELAND SD",8,"White",111,2.7,57.7,36.0,3.6
119354603,"Lackawanna","LAKELAND SD",8,"Black",2,,,,
119354603,"Lackawanna","LAKELAND SD",8,"Hispanic",0,,,,
119354603,"Lackawanna","LAKELAND SD",8,"Asian",1,,,,
119354603,"Lackawanna","LAKELAND SD",8,"Native American",0,,,,
119354603,"Lackawanna","LAKELAND SD",8,"Multi-Ethnic",0,,,,
119354603,"Lackawanna","LAKELAND SD",8,"IEP",19,0.0,42.1,57.9,0.0
119354603,"Lackawanna","LAKELAND SD",8,"ELL",0,,,,
119354603,"Lackawanna","LAKELAND SD",8,"Economically Disadvantaged",32,0.0,40.6,56.3,3.1
119354603,"Lackawanna","LAKELAND SD",11,"All Students",130,40.8,52.3,6.2,0.8
119354603,"Lackawanna","LAKELAND SD",11,"Male",65,29.2,60.0,9.2,1.5
119354603,"Lackawanna","LAKELAND SD",11,"Female",65,52.3,44.6,3.1,0.0
119354603,"Lackawanna","LAKELAND SD",11,"White",125,41.6,52.8,4.8,0.8
119354603,"Lackawanna","LAKELAND SD",11,"Black",1,,,,
119354603,"Lackawanna","LAKELAND SD",11,"Hispanic",3,,,,
119354603,"Lackawanna","LAKELAND SD",11,"Asian",1,,,,
119354603,"Lackawanna","LAKELAND SD",11,"Native American",0,,,,
119354603,"Lackawanna","LAKELAND SD",11,"Multi-Ethnic",0,,,,
119354603,"Lackawanna","LAKELAND SD",11,"IEP",16,0.0,87.5,6.3,6.3
119354603,"Lackawanna","LAKELAND SD",11,"ELL",0,,,,
119354603,"Lackawanna","LAKELAND SD",11,"Economically Disadvantaged",26,23.1,61.5,11.5,3.8
119355503,"Lackawanna","MID VALLEY SD",5,"All Students",121,0.0,57.0,43.0,0.0
119355503,"Lackawanna","MID VALLEY SD",5,"Male",61,0.0,57.4,42.6,0.0
119355503,"Lackawanna","MID VALLEY SD",5,"Female",60,0.0,56.7,43.3,0.0
119355503,"Lackawanna","MID VALLEY SD",5,"White",103,0.0,58.3,41.7,0.0
119355503,"Lackawanna","MID VALLEY SD",5,"Black",6,,,,
119355503,"Lackawanna","MID VALLEY SD",5,"Hispanic",8,,,,
119355503,"Lackawanna","MID VALLEY SD",5,"Asian",2,,,,
119355503,"Lackawanna","MID VALLEY SD",5,"Native American",0,,,,
119355503,"Lackawanna","MID VALLEY SD",5,"Multi-Ethnic",2,,,,
