"The 2010 PSSA Writing District Level Proficiency Results*",,,,,,,,,,
"*Full Academic Year Students. Data for groups with less than 10 students assessed were replaced by blanks. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,
"AUN","County","IU #","District","Grade","Group","Number Scored Writing","% Advanced Writing","% Proficient Writing","% Basic Writing","% Below Basic Writing"
101268003,"Fayette",1,"UNIONTOWN AREA SD",8,"Male",130,4.6,61.5,24.6,9.2
101268003,"Fayette",1,"UNIONTOWN AREA SD",8,"Female",102,10.8,74.5,14.7,0.0
101268003,"Fayette",1,"UNIONTOWN AREA SD",8,"White",192,7.8,68.8,20.3,3.1
101268003,"Fayette",1,"UNIONTOWN AREA SD",8,"Black",37,5.4,59.5,18.9,16.2
101268003,"Fayette",1,"UNIONTOWN AREA SD",8,"Hispanic",1,,,,
101268003,"Fayette",1,"UNIONTOWN AREA SD",8,"Asian",1,,,,
101268003,"Fayette",1,"UNIONTOWN AREA SD",8,"Native American",0,,,,
101268003,"Fayette",1,"UNIONTOWN AREA SD",8,"Multi-ethnic",1,,,,
101268003,"Fayette",1,"UNIONTOWN AREA SD",8,"IEP",41,2.4,26.8,53.7,17.1
101268003,"Fayette",1,"UNIONTOWN AREA SD",8,"ELL",0,,,,
101268003,"Fayette",1,"UNIONTOWN AREA SD",8,"Economically Disadvantaged",117,6.0,57.3,28.2,8.5
101268003,"Fayette",1,"UNIONTOWN AREA SD",11,"All Students",235,7.2,71.1,20.4,1.3
101268003,"Fayette",1,"UNIONTOWN AREA SD",11,"Male",114,7.0,66.7,23.7,2.6
101268003,"Fayette",1,"UNIONTOWN AREA SD",11,"Female",121,7.4,75.2,17.4,0.0
101268003,"Fayette",1,"UNIONTOWN AREA SD",11,"White",199,8.5,72.9,17.1,1.5
101268003,"Fayette",1,"UNIONTOWN AREA SD",11,"Black",35,0.0,60.0,40.0,0.0
101268003,"Fayette",1,"UNIONTOWN AREA SD",11,"Hispanic",1,,,,
101268003,"Fayette",1,"UNIONTOWN AREA SD",11,"Asian",0,,,,
101268003,"Fayette",1,"UNIONTOWN AREA SD",11,"Native American",0,,,,
101268003,"Fayette",1,"UNIONTOWN AREA SD",11,"Multi-ethnic",0,,,,
101268003,"Fayette",1,"UNIONTOWN AREA SD",11,"IEP",25,0.0,36.0,52.0,12.0
101268003,"Fayette",1,"UNIONTOWN AREA SD",11,"ELL",0,,,,
101268003,"Fayette",1,"UNIONTOWN AREA SD",11,"Economically Disadvantaged",92,1.1,63.0,33.7,2.2
106272003,"Forest",6,"FOREST AREA SD",5,"All Students",45,0.0,35.6,62.2,2.2
106272003,"Forest",6,"FOREST AREA SD",5,"Male",16,0.0,31.3,62.5,6.3
106272003,"Forest",6,"FOREST AREA SD",5,"Female",29,0.0,37.9,62.1,0.0
106272003,"Forest",6,"FOREST AREA SD",5,"White",45,0.0,35.6,62.2,2.2
106272003,"Forest",6,"FOREST AREA SD",5,"Black",0,,,,
106272003,"Forest",6,"FOREST AREA SD",5,"Hispanic",0,,,,
106272003,"Forest",6,"FOREST AREA SD",5,"Asian",0,,,,
106272003,"Forest",6,"FOREST AREA SD",5,"Native American",0,,,,
106272003,"Forest",6,"FOREST AREA SD",5,"Multi-ethnic",0,,,,
106272003,"Forest",6,"FOREST AREA SD",5,"IEP",6,,,,
106272003,"Forest",6,"FOREST AREA SD",5,"ELL",0,,,,
106272003,"Forest",6,"FOREST AREA SD",5,"Economically Disadvantaged",27,0.0,33.3,63.0,3.7
106272003,"Forest",6,"FOREST AREA SD",8,"All Students",44,4.5,68.2,22.7,4.5
106272003,"Forest",6,"FOREST AREA SD",8,"Male",23,0.0,56.5,34.8,8.7
106272003,"Forest",6,"FOREST AREA SD",8,"Female",21,9.5,81.0,9.5,0.0
106272003,"Forest",6,"FOREST AREA SD",8,"White",41,4.9,65.9,24.4,4.9
106272003,"Forest",6,"FOREST AREA SD",8,"Black",0,,,,
106272003,"Forest",6,"FOREST AREA SD",8,"Hispanic",3,,,,
106272003,"Forest",6,"FOREST AREA SD",8,"Asian",0,,,,
106272003,"Forest",6,"FOREST AREA SD",8,"Native American",0,,,,
106272003,"Forest",6,"FOREST AREA SD",8,"Multi-ethnic",0,,,,
106272003,"Forest",6,"FOREST AREA SD",8,"IEP",13,0.0,30.8,53.8,15.4
106272003,"Forest",6,"FOREST AREA SD",8,"ELL",0,,,,
106272003,"Forest",6,"FOREST AREA SD",8,"Economically Disadvantaged",21,0.0,66.7,28.6,4.8
106272003,"Forest",6,"FOREST AREA SD",11,"All Students",54,7.4,83.3,9.3,0.0
106272003,"Forest",6,"FOREST AREA SD",11,"Male",28,0.0,89.3,10.7,0.0
106272003,"Forest",6,"FOREST AREA SD",11,"Female",26,15.4,76.9,7.7,0.0
106272003,"Forest",6,"FOREST AREA SD",11,"White",52,7.7,84.6,7.7,0.0
106272003,"Forest",6,"FOREST AREA SD",11,"Black",1,,,,
106272003,"Forest",6,"FOREST AREA SD",11,"Hispanic",0,,,,
106272003,"Forest",6,"FOREST AREA SD",11,"Asian",0,,,,
106272003,"Forest",6,"FOREST AREA SD",11,"Native American",0,,,,
106272003,"Forest",6,"FOREST AREA SD",11,"Multi-ethnic",1,,,,
106272003,"Forest",6,"FOREST AREA SD",11,"IEP",8,,,,
106272003,"Forest",6,"FOREST AREA SD",11,"ELL",0,,,,
106272003,"Forest",6,"FOREST AREA SD",11,"Economically Disadvantaged",23,0.0,78.3,21.7,0.0
112281302,"Franklin",12,"CHAMBERSBURG AREA SD",5,"All Students",644,1.2,55.4,41.8,1.6
112281302,"Franklin",12,"CHAMBERSBURG AREA SD",5,"Male",320,0.6,48.1,48.8,2.5
112281302,"Franklin",12,"CHAMBERSBURG AREA SD",5,"Female",324,1.9,62.7,34.9,0.6
112281302,"Franklin",12,"CHAMBERSBURG AREA SD",5,"White",485,1.2,58.1,38.8,1.9
112281302,"Franklin",12,"CHAMBERSBURG AREA SD",5,"Black",46,0.0,47.8,52.2,0.0
112281302,"Franklin",12,"CHAMBERSBURG AREA SD",5,"Hispanic",67,0.0,44.8,53.7,1.5
112281302,"Franklin",12,"CHAMBERSBURG AREA SD",5,"Asian",12,16.7,33.3,50.0,0.0
112281302,"Franklin",12,"CHAMBERSBURG AREA SD",5,"Native American",1,,,,
112281302,"Franklin",12,"CHAMBERSBURG AREA SD",5,"Multi-ethnic",33,0.0,54.5,45.5,0.0
112281302,"Franklin",12,"CHAMBERSBURG AREA SD",5,"IEP",78,1.3,19.2,71.8,7.7
112281302,"Franklin",12,"CHAMBERSBURG AREA SD",5,"ELL",23,0.0,17.4,78.3,4.3
112281302,"Franklin",12,"CHAMBERSBURG AREA SD",5,"Economically Disadvantaged",255,1.2,44.7,51.8,2.4
112281302,"Franklin",12,"CHAMBERSBURG AREA SD",8,"All Students",616,11.0,64.6,20.0,4.4
112281302,"Franklin",12,"CHAMBERSBURG AREA SD",8,"Male",322,7.8,60.2,25.8,6.2
112281302,"Franklin",12,"CHAMBERSBURG AREA SD",8,"Female",294,14.6,69.4,13.6,2.4
112281302,"Franklin",12,"CHAMBERSBURG AREA SD",8,"White",473,12.1,66.0,18.8,3.2
112281302,"Franklin",12,"CHAMBERSBURG AREA SD",8,"Black",41,4.9,53.7,29.3,12.2
112281302,"Franklin",12,"CHAMBERSBURG AREA SD",8,"Hispanic",53,1.9,69.8,20.8,7.5
112281302,"Franklin",12,"CHAMBERSBURG AREA SD",8,"Asian",6,,,,
112281302,"Franklin",12,"CHAMBERSBURG AREA SD",8,"Native American",2,,,,
112281302,"Franklin",12,"CHAMBERSBURG AREA SD",8,"Multi-ethnic",41,9.8,58.5,24.4,7.3
112281302,"Franklin",12,"CHAMBERSBURG AREA SD",8,"IEP",96,0.0,36.5,42.7,20.8
112281302,"Franklin",12,"CHAMBERSBURG AREA SD",8,"ELL",15,0.0,60.0,20.0,20.0
112281302,"Franklin",12,"CHAMBERSBURG AREA SD",8,"Economically Disadvantaged",216,4.6,57.9,29.6,7.9
112281302,"Franklin",12,"CHAMBERSBURG AREA SD",11,"All Students",577,9.9,56.7,26.5,6.9
112281302,"Franklin",12,"CHAMBERSBURG AREA SD",11,"Male",293,7.5,51.9,29.7,10.9
112281302,"Franklin",12,"CHAMBERSBURG AREA SD",11,"Female",282,12.4,61.7,23.0,2.8
112281302,"Franklin",12,"CHAMBERSBURG AREA SD",11,"White",464,11.2,56.9,24.8,7.1
112281302,"Franklin",12,"CHAMBERSBURG AREA SD",11,"Black",36,0.0,44.4,47.2,8.3
112281302,"Franklin",12,"CHAMBERSBURG AREA SD",11,"Hispanic",38,2.6,65.8,26.3,5.3
112281302,"Franklin",12,"CHAMBERSBURG AREA SD",11,"Asian",5,,,,
112281302,"Franklin",12,"CHAMBERSBURG AREA SD",11,"Native American",2,,,,
112281302,"Franklin",12,"CHAMBERSBURG AREA SD",11,"Multi-ethnic",30,10.0,56.7,26.7,6.7
112281302,"Franklin",12,"CHAMBERSBURG AREA SD",11,"IEP",81,0.0,14.8,59.3,25.9
112281302,"Franklin",12,"CHAMBERSBURG AREA SD",11,"ELL",9,,,,
112281302,"Franklin",12,"CHAMBERSBURG AREA SD",11,"Economically Disadvantaged",151,3.3,49.7,38.4,8.6
112282004,"Franklin",12,"FANNETT-METAL SD",5,"All Students",38,0.0,44.7,52.6,2.6
112282004,"Franklin",12,"FANNETT-METAL SD",5,"Male",21,0.0,38.1,61.9,0.0
112282004,"Franklin",12,"FANNETT-METAL SD",5,"Female",17,0.0,52.9,41.2,5.9
112282004,"Franklin",12,"FANNETT-METAL SD",5,"White",38,0.0,44.7,52.6,2.6
112282004,"Franklin",12,"FANNETT-METAL SD",5,"Black",0,,,,
112282004,"Franklin",12,"FANNETT-METAL SD",5,"Hispanic",0,,,,
112282004,"Franklin",12,"FANNETT-METAL SD",5,"Asian",0,,,,
112282004,"Franklin",12,"FANNETT-METAL SD",5,"Native American",0,,,,
112282004,"Franklin",12,"FANNETT-METAL SD",5,"Multi-ethnic",0,,,,
112282004,"Franklin",12,"FANNETT-METAL SD",5,"IEP",6,,,,
112282004,"Franklin",12,"FANNETT-METAL SD",5,"ELL",0,,,,
112282004,"Franklin",12,"FANNETT-METAL SD",5,"Economically Disadvantaged",14,0.0,35.7,64.3,0.0
112282004,"Franklin",12,"FANNETT-METAL SD",8,"All Students",40,0.0,45.0,42.5,12.5
112282004,"Franklin",12,"FANNETT-METAL SD",8,"Male",27,0.0,33.3,48.1,18.5
112282004,"Franklin",12,"FANNETT-METAL SD",8,"Female",13,0.0,69.2,30.8,0.0
112282004,"Franklin",12,"FANNETT-METAL SD",8,"White",39,0.0,46.2,41.0,12.8
112282004,"Franklin",12,"FANNETT-METAL SD",8,"Black",1,,,,
112282004,"Franklin",12,"FANNETT-METAL SD",8,"Hispanic",0,,,,
112282004,"Franklin",12,"FANNETT-METAL SD",8,"Asian",0,,,,
112282004,"Franklin",12,"FANNETT-METAL SD",8,"Native American",0,,,,
112282004,"Franklin",12,"FANNETT-METAL SD",8,"Multi-ethnic",0,,,,
112282004,"Franklin",12,"FANNETT-METAL SD",8,"IEP",9,,,,
112282004,"Franklin",12,"FANNETT-METAL SD",8,"ELL",0,,,,
112282004,"Franklin",12,"FANNETT-METAL SD",8,"Economically Disadvantaged",14,0.0,35.7,35.7,28.6
112282004,"Franklin",12,"FANNETT-METAL SD",11,"All Students",54,0.0,68.5,29.6,1.9
112282004,"Franklin",12,"FANNETT-METAL SD",11,"Male",24,0.0,54.2,41.7,4.2
112282004,"Franklin",12,"FANNETT-METAL SD",11,"Female",30,0.0,80.0,20.0,0.0
112282004,"Franklin",12,"FANNETT-METAL SD",11,"White",53,0.0,69.8,28.3,1.9
112282004,"Franklin",12,"FANNETT-METAL SD",11,"Black",0,,,,
112282004,"Franklin",12,"FANNETT-METAL SD",11,"Hispanic",1,,,,
112282004,"Franklin",12,"FANNETT-METAL SD",11,"Asian",0,,,,
112282004,"Franklin",12,"FANNETT-METAL SD",11,"Native American",0,,,,
112282004,"Franklin",12,"FANNETT-METAL SD",11,"Multi-ethnic",0,,,,
112282004,"Franklin",12,"FANNETT-METAL SD",11,"IEP",6,,,,
112282004,"Franklin",12,"FANNETT-METAL SD",11,"ELL",0,,,,
112282004,"Franklin",12,"FANNETT-METAL SD",11,"Economically Disadvantaged",15,0.0,33.3,66.7,0.0
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",5,"All Students",231,4.3,62.8,29.4,3.5
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",5,"Male",118,0.0,58.5,36.4,5.1
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",5,"Female",113,8.8,67.3,22.1,1.8
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",5,"White",214,3.3,63.1,29.9,3.7
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",5,"Black",3,,,,
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",5,"Hispanic",2,,,,
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",5,"Asian",4,,,,
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",5,"Native American",0,,,,
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",5,"Multi-ethnic",8,,,,
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",5,"IEP",37,0.0,18.9,62.2,18.9
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",5,"ELL",0,,,,
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",5,"Economically Disadvantaged",52,3.8,48.1,42.3,5.8
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",8,"All Students",229,22.3,64.2,13.1,0.4
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",8,"Male",109,14.7,65.1,19.3,0.9
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",8,"Female",120,29.2,63.3,7.5,0.0
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",8,"White",208,21.6,65.4,12.5,0.5
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",8,"Black",4,,,,
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",8,"Hispanic",2,,,,
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",8,"Asian",5,,,,
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",8,"Native American",1,,,,
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",8,"Multi-ethnic",9,,,,
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",8,"IEP",24,0.0,37.5,58.3,4.2
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",8,"ELL",0,,,,
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",8,"Economically Disadvantaged",38,10.5,63.2,23.7,2.6
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",11,"All Students",212,15.6,67.9,14.6,1.9
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",11,"Male",101,5.9,70.3,19.8,4.0
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",11,"Female",111,24.3,65.8,9.9,0.0
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",11,"White",190,17.4,66.3,14.2,2.1
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",11,"Black",9,,,,
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",11,"Hispanic",10,0.0,70.0,30.0,0.0
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",11,"Asian",2,,,,
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",11,"Native American",1,,,,
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",11,"Multi-ethnic",0,,,,
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",11,"IEP",23,0.0,30.4,52.2,17.4
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",11,"ELL",0,,,,
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",11,"Economically Disadvantaged",33,0.0,72.7,18.2,9.1
112286003,"Franklin",12,"TUSCARORA SD",5,"All Students",238,2.9,54.2,40.8,2.1
112286003,"Franklin",12,"TUSCARORA SD",5,"Male",124,2.4,42.7,50.8,4.0
112286003,"Franklin",12,"TUSCARORA SD",5,"Female",111,3.6,68.5,27.9,0.0
112286003,"Franklin",12,"TUSCARORA SD",5,"White",225,3.1,54.7,40.0,2.2
112286003,"Franklin",12,"TUSCARORA SD",5,"Black",5,,,,
112286003,"Franklin",12,"TUSCARORA SD",5,"Hispanic",4,,,,
112286003,"Franklin",12,"TUSCARORA SD",5,"Asian",0,,,,
112286003,"Franklin",12,"TUSCARORA SD",5,"Native American",0,,,,
112286003,"Franklin",12,"TUSCARORA SD",5,"Multi-ethnic",1,,,,
112286003,"Franklin",12,"TUSCARORA SD",5,"IEP",40,0.0,22.5,67.5,10.0
112286003,"Franklin",12,"TUSCARORA SD",5,"ELL",2,,,,
112286003,"Franklin",12,"TUSCARORA SD",5,"Economically Disadvantaged",92,1.1,46.7,47.8,4.3
112286003,"Franklin",12,"TUSCARORA SD",8,"All Students",215,27.0,60.0,9.3,3.7
112286003,"Franklin",12,"TUSCARORA SD",8,"Male",105,18.1,63.8,16.2,1.9
112286003,"Franklin",12,"TUSCARORA SD",8,"Female",101,38.6,58.4,2.0,1.0
112286003,"Franklin",12,"TUSCARORA SD",8,"White",198,28.3,61.1,9.1,1.5
112286003,"Franklin",12,"TUSCARORA SD",8,"Black",3,,,,
112286003,"Franklin",12,"TUSCARORA SD",8,"Hispanic",5,,,,
112286003,"Franklin",12,"TUSCARORA SD",8,"Asian",0,,,,
112286003,"Franklin",12,"TUSCARORA SD",8,"Native American",0,,,,
112286003,"Franklin",12,"TUSCARORA SD",8,"Multi-ethnic",0,,,,
112286003,"Franklin",12,"TUSCARORA SD",8,"IEP",24,4.2,54.2,33.3,8.3
112286003,"Franklin",12,"TUSCARORA SD",8,"ELL",1,,,,
112286003,"Franklin",12,"TUSCARORA SD",8,"Economically Disadvantaged",68,25.0,61.8,10.3,2.9
112286003,"Franklin",12,"TUSCARORA SD",11,"All Students",183,30.6,54.6,11.5,3.3
112286003,"Franklin",12,"TUSCARORA SD",11,"Male",94,23.4,53.2,18.1,5.3
112286003,"Franklin",12,"TUSCARORA SD",11,"Female",89,38.2,56.2,4.5,1.1
112286003,"Franklin",12,"TUSCARORA SD",11,"White",167,29.9,56.3,10.2,3.6
112286003,"Franklin",12,"TUSCARORA SD",11,"Black",8,,,,
112286003,"Franklin",12,"TUSCARORA SD",11,"Hispanic",8,,,,
112286003,"Franklin",12,"TUSCARORA SD",11,"Asian",0,,,,
112286003,"Franklin",12,"TUSCARORA SD",11,"Native American",0,,,,
112286003,"Franklin",12,"TUSCARORA SD",11,"Multi-ethnic",0,,,,
112286003,"Franklin",12,"TUSCARORA SD",11,"IEP",24,8.3,37.5,37.5,16.7
112286003,"Franklin",12,"TUSCARORA SD",11,"ELL",2,,,,
112286003,"Franklin",12,"TUSCARORA SD",11,"Economically Disadvantaged",50,26.0,54.0,14.0,6.0
112289003,"Franklin",12,"WAYNESBORO AREA SD",5,"All Students",352,0.9,68.2,30.4,0.6
112289003,"Franklin",12,"WAYNESBORO AREA SD",5,"Male",170,0.0,60.0,40.0,0.0
112289003,"Franklin",12,"WAYNESBORO AREA SD",5,"Female",181,1.7,76.2,21.0,1.1
112289003,"Franklin",12,"WAYNESBORO AREA SD",5,"White",335,0.9,68.7,29.9,0.6
112289003,"Franklin",12,"WAYNESBORO AREA SD",5,"Black",8,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",5,"Hispanic",3,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",5,"Asian",5,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",5,"Native American",0,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",5,"Multi-ethnic",0,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",5,"IEP",26,0.0,30.8,65.4,3.8
112289003,"Franklin",12,"WAYNESBORO AREA SD",5,"ELL",0,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",5,"Economically Disadvantaged",148,1.4,62.8,35.1,0.7
112289003,"Franklin",12,"WAYNESBORO AREA SD",8,"All Students",298,14.4,69.8,12.8,3.0
112289003,"Franklin",12,"WAYNESBORO AREA SD",8,"Male",127,8.7,68.5,16.5,6.3
112289003,"Franklin",12,"WAYNESBORO AREA SD",8,"Female",170,18.8,71.2,9.4,0.6
112289003,"Franklin",12,"WAYNESBORO AREA SD",8,"White",281,14.6,70.5,11.7,3.2
112289003,"Franklin",12,"WAYNESBORO AREA SD",8,"Black",7,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",8,"Hispanic",5,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",8,"Asian",2,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",8,"Native American",0,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",8,"Multi-ethnic",2,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",8,"IEP",26,0.0,26.9,46.2,26.9
112289003,"Franklin",12,"WAYNESBORO AREA SD",8,"ELL",0,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",8,"Economically Disadvantaged",85,5.9,56.5,31.8,5.9
112289003,"Franklin",12,"WAYNESBORO AREA SD",11,"All Students",263,6.8,60.1,31.2,1.9
112289003,"Franklin",12,"WAYNESBORO AREA SD",11,"Male",136,5.1,52.2,39.0,3.7
112289003,"Franklin",12,"WAYNESBORO AREA SD",11,"Female",127,8.7,68.5,22.8,0.0
112289003,"Franklin",12,"WAYNESBORO AREA SD",11,"White",244,7.0,60.7,30.3,2.0
112289003,"Franklin",12,"WAYNESBORO AREA SD",11,"Black",13,7.7,46.2,46.2,0.0
112289003,"Franklin",12,"WAYNESBORO AREA SD",11,"Hispanic",2,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",11,"Asian",2,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",11,"Native American",1,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",11,"Multi-ethnic",0,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",11,"IEP",36,0.0,27.8,63.9,8.3
112289003,"Franklin",12,"WAYNESBORO AREA SD",11,"ELL",1,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",11,"Economically Disadvantaged",65,1.5,52.3,43.1,3.1
111291304,"Fulton",11,"CENTRAL FULTON SD",5,"All Students",72,0.0,55.6,41.7,2.8
111291304,"Fulton",11,"CENTRAL FULTON SD",5,"Male",39,0.0,48.7,46.2,5.1
111291304,"Fulton",11,"CENTRAL FULTON SD",5,"Female",33,0.0,63.6,36.4,0.0
111291304,"Fulton",11,"CENTRAL FULTON SD",5,"White",72,0.0,55.6,41.7,2.8
111291304,"Fulton",11,"CENTRAL FULTON SD",5,"Black",0,,,,
111291304,"Fulton",11,"CENTRAL FULTON SD",5,"Hispanic",0,,,,
111291304,"Fulton",11,"CENTRAL FULTON SD",5,"Asian",0,,,,
111291304,"Fulton",11,"CENTRAL FULTON SD",5,"Native American",0,,,,
111291304,"Fulton",11,"CENTRAL FULTON SD",5,"Multi-ethnic",0,,,,
111291304,"Fulton",11,"CENTRAL FULTON SD",5,"IEP",8,,,,
111291304,"Fulton",11,"CENTRAL FULTON SD",5,"ELL",0,,,,
111291304,"Fulton",11,"CENTRAL FULTON SD",5,"Economically Disadvantaged",20,0.0,45.0,50.0,5.0
111291304,"Fulton",11,"CENTRAL FULTON SD",8,"All Students",62,4.8,62.9,29.0,3.2
111291304,"Fulton",11,"CENTRAL FULTON SD",8,"Male",32,6.3,46.9,40.6,6.3
111291304,"Fulton",11,"CENTRAL FULTON SD",8,"Female",30,3.3,80.0,16.7,0.0
111291304,"Fulton",11,"CENTRAL FULTON SD",8,"White",60,5.0,63.3,28.3,3.3
111291304,"Fulton",11,"CENTRAL FULTON SD",8,"Black",2,,,,
111291304,"Fulton",11,"CENTRAL FULTON SD",8,"Hispanic",0,,,,
111291304,"Fulton",11,"CENTRAL FULTON SD",8,"Asian",0,,,,
111291304,"Fulton",11,"CENTRAL FULTON SD",8,"Native American",0,,,,
111291304,"Fulton",11,"CENTRAL FULTON SD",8,"Multi-ethnic",0,,,,
111291304,"Fulton",11,"CENTRAL FULTON SD",8,"IEP",8,,,,
111291304,"Fulton",11,"CENTRAL FULTON SD",8,"ELL",0,,,,
111291304,"Fulton",11,"CENTRAL FULTON SD",8,"Economically Disadvantaged",27,0.0,51.9,44.4,3.7
111291304,"Fulton",11,"CENTRAL FULTON SD",11,"All Students",45,6.7,73.3,15.6,4.4
111291304,"Fulton",11,"CENTRAL FULTON SD",11,"Male",26,0.0,65.4,26.9,7.7
111291304,"Fulton",11,"CENTRAL FULTON SD",11,"Female",19,15.8,84.2,0.0,0.0
111291304,"Fulton",11,"CENTRAL FULTON SD",11,"White",44,6.8,72.7,15.9,4.5
111291304,"Fulton",11,"CENTRAL FULTON SD",11,"Black",1,,,,
111291304,"Fulton",11,"CENTRAL FULTON SD",11,"Hispanic",0,,,,
111291304,"Fulton",11,"CENTRAL FULTON SD",11,"Asian",0,,,,
111291304,"Fulton",11,"CENTRAL FULTON SD",11,"Native American",0,,,,
111291304,"Fulton",11,"CENTRAL FULTON SD",11,"Multi-ethnic",0,,,,
111291304,"Fulton",11,"CENTRAL FULTON SD",11,"IEP",7,,,,
111291304,"Fulton",11,"CENTRAL FULTON SD",11,"ELL",0,,,,
111291304,"Fulton",11,"CENTRAL FULTON SD",11,"Economically Disadvantaged",13,7.7,76.9,7.7,7.7
111292304,"Fulton",11,"FORBES ROAD SD",5,"All Students",27,0.0,59.3,40.7,0.0
111292304,"Fulton",11,"FORBES ROAD SD",5,"Male",14,0.0,71.4,28.6,0.0
111292304,"Fulton",11,"FORBES ROAD SD",5,"Female",13,0.0,46.2,53.8,0.0
111292304,"Fulton",11,"FORBES ROAD SD",5,"White",26,0.0,57.7,42.3,0.0
111292304,"Fulton",11,"FORBES ROAD SD",5,"Black",0,,,,
111292304,"Fulton",11,"FORBES ROAD SD",5,"Hispanic",0,,,,
111292304,"Fulton",11,"FORBES ROAD SD",5,"Asian",0,,,,
111292304,"Fulton",11,"FORBES ROAD SD",5,"Native American",0,,,,
111292304,"Fulton",11,"FORBES ROAD SD",5,"Multi-ethnic",1,,,,
111292304,"Fulton",11,"FORBES ROAD SD",5,"IEP",3,,,,
111292304,"Fulton",11,"FORBES ROAD SD",5,"ELL",0,,,,
111292304,"Fulton",11,"FORBES ROAD SD",5,"Economically Disadvantaged",14,0.0,35.7,64.3,0.0
111292304,"Fulton",11,"FORBES ROAD SD",8,"All Students",34,0.0,55.9,35.3,8.8
111292304,"Fulton",11,"FORBES ROAD SD",8,"Male",21,0.0,61.9,28.6,9.5
111292304,"Fulton",11,"FORBES ROAD SD",8,"Female",13,0.0,46.2,46.2,7.7
111292304,"Fulton",11,"FORBES ROAD SD",8,"White",34,0.0,55.9,35.3,8.8
111292304,"Fulton",11,"FORBES ROAD SD",8,"Black",0,,,,
111292304,"Fulton",11,"FORBES ROAD SD",8,"Hispanic",0,,,,
111292304,"Fulton",11,"FORBES ROAD SD",8,"Asian",0,,,,
111292304,"Fulton",11,"FORBES ROAD SD",8,"Native American",0,,,,
111292304,"Fulton",11,"FORBES ROAD SD",8,"Multi-ethnic",0,,,,
111292304,"Fulton",11,"FORBES ROAD SD",8,"IEP",8,,,,
111292304,"Fulton",11,"FORBES ROAD SD",8,"ELL",0,,,,
111292304,"Fulton",11,"FORBES ROAD SD",8,"Economically Disadvantaged",9,,,,
111292304,"Fulton",11,"FORBES ROAD SD",11,"All Students",49,2.0,67.3,24.5,6.1
