"The 2009 PSSA Writing District Level Proficiency Results",,,,,,,,,,
"(Full Academic Year; No PASA Scores) Subgroups with less than 10 students assessed were removed from the file. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,
,,,,,,,,,,
"AUN","County","IU Number","District","Grade","Group","Number Scored Writing","% Advanced Writing","% Proficient Writing","% Basic Writing","% Below Basic Writing"
118401403,"Luzerne",18,"CRESTWOOD SD",8,"IEP",21,0.0,23.8,61.9,14.3
118401403,"Luzerne",18,"CRESTWOOD SD",8,"Economically Disadvantaged",36,11.1,55.6,30.6,2.8
118401403,"Luzerne",18,"CRESTWOOD SD",8,"Male",127,7.9,74.0,16.5,1.6
118401403,"Luzerne",18,"CRESTWOOD SD",8,"Female",116,19.0,71.6,8.6,0.9
118401403,"Luzerne",18,"CRESTWOOD SD",8,"White",225,12.4,73.8,12.4,1.3
118401403,"Luzerne",18,"CRESTWOOD SD",11,"All Students",263,9.1,76.4,10.3,4.2
118401403,"Luzerne",18,"CRESTWOOD SD",11,"IEP",33,0.0,24.2,42.4,33.3
118401403,"Luzerne",18,"CRESTWOOD SD",11,"Economically Disadvantaged",42,7.1,64.3,19.0,9.5
118401403,"Luzerne",18,"CRESTWOOD SD",11,"Male",125,5.6,77.6,12.0,4.8
118401403,"Luzerne",18,"CRESTWOOD SD",11,"Female",137,12.4,75.9,8.0,3.6
118401403,"Luzerne",18,"CRESTWOOD SD",11,"White",246,9.3,76.8,10.2,3.7
118401603,"Luzerne",18,"DALLAS SD",5,"All Students",220,3.2,77.7,19.1,0.0
118401603,"Luzerne",18,"DALLAS SD",5,"IEP",33,0.0,48.5,51.5,0.0
118401603,"Luzerne",18,"DALLAS SD",5,"Economically Disadvantaged",39,0.0,61.5,38.5,0.0
118401603,"Luzerne",18,"DALLAS SD",5,"Male",128,0.0,73.4,26.6,0.0
118401603,"Luzerne",18,"DALLAS SD",5,"Female",92,7.6,83.7,8.7,0.0
118401603,"Luzerne",18,"DALLAS SD",5,"White",211,3.3,77.7,19.0,0.0
118401603,"Luzerne",18,"DALLAS SD",8,"All Students",220,12.3,78.6,7.7,1.4
118401603,"Luzerne",18,"DALLAS SD",8,"IEP",24,0.0,50.0,37.5,12.5
118401603,"Luzerne",18,"DALLAS SD",8,"Economically Disadvantaged",39,5.1,74.4,17.9,2.6
118401603,"Luzerne",18,"DALLAS SD",8,"Male",113,4.4,81.4,11.5,2.7
118401603,"Luzerne",18,"DALLAS SD",8,"Female",107,20.6,75.7,3.7,0.0
118401603,"Luzerne",18,"DALLAS SD",8,"White",215,12.1,78.6,7.9,1.4
118401603,"Luzerne",18,"DALLAS SD",11,"All Students",200,35.5,54.0,10.0,0.5
118401603,"Luzerne",18,"DALLAS SD",11,"IEP",13,0.0,61.5,30.8,7.7
118401603,"Luzerne",18,"DALLAS SD",11,"Economically Disadvantaged",23,21.7,39.1,34.8,4.3
118401603,"Luzerne",18,"DALLAS SD",11,"Male",107,31.8,53.3,14.0,0.9
118401603,"Luzerne",18,"DALLAS SD",11,"Female",93,39.8,54.8,5.4,0.0
118401603,"Luzerne",18,"DALLAS SD",11,"White",199,35.2,54.3,10.1,0.5
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",5,"All Students",157,0.0,52.9,47.1,0.0
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",5,"IEP",36,0.0,16.7,83.3,0.0
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",5,"Economically Disadvantaged",95,0.0,43.2,56.8,0.0
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",5,"Male",77,0.0,41.6,58.4,0.0
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",5,"Female",80,0.0,63.8,36.3,0.0
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",5,"White",141,0.0,55.3,44.7,0.0
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",5,"Black",10,0.0,30.0,70.0,0.0
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",8,"All Students",181,3.3,54.7,35.4,6.6
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",8,"IEP",42,0.0,9.5,66.7,23.8
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",8,"Economically Disadvantaged",90,2.2,41.1,47.8,8.9
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",8,"Male",91,2.2,39.6,48.4,9.9
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",8,"Female",90,4.4,70.0,22.2,3.3
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",8,"White",163,3.7,55.8,33.7,6.7
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",11,"All Students",169,10.7,62.1,23.7,3.6
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",11,"IEP",25,0.0,20.0,56.0,24.0
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",11,"Economically Disadvantaged",56,0.0,57.1,35.7,7.1
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",11,"Male",76,6.6,55.3,32.9,5.3
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",11,"Female",93,14.0,67.7,16.1,2.2
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",11,"White",162,11.1,62.3,23.5,3.1
118403003,"Luzerne",18,"HANOVER AREA SD",5,"All Students",146,1.4,45.9,51.4,1.4
118403003,"Luzerne",18,"HANOVER AREA SD",5,"IEP",32,0.0,12.5,81.3,6.3
118403003,"Luzerne",18,"HANOVER AREA SD",5,"Economically Disadvantaged",74,2.7,37.8,58.1,1.4
118403003,"Luzerne",18,"HANOVER AREA SD",5,"Male",65,0.0,35.4,61.5,3.1
118403003,"Luzerne",18,"HANOVER AREA SD",5,"Female",81,2.5,54.3,43.2,0.0
118403003,"Luzerne",18,"HANOVER AREA SD",5,"White",131,0.8,45.8,51.9,1.5
118403003,"Luzerne",18,"HANOVER AREA SD",8,"All Students",145,6.2,77.9,13.8,2.1
118403003,"Luzerne",18,"HANOVER AREA SD",8,"IEP",27,0.0,33.3,55.6,11.1
118403003,"Luzerne",18,"HANOVER AREA SD",8,"Economically Disadvantaged",79,5.1,75.9,15.2,3.8
118403003,"Luzerne",18,"HANOVER AREA SD",8,"Male",76,3.9,73.7,19.7,2.6
118403003,"Luzerne",18,"HANOVER AREA SD",8,"Female",69,8.7,82.6,7.2,1.4
118403003,"Luzerne",18,"HANOVER AREA SD",8,"White",133,6.8,77.4,13.5,2.3
118403003,"Luzerne",18,"HANOVER AREA SD",11,"All Students",149,16.8,71.8,11.4,0.0
118403003,"Luzerne",18,"HANOVER AREA SD",11,"IEP",23,0.0,78.3,21.7,0.0
118403003,"Luzerne",18,"HANOVER AREA SD",11,"Economically Disadvantaged",60,13.3,75.0,11.7,0.0
118403003,"Luzerne",18,"HANOVER AREA SD",11,"Male",73,5.5,76.7,17.8,0.0
118403003,"Luzerne",18,"HANOVER AREA SD",11,"Female",75,28.0,66.7,5.3,0.0
118403003,"Luzerne",18,"HANOVER AREA SD",11,"White",139,17.3,71.2,11.5,0.0
118403302,"Luzerne",18,"HAZLETON AREA SD",5,"All Students",757,2.4,62.0,34.7,0.9
118403302,"Luzerne",18,"HAZLETON AREA SD",5,"IEP",75,0.0,21.3,73.3,5.3
118403302,"Luzerne",18,"HAZLETON AREA SD",5,"ELL",59,0.0,22.0,72.9,5.1
118403302,"Luzerne",18,"HAZLETON AREA SD",5,"Economically Disadvantaged",466,1.5,53.6,43.3,1.5
118403302,"Luzerne",18,"HAZLETON AREA SD",5,"Male",381,1.8,54.9,42.3,1.0
118403302,"Luzerne",18,"HAZLETON AREA SD",5,"Female",376,2.9,69.1,27.1,0.8
118403302,"Luzerne",18,"HAZLETON AREA SD",5,"White",508,3.1,67.5,28.9,0.4
118403302,"Luzerne",18,"HAZLETON AREA SD",5,"Hispanic",233,0.9,49.4,47.6,2.1
118403302,"Luzerne",18,"HAZLETON AREA SD",8,"All Students",800,4.9,53.3,36.0,5.9
118403302,"Luzerne",18,"HAZLETON AREA SD",8,"IEP",118,1.7,24.6,50.8,22.9
118403302,"Luzerne",18,"HAZLETON AREA SD",8,"ELL",59,0.0,20.3,55.9,23.7
118403302,"Luzerne",18,"HAZLETON AREA SD",8,"Economically Disadvantaged",457,2.8,45.1,43.5,8.5
118403302,"Luzerne",18,"HAZLETON AREA SD",8,"Male",405,3.7,45.9,42.5,7.9
118403302,"Luzerne",18,"HAZLETON AREA SD",8,"Female",395,6.1,60.8,29.4,3.8
118403302,"Luzerne",18,"HAZLETON AREA SD",8,"White",540,5.2,59.3,31.9,3.7
118403302,"Luzerne",18,"HAZLETON AREA SD",8,"Black",15,6.7,33.3,53.3,6.7
118403302,"Luzerne",18,"HAZLETON AREA SD",8,"Hispanic",237,3.4,40.9,44.7,11.0
118403302,"Luzerne",18,"HAZLETON AREA SD",11,"All Students",742,10.0,69.0,17.1,3.9
118403302,"Luzerne",18,"HAZLETON AREA SD",11,"IEP",93,9.7,41.9,39.8,8.6
118403302,"Luzerne",18,"HAZLETON AREA SD",11,"ELL",62,0.0,30.6,40.3,29.0
118403302,"Luzerne",18,"HAZLETON AREA SD",11,"Economically Disadvantaged",302,3.3,64.6,24.8,7.3
118403302,"Luzerne",18,"HAZLETON AREA SD",11,"Male",381,8.1,65.1,21.5,5.2
118403302,"Luzerne",18,"HAZLETON AREA SD",11,"Female",360,11.9,73.3,12.2,2.5
118403302,"Luzerne",18,"HAZLETON AREA SD",11,"White",544,12.5,73.2,12.9,1.5
118403302,"Luzerne",18,"HAZLETON AREA SD",11,"Black",11,18.2,72.7,0.0,9.1
118403302,"Luzerne",18,"HAZLETON AREA SD",11,"Hispanic",180,1.1,56.7,31.1,11.1
118403903,"Luzerne",18,"LAKE-LEHMAN SD",5,"All Students",138,2.9,70.3,26.8,0.0
118403903,"Luzerne",18,"LAKE-LEHMAN SD",5,"IEP",21,0.0,38.1,61.9,0.0
118403903,"Luzerne",18,"LAKE-LEHMAN SD",5,"Economically Disadvantaged",42,0.0,59.5,40.5,0.0
118403903,"Luzerne",18,"LAKE-LEHMAN SD",5,"Male",62,1.6,64.5,33.9,0.0
118403903,"Luzerne",18,"LAKE-LEHMAN SD",5,"Female",76,3.9,75.0,21.1,0.0
118403903,"Luzerne",18,"LAKE-LEHMAN SD",5,"White",134,3.0,69.4,27.6,0.0
118403903,"Luzerne",18,"LAKE-LEHMAN SD",8,"All Students",162,2.5,65.4,26.5,5.6
118403903,"Luzerne",18,"LAKE-LEHMAN SD",8,"IEP",13,0.0,15.4,61.5,23.1
118403903,"Luzerne",18,"LAKE-LEHMAN SD",8,"Economically Disadvantaged",40,2.5,50.0,35.0,12.5
118403903,"Luzerne",18,"LAKE-LEHMAN SD",8,"Male",82,2.4,61.0,30.5,6.1
118403903,"Luzerne",18,"LAKE-LEHMAN SD",8,"Female",80,2.5,70.0,22.5,5.0
118403903,"Luzerne",18,"LAKE-LEHMAN SD",8,"White",160,2.5,65.0,26.9,5.6
118403903,"Luzerne",18,"LAKE-LEHMAN SD",11,"All Students",186,13.4,68.8,12.4,5.4
118403903,"Luzerne",18,"LAKE-LEHMAN SD",11,"IEP",21,4.8,28.6,38.1,28.6
118403903,"Luzerne",18,"LAKE-LEHMAN SD",11,"Economically Disadvantaged",39,7.7,43.6,30.8,17.9
118403903,"Luzerne",18,"LAKE-LEHMAN SD",11,"Male",91,5.5,62.6,20.9,11.0
118403903,"Luzerne",18,"LAKE-LEHMAN SD",11,"Female",95,21.1,74.7,4.2,0.0
118403903,"Luzerne",18,"LAKE-LEHMAN SD",11,"White",179,13.4,69.3,12.3,5.0
118406003,"Luzerne",18,"NORTHWEST AREA SD",5,"All Students",104,3.8,70.2,26.0,0.0
118406003,"Luzerne",18,"NORTHWEST AREA SD",5,"IEP",10,0.0,20.0,80.0,0.0
118406003,"Luzerne",18,"NORTHWEST AREA SD",5,"Economically Disadvantaged",30,0.0,63.3,36.7,0.0
118406003,"Luzerne",18,"NORTHWEST AREA SD",5,"Male",53,1.9,67.9,30.2,0.0
118406003,"Luzerne",18,"NORTHWEST AREA SD",5,"Female",51,5.9,72.5,21.6,0.0
118406003,"Luzerne",18,"NORTHWEST AREA SD",5,"White",101,4.0,70.3,25.7,0.0
118406003,"Luzerne",18,"NORTHWEST AREA SD",8,"All Students",119,9.2,69.7,16.0,5.0
118406003,"Luzerne",18,"NORTHWEST AREA SD",8,"IEP",19,0.0,26.3,47.4,26.3
118406003,"Luzerne",18,"NORTHWEST AREA SD",8,"Economically Disadvantaged",41,7.3,65.9,22.0,4.9
118406003,"Luzerne",18,"NORTHWEST AREA SD",8,"Male",65,7.7,64.6,20.0,7.7
118406003,"Luzerne",18,"NORTHWEST AREA SD",8,"Female",54,11.1,75.9,11.1,1.9
118406003,"Luzerne",18,"NORTHWEST AREA SD",8,"White",118,9.3,69.5,16.1,5.1
118406003,"Luzerne",18,"NORTHWEST AREA SD",11,"All Students",121,17.4,59.5,17.4,5.8
118406003,"Luzerne",18,"NORTHWEST AREA SD",11,"IEP",13,0.0,7.7,46.2,46.2
118406003,"Luzerne",18,"NORTHWEST AREA SD",11,"Economically Disadvantaged",33,12.1,57.6,21.2,9.1
118406003,"Luzerne",18,"NORTHWEST AREA SD",11,"Male",65,10.8,55.4,26.2,7.7
118406003,"Luzerne",18,"NORTHWEST AREA SD",11,"Female",56,25.0,64.3,7.1,3.6
118406003,"Luzerne",18,"NORTHWEST AREA SD",11,"White",111,18.0,59.5,17.1,5.4
118406602,"Luzerne",18,"PITTSTON AREA SD",5,"All Students",236,1.3,62.7,35.6,0.4
118406602,"Luzerne",18,"PITTSTON AREA SD",5,"IEP",16,0.0,25.0,68.8,6.3
118406602,"Luzerne",18,"PITTSTON AREA SD",5,"Economically Disadvantaged",100,0.0,54.0,45.0,1.0
118406602,"Luzerne",18,"PITTSTON AREA SD",5,"Male",108,0.9,50.9,47.2,0.9
118406602,"Luzerne",18,"PITTSTON AREA SD",5,"Female",128,1.6,72.7,25.8,0.0
118406602,"Luzerne",18,"PITTSTON AREA SD",5,"White",229,1.3,63.8,34.5,0.4
118406602,"Luzerne",18,"PITTSTON AREA SD",8,"All Students",211,10.4,65.4,18.5,5.7
118406602,"Luzerne",18,"PITTSTON AREA SD",8,"IEP",22,0.0,9.1,45.5,45.5
118406602,"Luzerne",18,"PITTSTON AREA SD",8,"Economically Disadvantaged",87,5.7,54.0,28.7,11.5
118406602,"Luzerne",18,"PITTSTON AREA SD",8,"Male",110,8.2,59.1,24.5,8.2
118406602,"Luzerne",18,"PITTSTON AREA SD",8,"Female",101,12.9,72.3,11.9,3.0
118406602,"Luzerne",18,"PITTSTON AREA SD",8,"White",201,10.9,65.2,18.4,5.5
118406602,"Luzerne",18,"PITTSTON AREA SD",11,"All Students",279,12.5,80.6,6.5,0.4
118406602,"Luzerne",18,"PITTSTON AREA SD",11,"IEP",25,4.0,56.0,36.0,4.0
118406602,"Luzerne",18,"PITTSTON AREA SD",11,"Economically Disadvantaged",70,4.3,87.1,8.6,0.0
118406602,"Luzerne",18,"PITTSTON AREA SD",11,"Male",129,9.3,79.8,10.1,0.8
118406602,"Luzerne",18,"PITTSTON AREA SD",11,"Female",150,15.3,81.3,3.3,0.0
118406602,"Luzerne",18,"PITTSTON AREA SD",11,"White",268,12.3,80.6,6.7,0.4
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",5,"All Students",480,3.5,62.5,33.1,0.8
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",5,"IEP",86,0.0,29.1,66.3,4.7
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",5,"Economically Disadvantaged",303,2.0,56.1,41.3,0.7
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",5,"Male",244,2.9,59.0,36.9,1.2
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",5,"Female",236,4.2,66.1,29.2,0.4
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",5,"White",327,4.6,67.3,27.2,0.9
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",5,"Black",98,2.0,46.9,50.0,1.0
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",5,"Hispanic",50,0.0,60.0,40.0,0.0
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",8,"All Students",464,8.4,62.3,25.2,4.1
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",8,"IEP",78,0.0,30.8,55.1,14.1
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",8,"Economically Disadvantaged",263,4.9,55.1,35.0,4.9
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",8,"Male",245,4.9,54.3,33.5,7.3
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",8,"Female",219,12.3,71.2,16.0,0.5
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",8,"White",324,10.2,63.3,23.8,2.8
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",8,"Black",90,2.2,61.1,28.9,7.8
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",8,"Hispanic",45,6.7,55.6,31.1,6.7
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",11,"All Students",496,23.8,67.9,7.3,1.0
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",11,"IEP",83,0.0,71.1,22.9,6.0
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",11,"Economically Disadvantaged",218,13.8,72.5,11.9,1.8
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",11,"Male",271,22.9,66.1,9.6,1.5
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",11,"Female",225,24.9,70.2,4.4,0.4
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",11,"White",376,27.9,65.2,6.1,0.8
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",11,"Black",68,10.3,70.6,16.2,2.9
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",11,"Hispanic",49,12.2,83.7,4.1,0.0
118409203,"Luzerne",18,"WYOMING AREA SD",5,"All Students",189,7.9,70.9,21.2,0.0
118409203,"Luzerne",18,"WYOMING AREA SD",5,"IEP",26,0.0,34.6,65.4,0.0
118409203,"Luzerne",18,"WYOMING AREA SD",5,"Economically Disadvantaged",60,3.3,56.7,40.0,0.0
118409203,"Luzerne",18,"WYOMING AREA SD",5,"Male",98,5.1,68.4,26.5,0.0
118409203,"Luzerne",18,"WYOMING AREA SD",5,"Female",91,11.0,73.6,15.4,0.0
118409203,"Luzerne",18,"WYOMING AREA SD",5,"White",180,8.3,73.3,18.3,0.0
118409203,"Luzerne",18,"WYOMING AREA SD",8,"All Students",185,20.0,61.1,16.8,2.2
118409203,"Luzerne",18,"WYOMING AREA SD",8,"IEP",14,0.0,7.1,92.9,0.0
118409203,"Luzerne",18,"WYOMING AREA SD",8,"Economically Disadvantaged",62,11.3,61.3,25.8,1.6
118409203,"Luzerne",18,"WYOMING AREA SD",8,"Male",91,16.5,54.9,25.3,3.3
118409203,"Luzerne",18,"WYOMING AREA SD",8,"Female",94,23.4,67.0,8.5,1.1
118409203,"Luzerne",18,"WYOMING AREA SD",8,"White",181,20.4,60.8,16.6,2.2
118409203,"Luzerne",18,"WYOMING AREA SD",11,"All Students",203,21.7,71.9,4.9,1.5
118409203,"Luzerne",18,"WYOMING AREA SD",11,"IEP",24,0.0,66.7,25.0,8.3
118409203,"Luzerne",18,"WYOMING AREA SD",11,"Economically Disadvantaged",43,11.6,72.1,9.3,7.0
118409203,"Luzerne",18,"WYOMING AREA SD",11,"Male",102,13.7,77.5,6.9,2.0
118409203,"Luzerne",18,"WYOMING AREA SD",11,"Female",101,29.7,66.3,3.0,1.0
118409203,"Luzerne",18,"WYOMING AREA SD",11,"White",197,21.8,71.6,5.1,1.5
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",5,"All Students",365,1.9,68.2,29.0,0.8
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",5,"IEP",81,1.2,45.7,49.4,3.7
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",5,"Economically Disadvantaged",199,1.5,61.8,35.2,1.5
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",5,"Male",194,1.0,64.9,32.5,1.5
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",5,"Female",171,2.9,71.9,25.1,0.0
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",5,"White",324,1.9,69.1,28.1,0.9
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",5,"Black",19,5.3,52.6,42.1,0.0
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",5,"Hispanic",12,0.0,66.7,33.3,0.0
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",8,"All Students",419,3.6,69.5,24.1,2.9
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",8,"IEP",96,2.1,30.2,57.3,10.4
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",8,"Economically Disadvantaged",193,1.6,61.7,32.6,4.1
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",8,"Male",217,2.8,66.4,25.8,5.1
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",8,"Female",202,4.5,72.8,22.3,0.5
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",8,"White",371,4.0,69.3,24.0,2.7
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",8,"Black",24,0.0,54.2,37.5,8.3
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",8,"Hispanic",21,0.0,90.5,9.5,0.0
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",11,"All Students",387,12.1,61.8,22.5,3.6
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",11,"IEP",35,0.0,17.1,65.7,17.1
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",11,"Economically Disadvantaged",140,7.9,54.3,31.4,6.4
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",11,"Male",187,9.6,57.2,27.8,5.3
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",11,"Female",200,14.5,66.0,17.5,2.0
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",11,"White",354,12.7,63.3,21.2,2.8
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",11,"Black",19,0.0,63.2,26.3,10.5
117412003,"Lycoming",17,"EAST LYCOMING SD",5,"All Students",110,7.3,72.7,20.0,0.0
117412003,"Lycoming",17,"EAST LYCOMING SD",5,"Economically Disadvantaged",30,0.0,60.0,40.0,0.0
117412003,"Lycoming",17,"EAST LYCOMING SD",5,"Male",45,4.4,68.9,26.7,0.0
117412003,"Lycoming",17,"EAST LYCOMING SD",5,"Female",65,9.2,75.4,15.4,0.0
117412003,"Lycoming",17,"EAST LYCOMING SD",5,"White",110,7.3,72.7,20.0,0.0
117412003,"Lycoming",17,"EAST LYCOMING SD",8,"All Students",119,6.7,72.3,18.5,2.5
117412003,"Lycoming",17,"EAST LYCOMING SD",8,"Economically Disadvantaged",32,3.1,62.5,34.4,0.0
117412003,"Lycoming",17,"EAST LYCOMING SD",8,"Male",74,6.8,63.5,25.7,4.1
117412003,"Lycoming",17,"EAST LYCOMING SD",8,"Female",45,6.7,86.7,6.7,0.0
117412003,"Lycoming",17,"EAST LYCOMING SD",8,"White",118,6.8,72.0,18.6,2.5
117412003,"Lycoming",17,"EAST LYCOMING SD",11,"All Students",127,38.6,57.5,3.9,0.0
117412003,"Lycoming",17,"EAST LYCOMING SD",11,"Economically Disadvantaged",31,19.4,71.0,9.7,0.0
117412003,"Lycoming",17,"EAST LYCOMING SD",11,"Male",74,39.2,55.4,5.4,0.0
117412003,"Lycoming",17,"EAST LYCOMING SD",11,"Female",53,37.7,60.4,1.9,0.0
117412003,"Lycoming",17,"EAST LYCOMING SD",11,"White",122,39.3,56.6,4.1,0.0
117414003,"Lycoming",17,"JERSEY SHORE AREA SD",5,"All Students",186,2.2,68.8,29.0,0.0
117414003,"Lycoming",17,"JERSEY SHORE AREA SD",5,"IEP",17,0.0,11.8,88.2,0.0
117414003,"Lycoming",17,"JERSEY SHORE AREA SD",5,"Economically Disadvantaged",70,1.4,58.6,40.0,0.0
117414003,"Lycoming",17,"JERSEY SHORE AREA SD",5,"Male",94,1.1,59.6,39.4,0.0
117414003,"Lycoming",17,"JERSEY SHORE AREA SD",5,"Female",92,3.3,78.3,18.5,0.0
117414003,"Lycoming",17,"JERSEY SHORE AREA SD",5,"White",181,2.2,69.6,28.2,0.0
117414003,"Lycoming",17,"JERSEY SHORE AREA SD",8,"All Students",226,3.5,70.4,23.0,3.1
117414003,"Lycoming",17,"JERSEY SHORE AREA SD",8,"IEP",41,0.0,24.4,58.5,17.1
117414003,"Lycoming",17,"JERSEY SHORE AREA SD",8,"Economically Disadvantaged",62,6.5,59.7,27.4,6.5
117414003,"Lycoming",17,"JERSEY SHORE AREA SD",8,"Male",114,1.8,70.2,24.6,3.5
117414003,"Lycoming",17,"JERSEY SHORE AREA SD",8,"Female",112,5.4,70.5,21.4,2.7
117414003,"Lycoming",17,"JERSEY SHORE AREA SD",8,"White",222,3.6,70.3,23.0,3.2
117414003,"Lycoming",17,"JERSEY SHORE AREA SD",11,"All Students",207,13.5,74.4,11.6,0.5
117414003,"Lycoming",17,"JERSEY SHORE AREA SD",11,"IEP",29,0.0,69.0,27.6,3.4
117414003,"Lycoming",17,"JERSEY SHORE AREA SD",11,"Economically Disadvantaged",33,21.2,57.6,21.2,0.0
117414003,"Lycoming",17,"JERSEY SHORE AREA SD",11,"Male",109,11.0,77.1,11.9,0.0
117414003,"Lycoming",17,"JERSEY SHORE AREA SD",11,"Female",98,16.3,71.4,11.2,1.0
117414003,"Lycoming",17,"JERSEY SHORE AREA SD",11,"White",201,13.4,74.6,11.4,0.5
117414203,"Lycoming",17,"LOYALSOCK TOWNSHIP SD",5,"All Students",90,1.1,57.8,41.1,0.0
117414203,"Lycoming",17,"LOYALSOCK TOWNSHIP SD",5,"IEP",16,0.0,25.0,75.0,0.0
117414203,"Lycoming",17,"LOYALSOCK TOWNSHIP SD",5,"Economically Disadvantaged",18,0.0,22.2,77.8,0.0
117414203,"Lycoming",17,"LOYALSOCK TOWNSHIP SD",5,"Male",40,2.5,35.0,62.5,0.0
117414203,"Lycoming",17,"LOYALSOCK TOWNSHIP SD",5,"Female",50,0.0,76.0,24.0,0.0
117414203,"Lycoming",17,"LOYALSOCK TOWNSHIP SD",5,"White",79,0.0,59.5,40.5,0.0
117414203,"Lycoming",17,"LOYALSOCK TOWNSHIP SD",8,"All Students",109,11.0,79.8,9.2,0.0
117414203,"Lycoming",17,"LOYALSOCK TOWNSHIP SD",8,"IEP",14,7.1,57.1,35.7,0.0
117414203,"Lycoming",17,"LOYALSOCK TOWNSHIP SD",8,"Economically Disadvantaged",22,13.6,72.7,13.6,0.0
117414203,"Lycoming",17,"LOYALSOCK TOWNSHIP SD",8,"Male",49,4.1,81.6,14.3,0.0
117414203,"Lycoming",17,"LOYALSOCK TOWNSHIP SD",8,"Female",60,16.7,78.3,5.0,0.0
117414203,"Lycoming",17,"LOYALSOCK TOWNSHIP SD",8,"White",101,11.9,80.2,7.9,0.0
117414203,"Lycoming",17,"LOYALSOCK TOWNSHIP SD",11,"All Students",125,11.2,80.0,8.8,0.0
117414203,"Lycoming",17,"LOYALSOCK TOWNSHIP SD",11,"IEP",16,0.0,68.8,31.3,0.0
117414203,"Lycoming",17,"LOYALSOCK TOWNSHIP SD",11,"Economically Disadvantaged",33,3.0,78.8,18.2,0.0
117414203,"Lycoming",17,"LOYALSOCK TOWNSHIP SD",11,"Male",68,8.8,82.4,8.8,0.0
