"The 2009 PSSA Science District Level Proficiency Results",,,,,,,,,,
"(Full Academic Year; No PASA Scores) Subgroups with less than 10 students assessed were removed from the file. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,
,,,,,,,,,,
"AUN","County","IU Number","District","Grade","Group","Number Scored Science","% Advanced Science","% Proficient Science","% Basic Science","% Below Basic Science"
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",8,"Multi-Ethnic",15,26.7,33.3,20,20
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",11,"All Students",308,18.2,27.3,36.7,17.9
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",11,"IEP",25,4,0,28,68
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",11,"Economically Disadvantaged",81,7.4,17.3,43.2,32.1
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",11,"Male",177,18.6,29.9,33.3,18.1
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",11,"Female",131,17.6,23.7,41.2,17.6
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",11,"White",216,23.1,31.9,37.5,7.4
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",11,"Black",28,0,10.7,39.3,50
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",11,"Hispanic",37,5.4,16.2,32.4,45.9
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",11,"Asian",11,9.1,18.2,36.4,36.4
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",11,"Multi-Ethnic",16,18.8,25,31.3,25
118401403,"Luzerne",18,"CRESTWOOD SD",4,"All Students",203,59.1,36.0,3.4,1.5
118401403,"Luzerne",18,"CRESTWOOD SD",4,"IEP",18,11.1,55.6,22.2,11.1
118401403,"Luzerne",18,"CRESTWOOD SD",4,"Economically Disadvantaged",37,40.5,45.9,8.1,5.4
118401403,"Luzerne",18,"CRESTWOOD SD",4,"Male",102,61.8,34.3,2.9,1.0
118401403,"Luzerne",18,"CRESTWOOD SD",4,"Female",100,56.0,38.0,4.0,2.0
118401403,"Luzerne",18,"CRESTWOOD SD",4,"White",192,59.4,35.9,3.1,1.6
118401403,"Luzerne",18,"CRESTWOOD SD",8,"All Students",242,35.5,38,16.5,9.9
118401403,"Luzerne",18,"CRESTWOOD SD",8,"IEP",21,4.8,9.5,28.6,57.1
118401403,"Luzerne",18,"CRESTWOOD SD",8,"Economically Disadvantaged",36,11.1,33.3,27.8,27.8
118401403,"Luzerne",18,"CRESTWOOD SD",8,"Male",126,38.9,37.3,15.9,7.9
118401403,"Luzerne",18,"CRESTWOOD SD",8,"Female",115,31.3,39.1,17.4,12.2
118401403,"Luzerne",18,"CRESTWOOD SD",8,"White",224,36.6,38.8,15.6,8.9
118401403,"Luzerne",18,"CRESTWOOD SD",11,"All Students",261,21.5,24.9,41.8,11.9
118401403,"Luzerne",18,"CRESTWOOD SD",11,"IEP",32,3.1,3.1,31.3,62.5
118401403,"Luzerne",18,"CRESTWOOD SD",11,"Economically Disadvantaged",42,19,16.7,45.2,19
118401403,"Luzerne",18,"CRESTWOOD SD",11,"Male",124,21,25.8,41.9,11.3
118401403,"Luzerne",18,"CRESTWOOD SD",11,"Female",136,22.1,24.3,41.9,11.8
118401403,"Luzerne",18,"CRESTWOOD SD",11,"White",243,21.8,25.5,42.4,10.3
118401603,"Luzerne",18,"DALLAS SD",4,"All Students",210,70.0,27.6,2.4,0.0
118401603,"Luzerne",18,"DALLAS SD",4,"IEP",30,46.7,53.3,0.0,0.0
118401603,"Luzerne",18,"DALLAS SD",4,"Economically Disadvantaged",39,53.8,41.0,5.1,0.0
118401603,"Luzerne",18,"DALLAS SD",4,"Male",115,71.3,27.8,0.9,0.0
118401603,"Luzerne",18,"DALLAS SD",4,"Female",95,68.4,27.4,4.2,0.0
118401603,"Luzerne",18,"DALLAS SD",4,"White",206,69.4,28.2,2.4,0.0
118401603,"Luzerne",18,"DALLAS SD",8,"All Students",216,32.9,44,12.5,10.6
118401603,"Luzerne",18,"DALLAS SD",8,"IEP",25,4,28,20,48
118401603,"Luzerne",18,"DALLAS SD",8,"Economically Disadvantaged",37,10.8,40.5,27,21.6
118401603,"Luzerne",18,"DALLAS SD",8,"Male",114,36.8,38.6,12.3,12.3
118401603,"Luzerne",18,"DALLAS SD",8,"Female",102,28.4,50,12.7,8.8
118401603,"Luzerne",18,"DALLAS SD",8,"White",211,32.7,44.1,12.8,10.4
118401603,"Luzerne",18,"DALLAS SD",11,"All Students",197,26.4,33,34.5,6.1
118401603,"Luzerne",18,"DALLAS SD",11,"IEP",13,0,7.7,69.2,23.1
118401603,"Luzerne",18,"DALLAS SD",11,"Economically Disadvantaged",22,9.1,18.2,59.1,13.6
118401603,"Luzerne",18,"DALLAS SD",11,"Male",106,29.2,29.2,35.8,5.7
118401603,"Luzerne",18,"DALLAS SD",11,"Female",91,23.1,37.4,33,6.6
118401603,"Luzerne",18,"DALLAS SD",11,"White",196,26.5,33.2,34.2,6.1
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",4,"All Students",163,35.0,45.4,13.5,6.1
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",4,"IEP",23,17.4,47.8,26.1,8.7
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",4,"Economically Disadvantaged",83,21.7,48.2,21.7,8.4
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",4,"Male",79,34.2,43.0,16.5,6.3
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",4,"Female",84,35.7,47.6,10.7,6.0
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",4,"White",154,35.1,46.8,13.0,5.2
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",8,"All Students",181,6.1,23.2,26,44.8
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",8,"IEP",42,0,0,19,81
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",8,"Economically Disadvantaged",90,3.3,14.4,22.2,60
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",8,"Male",91,5.5,23.1,23.1,48.4
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",8,"Female",90,6.7,23.3,28.9,41.1
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",8,"White",162,6.8,24.1,25.3,43.8
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",8,"Black",10,0,20,30,50
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",11,"All Students",168,10.1,13.7,43.5,32.7
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",11,"IEP",26,0,0,11.5,88.5
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",11,"Economically Disadvantaged",55,3.6,12.7,27.3,56.4
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",11,"Male",73,11,13.7,46.6,28.8
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",11,"Female",95,9.5,13.7,41.1,35.8
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",11,"White",162,10.5,14.2,44.4,30.9
118403003,"Luzerne",18,"HANOVER AREA SD",4,"All Students",145,37.2,48.3,11.7,2.8
118403003,"Luzerne",18,"HANOVER AREA SD",4,"IEP",23,34.8,52.2,8.7,4.3
118403003,"Luzerne",18,"HANOVER AREA SD",4,"Economically Disadvantaged",75,36.0,41.3,17.3,5.3
118403003,"Luzerne",18,"HANOVER AREA SD",4,"Male",75,40.0,53.3,4.0,2.7
118403003,"Luzerne",18,"HANOVER AREA SD",4,"Female",70,34.3,42.9,20.0,2.9
118403003,"Luzerne",18,"HANOVER AREA SD",4,"White",124,37.9,50.8,9.7,1.6
118403003,"Luzerne",18,"HANOVER AREA SD",4,"Black",15,40.0,33.3,20.0,6.7
118403003,"Luzerne",18,"HANOVER AREA SD",8,"All Students",150,20,34,26,20
118403003,"Luzerne",18,"HANOVER AREA SD",8,"IEP",27,3.7,7.4,33.3,55.6
118403003,"Luzerne",18,"HANOVER AREA SD",8,"Economically Disadvantaged",81,14.8,37,23.5,24.7
118403003,"Luzerne",18,"HANOVER AREA SD",8,"Male",81,24.7,29.6,24.7,21
118403003,"Luzerne",18,"HANOVER AREA SD",8,"Female",69,14.5,39.1,27.5,18.8
118403003,"Luzerne",18,"HANOVER AREA SD",8,"White",137,21.2,32.8,26.3,19.7
118403003,"Luzerne",18,"HANOVER AREA SD",11,"All Students",147,20.4,23.8,44.9,10.9
118403003,"Luzerne",18,"HANOVER AREA SD",11,"IEP",22,4.5,0,50,45.5
118403003,"Luzerne",18,"HANOVER AREA SD",11,"Economically Disadvantaged",58,10.3,25.9,46.6,17.2
118403003,"Luzerne",18,"HANOVER AREA SD",11,"Male",71,22.5,28.2,38,11.3
118403003,"Luzerne",18,"HANOVER AREA SD",11,"Female",76,18.4,19.7,51.3,10.5
118403003,"Luzerne",18,"HANOVER AREA SD",11,"White",137,21.2,24.1,44.5,10.2
118403302,"Luzerne",18,"HAZLETON AREA SD",4,"All Students",713,41.8,38.6,13.6,6.0
118403302,"Luzerne",18,"HAZLETON AREA SD",4,"IEP",98,33.7,26.5,18.4,21.4
118403302,"Luzerne",18,"HAZLETON AREA SD",4,"ELL",74,12.2,33.8,33.8,20.3
118403302,"Luzerne",18,"HAZLETON AREA SD",4,"Economically Disadvantaged",427,32.1,41.2,18.3,8.4
118403302,"Luzerne",18,"HAZLETON AREA SD",4,"Male",365,44.7,34.8,14.0,6.6
118403302,"Luzerne",18,"HAZLETON AREA SD",4,"Female",348,38.8,42.5,13.2,5.5
118403302,"Luzerne",18,"HAZLETON AREA SD",4,"White",473,48.6,38.3,8.7,4.4
118403302,"Luzerne",18,"HAZLETON AREA SD",4,"Black",10,40.0,30.0,20.0,10.0
118403302,"Luzerne",18,"HAZLETON AREA SD",4,"Hispanic",223,26.9,39.9,24.2,9.0
118403302,"Luzerne",18,"HAZLETON AREA SD",8,"All Students",799,16.6,33.9,22.8,26.7
118403302,"Luzerne",18,"HAZLETON AREA SD",8,"IEP",115,11.3,8.7,17.4,62.6
118403302,"Luzerne",18,"HAZLETON AREA SD",8,"ELL",60,1.7,1.7,18.3,78.3
118403302,"Luzerne",18,"HAZLETON AREA SD",8,"Economically Disadvantaged",458,8.7,25.1,26,40.2
118403302,"Luzerne",18,"HAZLETON AREA SD",8,"Male",407,18.4,34.4,19.2,28
118403302,"Luzerne",18,"HAZLETON AREA SD",8,"Female",392,14.8,33.4,26.5,25.3
118403302,"Luzerne",18,"HAZLETON AREA SD",8,"White",534,21.7,41.6,19.7,17
118403302,"Luzerne",18,"HAZLETON AREA SD",8,"Black",15,6.7,26.7,20,46.7
118403302,"Luzerne",18,"HAZLETON AREA SD",8,"Hispanic",242,4.5,17.8,30.6,47.1
118403302,"Luzerne",18,"HAZLETON AREA SD",11,"All Students",738,11.7,19,45.4,24
118403302,"Luzerne",18,"HAZLETON AREA SD",11,"IEP",90,11.1,12.2,25.6,51.1
118403302,"Luzerne",18,"HAZLETON AREA SD",11,"ELL",63,1.6,0,25.4,73
118403302,"Luzerne",18,"HAZLETON AREA SD",11,"Economically Disadvantaged",308,4.2,11,42.9,41.9
118403302,"Luzerne",18,"HAZLETON AREA SD",11,"Male",384,12.5,16.1,44,27.3
118403302,"Luzerne",18,"HAZLETON AREA SD",11,"Female",354,10.7,22,46.9,20.3
118403302,"Luzerne",18,"HAZLETON AREA SD",11,"White",536,15.3,22.6,47.4,14.7
118403302,"Luzerne",18,"HAZLETON AREA SD",11,"Black",13,0,23.1,46.2,30.8
118403302,"Luzerne",18,"HAZLETON AREA SD",11,"Hispanic",183,2.2,8.2,38.8,50.8
118403903,"Luzerne",18,"LAKE-LEHMAN SD",4,"All Students",178,56.7,33.1,8.4,1.7
118403903,"Luzerne",18,"LAKE-LEHMAN SD",4,"IEP",37,18.9,51.4,21.6,8.1
118403903,"Luzerne",18,"LAKE-LEHMAN SD",4,"Economically Disadvantaged",46,43.5,34.8,15.2,6.5
118403903,"Luzerne",18,"LAKE-LEHMAN SD",4,"Male",95,58.9,30.5,8.4,2.1
118403903,"Luzerne",18,"LAKE-LEHMAN SD",4,"Female",83,54.2,36.1,8.4,1.2
118403903,"Luzerne",18,"LAKE-LEHMAN SD",4,"White",176,56.8,33.5,8.0,1.7
118403903,"Luzerne",18,"LAKE-LEHMAN SD",8,"All Students",163,22.7,33.7,27,16.6
118403903,"Luzerne",18,"LAKE-LEHMAN SD",8,"IEP",12,0,33.3,8.3,58.3
118403903,"Luzerne",18,"LAKE-LEHMAN SD",8,"Economically Disadvantaged",40,15,27.5,30,27.5
118403903,"Luzerne",18,"LAKE-LEHMAN SD",8,"Male",82,34.1,29.3,19.5,17.1
118403903,"Luzerne",18,"LAKE-LEHMAN SD",8,"Female",81,11.1,38.3,34.6,16
118403903,"Luzerne",18,"LAKE-LEHMAN SD",8,"White",161,22.4,34.2,26.7,16.8
118403903,"Luzerne",18,"LAKE-LEHMAN SD",11,"All Students",184,16.3,28.8,40.8,14.1
118403903,"Luzerne",18,"LAKE-LEHMAN SD",11,"IEP",21,0,9.5,42.9,47.6
118403903,"Luzerne",18,"LAKE-LEHMAN SD",11,"Economically Disadvantaged",39,12.8,10.3,46.2,30.8
118403903,"Luzerne",18,"LAKE-LEHMAN SD",11,"Male",89,19.1,22.5,40.4,18
118403903,"Luzerne",18,"LAKE-LEHMAN SD",11,"Female",95,13.7,34.7,41.1,10.5
118403903,"Luzerne",18,"LAKE-LEHMAN SD",11,"White",179,16.2,27.9,41.3,14.5
118406003,"Luzerne",18,"NORTHWEST AREA SD",4,"All Students",81,55.6,40.7,3.7,0.0
118406003,"Luzerne",18,"NORTHWEST AREA SD",4,"IEP",15,33.3,46.7,20.0,0.0
118406003,"Luzerne",18,"NORTHWEST AREA SD",4,"Economically Disadvantaged",26,50.0,42.3,7.7,0.0
118406003,"Luzerne",18,"NORTHWEST AREA SD",4,"Male",43,60.5,37.2,2.3,0.0
118406003,"Luzerne",18,"NORTHWEST AREA SD",4,"Female",38,50.0,44.7,5.3,0.0
118406003,"Luzerne",18,"NORTHWEST AREA SD",4,"White",77,57.1,39.0,3.9,0.0
118406003,"Luzerne",18,"NORTHWEST AREA SD",8,"All Students",116,30.2,31.9,16.4,21.6
118406003,"Luzerne",18,"NORTHWEST AREA SD",8,"IEP",18,0,5.6,27.8,66.7
118406003,"Luzerne",18,"NORTHWEST AREA SD",8,"Economically Disadvantaged",39,23.1,20.5,25.6,30.8
118406003,"Luzerne",18,"NORTHWEST AREA SD",8,"Male",64,34.4,31.3,9.4,25
118406003,"Luzerne",18,"NORTHWEST AREA SD",8,"Female",52,25,32.7,25,17.3
118406003,"Luzerne",18,"NORTHWEST AREA SD",8,"White",115,29.6,32.2,16.5,21.7
118406003,"Luzerne",18,"NORTHWEST AREA SD",11,"All Students",120,14.2,29.2,41.7,15
118406003,"Luzerne",18,"NORTHWEST AREA SD",11,"IEP",13,0,0,15.4,84.6
118406003,"Luzerne",18,"NORTHWEST AREA SD",11,"Economically Disadvantaged",33,18.2,18.2,36.4,27.3
118406003,"Luzerne",18,"NORTHWEST AREA SD",11,"Male",64,14.1,26.6,42.2,17.2
118406003,"Luzerne",18,"NORTHWEST AREA SD",11,"Female",56,14.3,32.1,41.1,12.5
118406003,"Luzerne",18,"NORTHWEST AREA SD",11,"White",111,15.3,30.6,40.5,13.5
118406602,"Luzerne",18,"PITTSTON AREA SD",4,"All Students",231,42.0,46.8,11.3,0.0
118406602,"Luzerne",18,"PITTSTON AREA SD",4,"IEP",17,11.8,52.9,35.3,0.0
118406602,"Luzerne",18,"PITTSTON AREA SD",4,"Economically Disadvantaged",92,27.2,51.1,21.7,0.0
118406602,"Luzerne",18,"PITTSTON AREA SD",4,"Male",115,45.2,47.0,7.8,0.0
118406602,"Luzerne",18,"PITTSTON AREA SD",4,"Female",116,38.8,46.6,14.7,0.0
118406602,"Luzerne",18,"PITTSTON AREA SD",4,"White",227,41.9,46.7,11.5,0.0
118406602,"Luzerne",18,"PITTSTON AREA SD",8,"All Students",210,25.7,37.6,21.9,14.8
118406602,"Luzerne",18,"PITTSTON AREA SD",8,"IEP",23,0,4.3,13,82.6
118406602,"Luzerne",18,"PITTSTON AREA SD",8,"Economically Disadvantaged",88,14.8,35.2,23.9,26.1
118406602,"Luzerne",18,"PITTSTON AREA SD",8,"Male",109,31.2,39.4,12.8,16.5
118406602,"Luzerne",18,"PITTSTON AREA SD",8,"Female",101,19.8,35.6,31.7,12.9
118406602,"Luzerne",18,"PITTSTON AREA SD",8,"White",200,26,38.5,21,14.5
118406602,"Luzerne",18,"PITTSTON AREA SD",11,"All Students",278,22.7,28.8,37.1,11.5
118406602,"Luzerne",18,"PITTSTON AREA SD",11,"IEP",27,0,3.7,37,59.3
118406602,"Luzerne",18,"PITTSTON AREA SD",11,"Economically Disadvantaged",70,17.1,27.1,40,15.7
118406602,"Luzerne",18,"PITTSTON AREA SD",11,"Male",128,21.9,28.1,35.2,14.8
118406602,"Luzerne",18,"PITTSTON AREA SD",11,"Female",150,23.3,29.3,38.7,8.7
118406602,"Luzerne",18,"PITTSTON AREA SD",11,"White",267,23.2,29.6,35.6,11.6
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",4,"All Students",454,38.3,47.4,11.0,3.3
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",4,"IEP",64,15.6,53.1,23.4,7.8
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",4,"Economically Disadvantaged",293,27.3,53.6,14.3,4.8
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",4,"Male",234,40.2,45.3,10.7,3.8
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",4,"Female",220,36.4,49.5,11.4,2.7
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",4,"White",281,47.7,44.1,7.1,1.1
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",4,"Black",104,24.0,53.8,17.3,4.8
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",4,"Hispanic",60,18.3,53.3,16.7,11.7
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",8,"All Students",495,12.3,34.3,22.8,30.5
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",8,"IEP",77,0,5.2,20.8,74
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",8,"Economically Disadvantaged",286,5.2,28,28.7,38.1
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",8,"Male",264,16.3,33.3,18.6,31.8
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",8,"Female",231,7.8,35.5,27.7,29
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",8,"White",324,17.3,36.7,19.8,26.2
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",8,"Black",91,3.3,35.2,34.1,27.5
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",8,"Hispanic",74,1.4,20.3,24.3,54.1
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",11,"All Students",508,11,21.7,47.8,19.5
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",11,"IEP",81,0,2.5,42,55.6
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",11,"Economically Disadvantaged",229,7.4,13.1,52,27.5
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",11,"Male",275,13.5,22.9,46.9,16.7
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",11,"Female",232,8.2,20.3,49.1,22.4
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",11,"White",370,13.8,25.7,45.9,14.6
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",11,"Black",70,2.9,7.1,52.9,37.1
118408852,"Luzerne",18,"WILKES-BARRE AREA SD",11,"Hispanic",63,4.8,15.9,52.4,27
118409203,"Luzerne",18,"WYOMING AREA SD",4,"All Students",207,65.2,30.0,4.3,0.5
118409203,"Luzerne",18,"WYOMING AREA SD",4,"IEP",28,32.1,46.4,21.4,0.0
118409203,"Luzerne",18,"WYOMING AREA SD",4,"Economically Disadvantaged",65,56.9,32.3,10.8,0.0
118409203,"Luzerne",18,"WYOMING AREA SD",4,"Male",117,64.1,30.8,4.3,0.9
118409203,"Luzerne",18,"WYOMING AREA SD",4,"Female",90,66.7,28.9,4.4,0.0
118409203,"Luzerne",18,"WYOMING AREA SD",4,"White",200,67.0,29.5,3.5,0.0
118409203,"Luzerne",18,"WYOMING AREA SD",8,"All Students",189,29.6,36.5,18.5,15.3
118409203,"Luzerne",18,"WYOMING AREA SD",8,"IEP",13,7.7,30.8,30.8,30.8
118409203,"Luzerne",18,"WYOMING AREA SD",8,"Economically Disadvantaged",65,21.5,46.2,15.4,16.9
118409203,"Luzerne",18,"WYOMING AREA SD",8,"Male",91,37.4,30.8,15.4,16.5
118409203,"Luzerne",18,"WYOMING AREA SD",8,"Female",98,22.4,41.8,21.4,14.3
118409203,"Luzerne",18,"WYOMING AREA SD",8,"White",185,30.3,36.2,18.4,15.1
118409203,"Luzerne",18,"WYOMING AREA SD",11,"All Students",200,20,27.5,43,9.5
118409203,"Luzerne",18,"WYOMING AREA SD",11,"IEP",22,4.5,0,45.5,50
118409203,"Luzerne",18,"WYOMING AREA SD",11,"Economically Disadvantaged",43,14,18.6,53.5,14
118409203,"Luzerne",18,"WYOMING AREA SD",11,"Male",100,24,31,38,7
118409203,"Luzerne",18,"WYOMING AREA SD",11,"Female",100,16,24,48,12
118409203,"Luzerne",18,"WYOMING AREA SD",11,"White",194,19.6,27.8,43.3,9.3
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",4,"All Students",398,40.5,45.7,11.6,2.3
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",4,"IEP",90,31.1,46.7,16.7,5.6
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",4,"Economically Disadvantaged",213,32.9,49.3,16.4,1.4
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",4,"Male",203,42.4,40.9,13.8,3.0
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",4,"Female",194,38.7,50.5,9.3,1.5
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",4,"White",339,42.8,45.1,10.0,2.1
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",4,"Black",33,30.3,42.4,24.2,3.0
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",4,"Hispanic",18,16.7,61.1,16.7,5.6
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",8,"All Students",419,15.8,30.1,28.4,25.8
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",8,"IEP",93,10.8,9.7,23.7,55.9
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",8,"Economically Disadvantaged",192,6.8,24.5,33.9,34.9
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",8,"Male",217,18,34.1,27.2,20.7
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",8,"Female",202,13.4,25.7,29.7,31.2
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",8,"White",370,17.3,29.7,28.4,24.6
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",8,"Black",23,0,17.4,39.1,43.5
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",8,"Hispanic",22,4.5,50,18.2,27.3
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",11,"All Students",379,16.1,16.4,45.6,21.9
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",11,"IEP",32,0,6.3,28.1,65.6
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",11,"Economically Disadvantaged",133,8.3,14.3,47.4,30.1
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",11,"Male",184,17.4,17.9,38.6,26.1
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",11,"Female",195,14.9,14.9,52.3,17.9
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",11,"White",348,16.7,17.8,46.8,18.7
118409302,"Luzerne",18,"WYOMING VALLEY WEST SD",11,"Black",18,11.1,0,33.3,55.6
117412003,"Lycoming",17,"EAST LYCOMING SD",4,"All Students",115,50.4,37.4,9.6,2.6
117412003,"Lycoming",17,"EAST LYCOMING SD",4,"Economically Disadvantaged",37,40.5,35.1,16.2,8.1
117412003,"Lycoming",17,"EAST LYCOMING SD",4,"Male",50,52.0,38.0,6.0,4.0
117412003,"Lycoming",17,"EAST LYCOMING SD",4,"Female",65,49.2,36.9,12.3,1.5
117412003,"Lycoming",17,"EAST LYCOMING SD",4,"White",114,50.0,37.7,9.6,2.6
117412003,"Lycoming",17,"EAST LYCOMING SD",8,"All Students",118,33.9,28.8,22.9,14.4
117412003,"Lycoming",17,"EAST LYCOMING SD",8,"Economically Disadvantaged",31,9.7,32.3,35.5,22.6
117412003,"Lycoming",17,"EAST LYCOMING SD",8,"Male",73,32.9,28.8,19.2,19.2
117412003,"Lycoming",17,"EAST LYCOMING SD",8,"Female",45,35.6,28.9,28.9,6.7
117412003,"Lycoming",17,"EAST LYCOMING SD",8,"White",117,33.3,29.1,23.1,14.5
117412003,"Lycoming",17,"EAST LYCOMING SD",11,"All Students",128,19.5,27.3,40.6,12.5
117412003,"Lycoming",17,"EAST LYCOMING SD",11,"Economically Disadvantaged",32,9.4,21.9,37.5,31.3
117412003,"Lycoming",17,"EAST LYCOMING SD",11,"Male",75,29.3,26.7,37.3,6.7
117412003,"Lycoming",17,"EAST LYCOMING SD",11,"Female",53,5.7,28.3,45.3,20.8
117412003,"Lycoming",17,"EAST LYCOMING SD",11,"White",122,20.5,27.9,40.2,11.5
117414003,"Lycoming",17,"JERSEY SHORE AREA SD",4,"All Students",186,44.1,47.3,7.5,1.1
117414003,"Lycoming",17,"JERSEY SHORE AREA SD",4,"IEP",18,22.2,44.4,22.2,11.1
117414003,"Lycoming",17,"JERSEY SHORE AREA SD",4,"Economically Disadvantaged",67,37.3,50.7,10.4,1.5
117414003,"Lycoming",17,"JERSEY SHORE AREA SD",4,"Male",103,44.7,48.5,6.8,0.0
117414003,"Lycoming",17,"JERSEY SHORE AREA SD",4,"Female",83,43.4,45.8,8.4,2.4
117414003,"Lycoming",17,"JERSEY SHORE AREA SD",4,"White",184,44.6,46.7,7.6,1.1
117414003,"Lycoming",17,"JERSEY SHORE AREA SD",8,"All Students",228,18.4,38.2,21.9,21.5
117414003,"Lycoming",17,"JERSEY SHORE AREA SD",8,"IEP",41,0,17.1,12.2,70.7
117414003,"Lycoming",17,"JERSEY SHORE AREA SD",8,"Economically Disadvantaged",64,10.9,32.8,21.9,34.4
117414003,"Lycoming",17,"JERSEY SHORE AREA SD",8,"Male",115,20.9,42.6,18.3,18.3
117414003,"Lycoming",17,"JERSEY SHORE AREA SD",8,"Female",113,15.9,33.6,25.7,24.8
117414003,"Lycoming",17,"JERSEY SHORE AREA SD",8,"White",224,18.3,37.5,22.3,21.9
117414003,"Lycoming",17,"JERSEY SHORE AREA SD",11,"All Students",208,11.1,19.7,49,20.2
117414003,"Lycoming",17,"JERSEY SHORE AREA SD",11,"IEP",29,0,3.4,34.5,62.1
117414003,"Lycoming",17,"JERSEY SHORE AREA SD",11,"Economically Disadvantaged",33,18.2,15.2,36.4,30.3
117414003,"Lycoming",17,"JERSEY SHORE AREA SD",11,"Male",108,13,23.1,51.9,12
117414003,"Lycoming",17,"JERSEY SHORE AREA SD",11,"Female",100,9,16,46,29
117414003,"Lycoming",17,"JERSEY SHORE AREA SD",11,"White",202,10.9,19.8,49.5,19.8
117414203,"Lycoming",17,"LOYALSOCK TOWNSHIP SD",4,"All Students",94,51.1,41.5,6.4,1.1
117414203,"Lycoming",17,"LOYALSOCK TOWNSHIP SD",4,"IEP",11,9.1,54.5,27.3,9.1
