"The 2010 PSSA Science District Level Proficiency Results*",,,,,,,,,,
"*Full Academic Year Students; No PASA Scores. Data for groups with less than 10 students assessed were replaced by blanks. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,
"AUN","County","IU #","District","Grade","Group","Number Scored Science","% Advanced Science","% Proficient Science","% Basic Science","% Below Basic Science"
117415004,"Lycoming",17,"MONTGOMERY AREA SD",4,"Hispanic",3,,,,
117415004,"Lycoming",17,"MONTGOMERY AREA SD",4,"Asian",0,,,,
117415004,"Lycoming",17,"MONTGOMERY AREA SD",4,"Native American",0,,,,
117415004,"Lycoming",17,"MONTGOMERY AREA SD",4,"Multi-ethnic",0,,,,
117415004,"Lycoming",17,"MONTGOMERY AREA SD",4,"IEP",6,,,,
117415004,"Lycoming",17,"MONTGOMERY AREA SD",4,"ELL",0,,,,
117415004,"Lycoming",17,"MONTGOMERY AREA SD",4,"Economically Disadvantaged",21,47.6,38.1,4.8,9.5
117415004,"Lycoming",17,"MONTGOMERY AREA SD",8,"All Students",61,21.3,49.2,9.8,19.7
117415004,"Lycoming",17,"MONTGOMERY AREA SD",8,"Male",31,9.7,51.6,9.7,29
117415004,"Lycoming",17,"MONTGOMERY AREA SD",8,"Female",30,33.3,46.7,10,10
117415004,"Lycoming",17,"MONTGOMERY AREA SD",8,"White",60,21.7,48.3,10,20
117415004,"Lycoming",17,"MONTGOMERY AREA SD",8,"Black",1,,,,
117415004,"Lycoming",17,"MONTGOMERY AREA SD",8,"Hispanic",0,,,,
117415004,"Lycoming",17,"MONTGOMERY AREA SD",8,"Asian",0,,,,
117415004,"Lycoming",17,"MONTGOMERY AREA SD",8,"Native American",0,,,,
117415004,"Lycoming",17,"MONTGOMERY AREA SD",8,"Multi-ethnic",0,,,,
117415004,"Lycoming",17,"MONTGOMERY AREA SD",8,"IEP",11,0,36.4,18.2,45.5
117415004,"Lycoming",17,"MONTGOMERY AREA SD",8,"ELL",0,,,,
117415004,"Lycoming",17,"MONTGOMERY AREA SD",8,"Economically Disadvantaged",23,17.4,39.1,17.4,26.1
117415004,"Lycoming",17,"MONTGOMERY AREA SD",11,"All Students",62,21,24.2,43.5,11.3
117415004,"Lycoming",17,"MONTGOMERY AREA SD",11,"Male",32,15.6,25,50,9.4
117415004,"Lycoming",17,"MONTGOMERY AREA SD",11,"Female",30,26.7,23.3,36.7,13.3
117415004,"Lycoming",17,"MONTGOMERY AREA SD",11,"White",61,21.3,23,44.3,11.5
117415004,"Lycoming",17,"MONTGOMERY AREA SD",11,"Black",0,,,,
117415004,"Lycoming",17,"MONTGOMERY AREA SD",11,"Hispanic",0,,,,
117415004,"Lycoming",17,"MONTGOMERY AREA SD",11,"Asian",1,,,,
117415004,"Lycoming",17,"MONTGOMERY AREA SD",11,"Native American",0,,,,
117415004,"Lycoming",17,"MONTGOMERY AREA SD",11,"Multi-ethnic",0,,,,
117415004,"Lycoming",17,"MONTGOMERY AREA SD",11,"IEP",11,0,0,54.5,45.5
117415004,"Lycoming",17,"MONTGOMERY AREA SD",11,"ELL",0,,,,
117415004,"Lycoming",17,"MONTGOMERY AREA SD",11,"Economically Disadvantaged",17,11.8,29.4,47.1,11.8
117415103,"Lycoming",17,"MONTOURSVILLE AREA SD",4,"All Students",177,63.8,31.6,3.4,1.1
117415103,"Lycoming",17,"MONTOURSVILLE AREA SD",4,"Male",95,65.3,32.6,0,2.1
117415103,"Lycoming",17,"MONTOURSVILLE AREA SD",4,"Female",82,62.2,30.5,7.3,0
117415103,"Lycoming",17,"MONTOURSVILLE AREA SD",4,"White",172,64,32,3.5,0.6
117415103,"Lycoming",17,"MONTOURSVILLE AREA SD",4,"Black",2,,,,
117415103,"Lycoming",17,"MONTOURSVILLE AREA SD",4,"Hispanic",2,,,,
117415103,"Lycoming",17,"MONTOURSVILLE AREA SD",4,"Asian",1,,,,
117415103,"Lycoming",17,"MONTOURSVILLE AREA SD",4,"Native American",0,,,,
117415103,"Lycoming",17,"MONTOURSVILLE AREA SD",4,"Multi-ethnic",0,,,,
117415103,"Lycoming",17,"MONTOURSVILLE AREA SD",4,"IEP",10,30,10,50,10
117415103,"Lycoming",17,"MONTOURSVILLE AREA SD",4,"ELL",2,,,,
117415103,"Lycoming",17,"MONTOURSVILLE AREA SD",4,"Economically Disadvantaged",40,47.5,37.5,10,5
117415103,"Lycoming",17,"MONTOURSVILLE AREA SD",8,"All Students",148,35.1,38.5,15.5,10.8
117415103,"Lycoming",17,"MONTOURSVILLE AREA SD",8,"Male",77,41.6,33.8,16.9,7.8
117415103,"Lycoming",17,"MONTOURSVILLE AREA SD",8,"Female",71,28.2,43.7,14.1,14.1
117415103,"Lycoming",17,"MONTOURSVILLE AREA SD",8,"White",143,35.7,39.9,14,10.5
117415103,"Lycoming",17,"MONTOURSVILLE AREA SD",8,"Black",4,,,,
117415103,"Lycoming",17,"MONTOURSVILLE AREA SD",8,"Hispanic",0,,,,
117415103,"Lycoming",17,"MONTOURSVILLE AREA SD",8,"Asian",1,,,,
117415103,"Lycoming",17,"MONTOURSVILLE AREA SD",8,"Native American",0,,,,
117415103,"Lycoming",17,"MONTOURSVILLE AREA SD",8,"Multi-ethnic",0,,,,
117415103,"Lycoming",17,"MONTOURSVILLE AREA SD",8,"IEP",18,11.1,22.2,16.7,50
117415103,"Lycoming",17,"MONTOURSVILLE AREA SD",8,"ELL",0,,,,
117415103,"Lycoming",17,"MONTOURSVILLE AREA SD",8,"Economically Disadvantaged",31,22.6,35.5,22.6,19.4
117415103,"Lycoming",17,"MONTOURSVILLE AREA SD",11,"All Students",157,17.8,35,39.5,7.6
117415103,"Lycoming",17,"MONTOURSVILLE AREA SD",11,"Male",75,16,36,41.3,6.7
117415103,"Lycoming",17,"MONTOURSVILLE AREA SD",11,"Female",82,19.5,34.1,37.8,8.5
117415103,"Lycoming",17,"MONTOURSVILLE AREA SD",11,"White",152,18.4,35.5,38.2,7.9
117415103,"Lycoming",17,"MONTOURSVILLE AREA SD",11,"Black",2,,,,
117415103,"Lycoming",17,"MONTOURSVILLE AREA SD",11,"Hispanic",0,,,,
117415103,"Lycoming",17,"MONTOURSVILLE AREA SD",11,"Asian",3,,,,
117415103,"Lycoming",17,"MONTOURSVILLE AREA SD",11,"Native American",0,,,,
117415103,"Lycoming",17,"MONTOURSVILLE AREA SD",11,"Multi-ethnic",0,,,,
117415103,"Lycoming",17,"MONTOURSVILLE AREA SD",11,"IEP",9,,,,
117415103,"Lycoming",17,"MONTOURSVILLE AREA SD",11,"ELL",0,,,,
117415103,"Lycoming",17,"MONTOURSVILLE AREA SD",11,"Economically Disadvantaged",22,9.1,27.3,54.5,9.1
117415303,"Lycoming",17,"MUNCY SD",4,"All Students",77,51.9,40.3,3.9,3.9
117415303,"Lycoming",17,"MUNCY SD",4,"Male",37,43.2,43.2,5.4,8.1
117415303,"Lycoming",17,"MUNCY SD",4,"Female",40,60,37.5,2.5,0
117415303,"Lycoming",17,"MUNCY SD",4,"White",77,51.9,40.3,3.9,3.9
117415303,"Lycoming",17,"MUNCY SD",4,"Black",0,,,,
117415303,"Lycoming",17,"MUNCY SD",4,"Hispanic",0,,,,
117415303,"Lycoming",17,"MUNCY SD",4,"Asian",0,,,,
117415303,"Lycoming",17,"MUNCY SD",4,"Native American",0,,,,
117415303,"Lycoming",17,"MUNCY SD",4,"Multi-ethnic",0,,,,
117415303,"Lycoming",17,"MUNCY SD",4,"IEP",15,13.3,53.3,20,13.3
117415303,"Lycoming",17,"MUNCY SD",4,"ELL",0,,,,
117415303,"Lycoming",17,"MUNCY SD",4,"Economically Disadvantaged",35,48.6,42.9,5.7,2.9
117415303,"Lycoming",17,"MUNCY SD",8,"All Students",90,23.3,36.7,17.8,22.2
117415303,"Lycoming",17,"MUNCY SD",8,"Male",41,22,41.5,19.5,17.1
117415303,"Lycoming",17,"MUNCY SD",8,"Female",49,24.5,32.7,16.3,26.5
117415303,"Lycoming",17,"MUNCY SD",8,"White",87,24.1,37.9,18.4,19.5
117415303,"Lycoming",17,"MUNCY SD",8,"Black",0,,,,
117415303,"Lycoming",17,"MUNCY SD",8,"Hispanic",0,,,,
117415303,"Lycoming",17,"MUNCY SD",8,"Asian",1,,,,
117415303,"Lycoming",17,"MUNCY SD",8,"Native American",1,,,,
117415303,"Lycoming",17,"MUNCY SD",8,"Multi-ethnic",1,,,,
117415303,"Lycoming",17,"MUNCY SD",8,"IEP",16,0,12.5,0,87.5
117415303,"Lycoming",17,"MUNCY SD",8,"ELL",0,,,,
117415303,"Lycoming",17,"MUNCY SD",8,"Economically Disadvantaged",29,20.7,20.7,20.7,37.9
117415303,"Lycoming",17,"MUNCY SD",11,"All Students",83,19.3,27.7,43.4,9.6
117415303,"Lycoming",17,"MUNCY SD",11,"Male",44,27.3,22.7,43.2,6.8
117415303,"Lycoming",17,"MUNCY SD",11,"Female",39,10.3,33.3,43.6,12.8
117415303,"Lycoming",17,"MUNCY SD",11,"White",80,20,26.3,43.8,10
117415303,"Lycoming",17,"MUNCY SD",11,"Black",1,,,,
117415303,"Lycoming",17,"MUNCY SD",11,"Hispanic",2,,,,
117415303,"Lycoming",17,"MUNCY SD",11,"Asian",0,,,,
117415303,"Lycoming",17,"MUNCY SD",11,"Native American",0,,,,
117415303,"Lycoming",17,"MUNCY SD",11,"Multi-ethnic",0,,,,
117415303,"Lycoming",17,"MUNCY SD",11,"IEP",14,0,7.1,57.1,35.7
117415303,"Lycoming",17,"MUNCY SD",11,"ELL",0,,,,
117415303,"Lycoming",17,"MUNCY SD",11,"Economically Disadvantaged",21,4.8,23.8,42.9,28.6
117416103,"Lycoming",17,"SOUTH WILLIAMSPORT AREA SD",4,"All Students",102,56.9,34.3,6.9,2
117416103,"Lycoming",17,"SOUTH WILLIAMSPORT AREA SD",4,"Male",58,65.5,31,1.7,1.7
117416103,"Lycoming",17,"SOUTH WILLIAMSPORT AREA SD",4,"Female",44,45.5,38.6,13.6,2.3
117416103,"Lycoming",17,"SOUTH WILLIAMSPORT AREA SD",4,"White",99,58.6,32.3,7.1,2
117416103,"Lycoming",17,"SOUTH WILLIAMSPORT AREA SD",4,"Black",3,,,,
117416103,"Lycoming",17,"SOUTH WILLIAMSPORT AREA SD",4,"Hispanic",0,,,,
117416103,"Lycoming",17,"SOUTH WILLIAMSPORT AREA SD",4,"Asian",0,,,,
117416103,"Lycoming",17,"SOUTH WILLIAMSPORT AREA SD",4,"Native American",0,,,,
117416103,"Lycoming",17,"SOUTH WILLIAMSPORT AREA SD",4,"Multi-ethnic",0,,,,
117416103,"Lycoming",17,"SOUTH WILLIAMSPORT AREA SD",4,"IEP",13,30.8,30.8,23.1,15.4
117416103,"Lycoming",17,"SOUTH WILLIAMSPORT AREA SD",4,"ELL",0,,,,
117416103,"Lycoming",17,"SOUTH WILLIAMSPORT AREA SD",4,"Economically Disadvantaged",37,35.1,51.4,10.8,2.7
117416103,"Lycoming",17,"SOUTH WILLIAMSPORT AREA SD",8,"All Students",94,23.4,43.6,13.8,19.1
117416103,"Lycoming",17,"SOUTH WILLIAMSPORT AREA SD",8,"Male",49,22.4,38.8,14.3,24.5
117416103,"Lycoming",17,"SOUTH WILLIAMSPORT AREA SD",8,"Female",45,24.4,48.9,13.3,13.3
117416103,"Lycoming",17,"SOUTH WILLIAMSPORT AREA SD",8,"White",90,24.4,42.2,14.4,18.9
117416103,"Lycoming",17,"SOUTH WILLIAMSPORT AREA SD",8,"Black",2,,,,
117416103,"Lycoming",17,"SOUTH WILLIAMSPORT AREA SD",8,"Hispanic",2,,,,
117416103,"Lycoming",17,"SOUTH WILLIAMSPORT AREA SD",8,"Asian",0,,,,
117416103,"Lycoming",17,"SOUTH WILLIAMSPORT AREA SD",8,"Native American",0,,,,
117416103,"Lycoming",17,"SOUTH WILLIAMSPORT AREA SD",8,"Multi-ethnic",0,,,,
117416103,"Lycoming",17,"SOUTH WILLIAMSPORT AREA SD",8,"IEP",11,9.1,0,36.4,54.5
117416103,"Lycoming",17,"SOUTH WILLIAMSPORT AREA SD",8,"ELL",1,,,,
117416103,"Lycoming",17,"SOUTH WILLIAMSPORT AREA SD",8,"Economically Disadvantaged",35,20,40,14.3,25.7
117416103,"Lycoming",17,"SOUTH WILLIAMSPORT AREA SD",11,"All Students",111,9.9,40.5,45.9,3.6
117416103,"Lycoming",17,"SOUTH WILLIAMSPORT AREA SD",11,"Male",60,11.7,45,40,3.3
117416103,"Lycoming",17,"SOUTH WILLIAMSPORT AREA SD",11,"Female",51,7.8,35.3,52.9,3.9
117416103,"Lycoming",17,"SOUTH WILLIAMSPORT AREA SD",11,"White",110,10,40.9,45.5,3.6
117416103,"Lycoming",17,"SOUTH WILLIAMSPORT AREA SD",11,"Black",1,,,,
117416103,"Lycoming",17,"SOUTH WILLIAMSPORT AREA SD",11,"Hispanic",0,,,,
117416103,"Lycoming",17,"SOUTH WILLIAMSPORT AREA SD",11,"Asian",0,,,,
117416103,"Lycoming",17,"SOUTH WILLIAMSPORT AREA SD",11,"Native American",0,,,,
117416103,"Lycoming",17,"SOUTH WILLIAMSPORT AREA SD",11,"Multi-ethnic",0,,,,
117416103,"Lycoming",17,"SOUTH WILLIAMSPORT AREA SD",11,"IEP",14,0,7.1,71.4,21.4
117416103,"Lycoming",17,"SOUTH WILLIAMSPORT AREA SD",11,"ELL",0,,,,
117416103,"Lycoming",17,"SOUTH WILLIAMSPORT AREA SD",11,"Economically Disadvantaged",18,5.6,27.8,61.1,5.6
117417202,"Lycoming",17,"WILLIAMSPORT AREA SD",4,"All Students",422,37.9,46,9.7,6.4
117417202,"Lycoming",17,"WILLIAMSPORT AREA SD",4,"Male",223,43,41.7,9,6.3
117417202,"Lycoming",17,"WILLIAMSPORT AREA SD",4,"Female",199,32.2,50.8,10.6,6.5
117417202,"Lycoming",17,"WILLIAMSPORT AREA SD",4,"White",283,40.6,44.2,8.5,6.7
117417202,"Lycoming",17,"WILLIAMSPORT AREA SD",4,"Black",67,28.4,46.3,19.4,6
117417202,"Lycoming",17,"WILLIAMSPORT AREA SD",4,"Hispanic",5,,,,
117417202,"Lycoming",17,"WILLIAMSPORT AREA SD",4,"Asian",3,,,,
117417202,"Lycoming",17,"WILLIAMSPORT AREA SD",4,"Native American",1,,,,
117417202,"Lycoming",17,"WILLIAMSPORT AREA SD",4,"Multi-ethnic",63,34.9,52.4,6.3,6.3
117417202,"Lycoming",17,"WILLIAMSPORT AREA SD",4,"IEP",78,23.1,44.9,16.7,15.4
117417202,"Lycoming",17,"WILLIAMSPORT AREA SD",4,"ELL",1,,,,
117417202,"Lycoming",17,"WILLIAMSPORT AREA SD",4,"Economically Disadvantaged",256,29.3,48.8,13.7,8.2
117417202,"Lycoming",17,"WILLIAMSPORT AREA SD",8,"All Students",365,16.4,31,23,29.6
117417202,"Lycoming",17,"WILLIAMSPORT AREA SD",8,"Male",189,16.4,33.3,19,31.2
117417202,"Lycoming",17,"WILLIAMSPORT AREA SD",8,"Female",176,16.5,28.4,27.3,27.8
117417202,"Lycoming",17,"WILLIAMSPORT AREA SD",8,"White",256,22.3,34,19.1,24.6
117417202,"Lycoming",17,"WILLIAMSPORT AREA SD",8,"Black",75,0,18.7,29.3,52
117417202,"Lycoming",17,"WILLIAMSPORT AREA SD",8,"Hispanic",4,,,,
117417202,"Lycoming",17,"WILLIAMSPORT AREA SD",8,"Asian",1,,,,
117417202,"Lycoming",17,"WILLIAMSPORT AREA SD",8,"Native American",1,,,,
117417202,"Lycoming",17,"WILLIAMSPORT AREA SD",8,"Multi-ethnic",28,10.7,32.1,46.4,10.7
117417202,"Lycoming",17,"WILLIAMSPORT AREA SD",8,"IEP",79,2.5,8.9,16.5,72.2
117417202,"Lycoming",17,"WILLIAMSPORT AREA SD",8,"ELL",2,,,,
117417202,"Lycoming",17,"WILLIAMSPORT AREA SD",8,"Economically Disadvantaged",211,8.1,23.7,26.1,42.2
117417202,"Lycoming",17,"WILLIAMSPORT AREA SD",11,"All Students",342,9.9,21.6,43,25.4
117417202,"Lycoming",17,"WILLIAMSPORT AREA SD",11,"Male",180,12.2,18.3,44.4,25
117417202,"Lycoming",17,"WILLIAMSPORT AREA SD",11,"Female",162,7.4,25.3,41.4,25.9
117417202,"Lycoming",17,"WILLIAMSPORT AREA SD",11,"White",259,13.1,26.3,41.3,19.3
117417202,"Lycoming",17,"WILLIAMSPORT AREA SD",11,"Black",72,0,5.6,48.6,45.8
117417202,"Lycoming",17,"WILLIAMSPORT AREA SD",11,"Hispanic",2,,,,
117417202,"Lycoming",17,"WILLIAMSPORT AREA SD",11,"Asian",2,,,,
117417202,"Lycoming",17,"WILLIAMSPORT AREA SD",11,"Native American",0,,,,
117417202,"Lycoming",17,"WILLIAMSPORT AREA SD",11,"Multi-ethnic",7,,,,
117417202,"Lycoming",17,"WILLIAMSPORT AREA SD",11,"IEP",75,2.7,2.7,22.7,72
117417202,"Lycoming",17,"WILLIAMSPORT AREA SD",11,"ELL",0,,,,
117417202,"Lycoming",17,"WILLIAMSPORT AREA SD",11,"Economically Disadvantaged",156,2.6,15.4,41.7,40.4
109420803,"McKean",9,"BRADFORD AREA SD",4,"All Students",161,48.4,32.3,10.6,8.7
109420803,"McKean",9,"BRADFORD AREA SD",4,"Male",71,50.7,29.6,8.5,11.3
109420803,"McKean",9,"BRADFORD AREA SD",4,"Female",90,46.7,34.4,12.2,6.7
109420803,"McKean",9,"BRADFORD AREA SD",4,"White",157,49.0,32.5,10.2,8.3
109420803,"McKean",9,"BRADFORD AREA SD",4,"Black",3,,,,
109420803,"McKean",9,"BRADFORD AREA SD",4,"Hispanic",0,,,,
109420803,"McKean",9,"BRADFORD AREA SD",4,"Asian",0,,,,
109420803,"McKean",9,"BRADFORD AREA SD",4,"Native American",1,,,,
109420803,"McKean",9,"BRADFORD AREA SD",4,"Multi-ethnic",0,,,,
109420803,"McKean",9,"BRADFORD AREA SD",4,"IEP",25,12.0,16.0,28.0,44.0
109420803,"McKean",9,"BRADFORD AREA SD",4,"ELL",0,,,,
109420803,"McKean",9,"BRADFORD AREA SD",4,"Economically Disadvantaged",84,36.9,35.7,15.5,11.9
109420803,"McKean",9,"BRADFORD AREA SD",8,"All Students",175,29.1,32.6,14.9,23.4
109420803,"McKean",9,"BRADFORD AREA SD",8,"Male",86,27.9,33.7,14.0,24.4
109420803,"McKean",9,"BRADFORD AREA SD",8,"Female",88,29.5,31.8,15.9,22.7
109420803,"McKean",9,"BRADFORD AREA SD",8,"White",166,29.5,33.1,15.1,22.3
109420803,"McKean",9,"BRADFORD AREA SD",8,"Black",4,,,,
109420803,"McKean",9,"BRADFORD AREA SD",8,"Hispanic",2,,,,
109420803,"McKean",9,"BRADFORD AREA SD",8,"Asian",0,,,,
109420803,"McKean",9,"BRADFORD AREA SD",8,"Native American",2,,,,
109420803,"McKean",9,"BRADFORD AREA SD",8,"Multi-ethnic",0,,,,
109420803,"McKean",9,"BRADFORD AREA SD",8,"IEP",15,6.7,13.3,26.7,53.3
109420803,"McKean",9,"BRADFORD AREA SD",8,"ELL",0,,,,
109420803,"McKean",9,"BRADFORD AREA SD",8,"Economically Disadvantaged",78,16.7,32.1,16.7,34.6
109420803,"McKean",9,"BRADFORD AREA SD",11,"All Students",212,11.8,20.8,51.9,15.6
109420803,"McKean",9,"BRADFORD AREA SD",11,"Male",106,9.4,18.9,51.9,19.8
109420803,"McKean",9,"BRADFORD AREA SD",11,"Female",106,14.2,22.6,51.9,11.3
109420803,"McKean",9,"BRADFORD AREA SD",11,"White",203,10.8,20.7,52.7,15.8
109420803,"McKean",9,"BRADFORD AREA SD",11,"Black",0,,,,
109420803,"McKean",9,"BRADFORD AREA SD",11,"Hispanic",5,,,,
109420803,"McKean",9,"BRADFORD AREA SD",11,"Asian",4,,,,
109420803,"McKean",9,"BRADFORD AREA SD",11,"Native American",0,,,,
109420803,"McKean",9,"BRADFORD AREA SD",11,"Multi-ethnic",0,,,,
109420803,"McKean",9,"BRADFORD AREA SD",11,"IEP",18,0.0,0.0,38.9,61.1
109420803,"McKean",9,"BRADFORD AREA SD",11,"ELL",0,,,,
109420803,"McKean",9,"BRADFORD AREA SD",11,"Economically Disadvantaged",58,3.4,10.3,62.1,24.1
109422303,"McKean",9,"KANE AREA SD",4,"All Students",73,49.3,32.9,13.7,4.1
109422303,"McKean",9,"KANE AREA SD",4,"Male",40,47.5,30.0,20.0,2.5
109422303,"McKean",9,"KANE AREA SD",4,"Female",33,51.5,36.4,6.1,6.1
109422303,"McKean",9,"KANE AREA SD",4,"White",73,49.3,32.9,13.7,4.1
109422303,"McKean",9,"KANE AREA SD",4,"Black",0,,,,
109422303,"McKean",9,"KANE AREA SD",4,"Hispanic",0,,,,
109422303,"McKean",9,"KANE AREA SD",4,"Asian",0,,,,
109422303,"McKean",9,"KANE AREA SD",4,"Native American",0,,,,
109422303,"McKean",9,"KANE AREA SD",4,"Multi-ethnic",0,,,,
109422303,"McKean",9,"KANE AREA SD",4,"IEP",11,36.4,27.3,27.3,9.1
109422303,"McKean",9,"KANE AREA SD",4,"ELL",0,,,,
109422303,"McKean",9,"KANE AREA SD",4,"Economically Disadvantaged",37,45.9,35.1,16.2,2.7
109422303,"McKean",9,"KANE AREA SD",8,"All Students",90,13.3,44.4,23.3,18.9
109422303,"McKean",9,"KANE AREA SD",8,"Male",44,18.2,50,15.9,15.9
109422303,"McKean",9,"KANE AREA SD",8,"Female",46,8.7,39.1,30.4,21.7
109422303,"McKean",9,"KANE AREA SD",8,"White",88,12.5,44.3,23.9,19.3
109422303,"McKean",9,"KANE AREA SD",8,"Black",2,,,,
109422303,"McKean",9,"KANE AREA SD",8,"Hispanic",0,,,,
109422303,"McKean",9,"KANE AREA SD",8,"Asian",0,,,,
109422303,"McKean",9,"KANE AREA SD",8,"Native American",0,,,,
109422303,"McKean",9,"KANE AREA SD",8,"Multi-ethnic",0,,,,
109422303,"McKean",9,"KANE AREA SD",8,"IEP",14,0.0,7.1,14.3,78.6
109422303,"McKean",9,"KANE AREA SD",8,"ELL",0,,,,
109422303,"McKean",9,"KANE AREA SD",8,"Economically Disadvantaged",25,8.0,32.0,52.0,8.0
109422303,"McKean",9,"KANE AREA SD",11,"All Students",96,13.5,22.9,49.0,14.6
109422303,"McKean",9,"KANE AREA SD",11,"Male",54,16.7,22.2,46.3,14.8
109422303,"McKean",9,"KANE AREA SD",11,"Female",42,9.5,23.8,52.4,14.3
109422303,"McKean",9,"KANE AREA SD",11,"White",92,13,21.7,50,15.2
109422303,"McKean",9,"KANE AREA SD",11,"Black",1,,,,
109422303,"McKean",9,"KANE AREA SD",11,"Hispanic",1,,,,
109422303,"McKean",9,"KANE AREA SD",11,"Asian",2,,,,
109422303,"McKean",9,"KANE AREA SD",11,"Native American",0,,,,
109422303,"McKean",9,"KANE AREA SD",11,"Multi-ethnic",0,,,,
109422303,"McKean",9,"KANE AREA SD",11,"IEP",15,0,0,33.3,66.7
109422303,"McKean",9,"KANE AREA SD",11,"ELL",0,,,,
109422303,"McKean",9,"KANE AREA SD",11,"Economically Disadvantaged",25,4,28,60,8
109426003,"McKean",9,"OTTO-ELDRED SD",4,"All Students",41,68.3,29.3,2.4,0
109426003,"McKean",9,"OTTO-ELDRED SD",4,"Male",26,61.5,34.6,3.8,0.0
109426003,"McKean",9,"OTTO-ELDRED SD",4,"Female",15,80.0,20.0,0.0,0.0
109426003,"McKean",9,"OTTO-ELDRED SD",4,"White",40,67.5,30.0,2.5,0.0
109426003,"McKean",9,"OTTO-ELDRED SD",4,"Black",0,,,,
109426003,"McKean",9,"OTTO-ELDRED SD",4,"Hispanic",1,,,,
109426003,"McKean",9,"OTTO-ELDRED SD",4,"Asian",0,,,,
109426003,"McKean",9,"OTTO-ELDRED SD",4,"Native American",0,,,,
109426003,"McKean",9,"OTTO-ELDRED SD",4,"Multi-ethnic",0,,,,
109426003,"McKean",9,"OTTO-ELDRED SD",4,"IEP",10,50,50,0,0
109426003,"McKean",9,"OTTO-ELDRED SD",4,"ELL",0,,,,
109426003,"McKean",9,"OTTO-ELDRED SD",4,"Economically Disadvantaged",14,64.3,35.7,0,0
109426003,"McKean",9,"OTTO-ELDRED SD",8,"All Students",55,16.4,30.9,23.6,29.1
109426003,"McKean",9,"OTTO-ELDRED SD",8,"Male",30,20,26.7,16.7,36.7
109426003,"McKean",9,"OTTO-ELDRED SD",8,"Female",25,12,36,32,20
109426003,"McKean",9,"OTTO-ELDRED SD",8,"White",55,16.4,30.9,23.6,29.1
109426003,"McKean",9,"OTTO-ELDRED SD",8,"Black",0,,,,
109426003,"McKean",9,"OTTO-ELDRED SD",8,"Hispanic",0,,,,
109426003,"McKean",9,"OTTO-ELDRED SD",8,"Asian",0,,,,
109426003,"McKean",9,"OTTO-ELDRED SD",8,"Native American",0,,,,
109426003,"McKean",9,"OTTO-ELDRED SD",8,"Multi-ethnic",0,,,,
109426003,"McKean",9,"OTTO-ELDRED SD",8,"IEP",14,0,7.1,14.3,78.6
109426003,"McKean",9,"OTTO-ELDRED SD",8,"ELL",0,,,,
109426003,"McKean",9,"OTTO-ELDRED SD",8,"Economically Disadvantaged",14,7.1,7.1,50,35.7
109426003,"McKean",9,"OTTO-ELDRED SD",11,"All Students",53,5.7,15.1,49.1,30.2
109426003,"McKean",9,"OTTO-ELDRED SD",11,"Male",23,8.7,17.4,39.1,34.8
109426003,"McKean",9,"OTTO-ELDRED SD",11,"Female",30,3.3,13.3,56.7,26.7
109426003,"McKean",9,"OTTO-ELDRED SD",11,"White",53,5.7,15.1,49.1,30.2
109426003,"McKean",9,"OTTO-ELDRED SD",11,"Black",0,,,,
109426003,"McKean",9,"OTTO-ELDRED SD",11,"Hispanic",0,,,,
109426003,"McKean",9,"OTTO-ELDRED SD",11,"Asian",0,,,,
109426003,"McKean",9,"OTTO-ELDRED SD",11,"Native American",0,,,,
109426003,"McKean",9,"OTTO-ELDRED SD",11,"Multi-ethnic",0,,,,
109426003,"McKean",9,"OTTO-ELDRED SD",11,"IEP",10,0.0,0.0,30.0,70.0
109426003,"McKean",9,"OTTO-ELDRED SD",11,"ELL",0,,,,
109426003,"McKean",9,"OTTO-ELDRED SD",11,"Economically Disadvantaged",22,9.1,13.6,31.8,45.5
109426303,"McKean",9,"PORT ALLEGANY SD",4,"All Students",72,38.9,41.7,15.3,4.2
109426303,"McKean",9,"PORT ALLEGANY SD",4,"Male",34,55.9,32.4,11.8,0.0
109426303,"McKean",9,"PORT ALLEGANY SD",4,"Female",38,23.7,50.0,18.4,7.9
109426303,"McKean",9,"PORT ALLEGANY SD",4,"White",71,39.4,42.3,14.1,4.2
109426303,"McKean",9,"PORT ALLEGANY SD",4,"Black",0,,,,
109426303,"McKean",9,"PORT ALLEGANY SD",4,"Hispanic",1,,,,
109426303,"McKean",9,"PORT ALLEGANY SD",4,"Asian",0,,,,
109426303,"McKean",9,"PORT ALLEGANY SD",4,"Native American",0,,,,
109426303,"McKean",9,"PORT ALLEGANY SD",4,"Multi-ethnic",0,,,,
109426303,"McKean",9,"PORT ALLEGANY SD",4,"IEP",12,33.3,41.7,8.3,16.7
109426303,"McKean",9,"PORT ALLEGANY SD",4,"ELL",0,,,,
109426303,"McKean",9,"PORT ALLEGANY SD",4,"Economically Disadvantaged",27,22.2,51.9,22.2,3.7
109426303,"McKean",9,"PORT ALLEGANY SD",8,"All Students",72,16.7,44.4,18.1,20.8
109426303,"McKean",9,"PORT ALLEGANY SD",8,"Male",34,23.5,44.1,11.8,20.6
109426303,"McKean",9,"PORT ALLEGANY SD",8,"Female",37,10.8,43.2,24.3,21.6
109426303,"McKean",9,"PORT ALLEGANY SD",8,"White",69,15.9,44.9,18.8,20.3
