"The 2010 PSSA Mathematics and Reading District Level Proficiency Results*",,,,,,,,,,,,,,,
"*Full Academic Year Students; No PASA/PSSA-M Scores. Data for groups with less than 10 students assessed were replaced by blanks. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,,,,,,
"AUN","County","IU #","District","Grade","Group","Number Scored Math","% Advanced Math","% Proficient Math","% Basic Math","% Below Basic Math","Number Scored Reading","% Advanced Reading","% Proficient Reading","% Basic Reading","% Below Basic Reading"
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",6,"Black",3,,,,,4,,,,
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",6,"Hispanic",3,,,,,5,,,,
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",6,"Asian",4,,,,,4,,,,
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",6,"Native American",1,,,,,1,,,,
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",6,"Multi-ethnic",6,,,,,6,,,,
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",6,"IEP",23,17.4,26.1,39.1,17.4,28,10.7,14.3,25.0,50.0
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",6,"ELL",0,,,,,0,,,,
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",6,"Economically Disadvantaged",37,45.9,32.4,16.2,5.4,41,26.8,17.1,29.3,26.8
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",7,"All Students",220,61.4,21.4,9.1,8.2,223,43.5,34.1,13.5,9.0
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",7,"Male",107,58.9,19.6,9.3,12.1,108,30.6,41.7,14.8,13.0
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",7,"Female",113,63.7,23.0,8.8,4.4,115,55.7,27.0,12.2,5.2
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",7,"White",204,63.2,20.6,8.8,7.4,206,45.6,33.5,13.6,7.3
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",7,"Black",5,,,,,6,,,,
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",7,"Hispanic",2,,,,,2,,,,
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",7,"Asian",0,,,,,0,,,,
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",7,"Native American",0,,,,,0,,,,
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",7,"Multi-ethnic",9,,,,,9,,,,
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",7,"IEP",27,22.2,29.6,18.5,29.6,30,6.7,23.3,30.0,40.0
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",7,"ELL",0,,,,,0,,,,
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",7,"Economically Disadvantaged",52,48.1,28.8,11.5,11.5,53,20.8,45.3,22.6,11.3
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",8,"All Students",228,60.1,30.3,4.8,4.8,231,61.9,28.1,5.6,4.3
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",8,"Male",108,58.3,28.7,7.4,5.6,110,51.8,34.5,6.4,7.3
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",8,"Female",120,61.7,31.7,2.5,4.2,121,71.1,22.3,5.0,1.7
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",8,"White",207,60.9,30.0,4.8,4.3,209,62.2,28.2,5.7,3.8
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",8,"Black",5,,,,,5,,,,
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",8,"Hispanic",2,,,,,2,,,,
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",8,"Asian",5,,,,,5,,,,
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",8,"Native American",1,,,,,1,,,,
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",8,"Multi-ethnic",8,,,,,9,,,,
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",8,"IEP",21,14.3,33.3,19.0,33.3,24,4.2,41.7,25.0,29.2
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",8,"ELL",0,,,,,0,,,,
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",8,"Economically Disadvantaged",37,37.8,37.8,10.8,13.5,40,42.5,35.0,12.5,10.0
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",11,"All Students",204,26.0,41.7,14.7,17.6,214,34.1,40.2,14.0,11.7
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",11,"Male",94,28.7,38.3,11.7,21.3,102,32.4,37.3,13.7,16.7
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",11,"Female",110,23.6,44.5,17.3,14.5,112,35.7,42.9,14.3,7.1
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",11,"White",182,28.0,43.4,13.7,14.8,192,37.0,38.5,13.5,10.9
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",11,"Black",9,,,,,9,,,,
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",11,"Hispanic",10,0.0,30.0,20.0,50.0,10,10.0,40.0,30.0,20.0
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",11,"Asian",2,,,,,2,,,,
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",11,"Native American",1,,,,,1,,,,
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",11,"Multi-ethnic",0,,,,,0,,,,
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",11,"IEP",14,0.0,28.6,14.3,57.1,24,0.0,25.0,20.8,54.2
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",11,"ELL",0,,,,,0,,,,
112283003,"Franklin",12,"GREENCASTLE-ANTRIM SD",11,"Economically Disadvantaged",29,13.8,37.9,13.8,34.5,34,17.6,38.2,17.6,26.5
112286003,"Franklin",12,"TUSCARORA SD",3,"All Students",183,31.7,44.8,15.8,7.7,183,21.3,55.7,8.7,14.2
112286003,"Franklin",12,"TUSCARORA SD",3,"Male",87,26.4,48.3,18.4,6.9,87,13.8,55.2,11.5,19.5
112286003,"Franklin",12,"TUSCARORA SD",3,"Female",96,36.5,41.7,13.5,8.3,96,28.1,56.3,6.3,9.4
112286003,"Franklin",12,"TUSCARORA SD",3,"White",176,32.4,44.3,16.5,6.8,176,21.6,55.7,9.1,13.6
112286003,"Franklin",12,"TUSCARORA SD",3,"Black",3,,,,,3,,,,
112286003,"Franklin",12,"TUSCARORA SD",3,"Hispanic",2,,,,,2,,,,
112286003,"Franklin",12,"TUSCARORA SD",3,"Asian",1,,,,,1,,,,
112286003,"Franklin",12,"TUSCARORA SD",3,"Native American",1,,,,,1,,,,
112286003,"Franklin",12,"TUSCARORA SD",3,"Multi-ethnic",0,,,,,0,,,,
112286003,"Franklin",12,"TUSCARORA SD",3,"IEP",21,14.3,47.6,19.0,19.0,21,14.3,33.3,9.5,42.9
112286003,"Franklin",12,"TUSCARORA SD",3,"ELL",2,,,,,2,,,,
112286003,"Franklin",12,"TUSCARORA SD",3,"Economically Disadvantaged",71,12.7,50.7,22.5,14.1,71,9.9,57.7,8.5,23.9
112286003,"Franklin",12,"TUSCARORA SD",4,"All Students",179,27.4,47.5,16.2,8.9,180,18.9,40.6,17.8,22.8
112286003,"Franklin",12,"TUSCARORA SD",4,"Male",82,24.4,46.3,17.1,12.2,82,14.6,40.2,19.5,25.6
112286003,"Franklin",12,"TUSCARORA SD",4,"Female",97,29.9,48.5,15.5,6.2,98,22.4,40.8,16.3,20.4
112286003,"Franklin",12,"TUSCARORA SD",4,"White",171,28.1,48.0,16.4,7.6,172,19.8,40.1,18.0,22.1
112286003,"Franklin",12,"TUSCARORA SD",4,"Black",2,,,,,2,,,,
112286003,"Franklin",12,"TUSCARORA SD",4,"Hispanic",3,,,,,3,,,,
112286003,"Franklin",12,"TUSCARORA SD",4,"Asian",1,,,,,1,,,,
112286003,"Franklin",12,"TUSCARORA SD",4,"Native American",2,,,,,2,,,,
112286003,"Franklin",12,"TUSCARORA SD",4,"Multi-ethnic",0,,,,,0,,,,
112286003,"Franklin",12,"TUSCARORA SD",4,"IEP",24,16.7,37.5,20.8,25.0,25,12.0,12.0,20.0,56.0
112286003,"Franklin",12,"TUSCARORA SD",4,"ELL",2,,,,,2,,,,
112286003,"Franklin",12,"TUSCARORA SD",4,"Economically Disadvantaged",59,20.3,49.2,11.9,18.6,59,15.3,35.6,20.3,28.8
112286003,"Franklin",12,"TUSCARORA SD",5,"All Students",236,29.2,25.0,30.1,15.7,236,20.3,36.0,23.3,20.3
112286003,"Franklin",12,"TUSCARORA SD",5,"Male",125,32.0,25.6,26.4,16.0,125,16.8,34.4,21.6,27.2
112286003,"Franklin",12,"TUSCARORA SD",5,"Female",110,25.5,24.5,34.5,15.5,110,23.6,38.2,25.5,12.7
112286003,"Franklin",12,"TUSCARORA SD",5,"White",225,29.8,25.8,29.3,15.1,225,20.4,36.9,23.1,19.6
112286003,"Franklin",12,"TUSCARORA SD",5,"Black",6,,,,,6,,,,
112286003,"Franklin",12,"TUSCARORA SD",5,"Hispanic",4,,,,,4,,,,
112286003,"Franklin",12,"TUSCARORA SD",5,"Asian",0,,,,,0,,,,
112286003,"Franklin",12,"TUSCARORA SD",5,"Native American",0,,,,,0,,,,
112286003,"Franklin",12,"TUSCARORA SD",5,"Multi-ethnic",0,,,,,0,,,,
112286003,"Franklin",12,"TUSCARORA SD",5,"IEP",40,7.5,22.5,35.0,35.0,40,5.0,17.5,22.5,55.0
112286003,"Franklin",12,"TUSCARORA SD",5,"ELL",2,,,,,2,,,,
112286003,"Franklin",12,"TUSCARORA SD",5,"Economically Disadvantaged",93,20.4,28.0,28.0,23.7,93,11.8,33.3,29.0,25.8
112286003,"Franklin",12,"TUSCARORA SD",6,"All Students",191,44.0,32.5,12.6,11.0,192,30.2,34.9,18.2,16.7
112286003,"Franklin",12,"TUSCARORA SD",6,"Male",97,48.5,26.8,13.4,11.3,98,25.5,34.7,15.3,24.5
112286003,"Franklin",12,"TUSCARORA SD",6,"Female",94,39.4,38.3,11.7,10.6,94,35.1,35.1,21.3,8.5
112286003,"Franklin",12,"TUSCARORA SD",6,"White",172,45.3,32.6,12.2,9.9,173,31.8,34.7,18.5,15.0
112286003,"Franklin",12,"TUSCARORA SD",6,"Black",7,,,,,7,,,,
112286003,"Franklin",12,"TUSCARORA SD",6,"Hispanic",4,,,,,4,,,,
112286003,"Franklin",12,"TUSCARORA SD",6,"Asian",4,,,,,4,,,,
112286003,"Franklin",12,"TUSCARORA SD",6,"Native American",3,,,,,3,,,,
112286003,"Franklin",12,"TUSCARORA SD",6,"Multi-ethnic",1,,,,,1,,,,
112286003,"Franklin",12,"TUSCARORA SD",6,"IEP",24,20.8,16.7,16.7,45.8,25,12.0,8.0,12.0,68.0
112286003,"Franklin",12,"TUSCARORA SD",6,"ELL",2,,,,,2,,,,
112286003,"Franklin",12,"TUSCARORA SD",6,"Economically Disadvantaged",63,27.0,39.7,14.3,19.0,63,14.3,33.3,28.6,23.8
112286003,"Franklin",12,"TUSCARORA SD",7,"All Students",199,46.2,26.6,14.6,12.6,207,43.0,31.4,15.9,9.7
112286003,"Franklin",12,"TUSCARORA SD",7,"Male",104,45.2,20.2,18.3,16.3,108,34.3,26.9,25.0,13.9
112286003,"Franklin",12,"TUSCARORA SD",7,"Female",95,47.4,33.7,10.5,8.4,99,52.5,36.4,6.1,5.1
112286003,"Franklin",12,"TUSCARORA SD",7,"White",191,47.1,26.2,14.1,12.6,199,44.2,30.2,15.6,10.1
112286003,"Franklin",12,"TUSCARORA SD",7,"Black",3,,,,,3,,,,
112286003,"Franklin",12,"TUSCARORA SD",7,"Hispanic",2,,,,,2,,,,
112286003,"Franklin",12,"TUSCARORA SD",7,"Asian",1,,,,,1,,,,
112286003,"Franklin",12,"TUSCARORA SD",7,"Native American",1,,,,,1,,,,
112286003,"Franklin",12,"TUSCARORA SD",7,"Multi-ethnic",1,,,,,1,,,,
112286003,"Franklin",12,"TUSCARORA SD",7,"IEP",32,12.5,25.0,25.0,37.5,40,10.0,37.5,20.0,32.5
112286003,"Franklin",12,"TUSCARORA SD",7,"ELL",0,,,,,0,,,,
112286003,"Franklin",12,"TUSCARORA SD",7,"Economically Disadvantaged",65,35.4,21.5,21.5,21.5,67,26.9,40.3,20.9,11.9
112286003,"Franklin",12,"TUSCARORA SD",8,"All Students",212,41.0,26.4,14.2,18.4,219,47.0,27.4,15.5,10.0
112286003,"Franklin",12,"TUSCARORA SD",8,"Male",108,39.8,25.0,13.0,22.2,114,35.1,32.5,17.5,14.9
112286003,"Franklin",12,"TUSCARORA SD",8,"Female",104,42.3,27.9,15.4,14.4,105,60.0,21.9,13.3,4.8
112286003,"Franklin",12,"TUSCARORA SD",8,"White",205,42.0,25.9,14.6,17.6,212,47.2,27.8,15.1,9.9
112286003,"Franklin",12,"TUSCARORA SD",8,"Black",3,,,,,3,,,,
112286003,"Franklin",12,"TUSCARORA SD",8,"Hispanic",4,,,,,4,,,,
112286003,"Franklin",12,"TUSCARORA SD",8,"Asian",0,,,,,0,,,,
112286003,"Franklin",12,"TUSCARORA SD",8,"Native American",0,,,,,0,,,,
112286003,"Franklin",12,"TUSCARORA SD",8,"Multi-ethnic",0,,,,,0,,,,
112286003,"Franklin",12,"TUSCARORA SD",8,"IEP",29,6.9,13.8,20.7,58.6,35,5.7,22.9,37.1,34.3
112286003,"Franklin",12,"TUSCARORA SD",8,"ELL",1,,,,,1,,,,
112286003,"Franklin",12,"TUSCARORA SD",8,"Economically Disadvantaged",69,34.8,33.3,10.1,21.7,73,38.4,30.1,16.4,15.1
112286003,"Franklin",12,"TUSCARORA SD",11,"All Students",183,19.1,31.1,20.8,29.0,184,26.1,38.0,15.8,20.1
112286003,"Franklin",12,"TUSCARORA SD",11,"Male",94,16.0,30.9,20.2,33.0,95,18.9,32.6,22.1,26.3
112286003,"Franklin",12,"TUSCARORA SD",11,"Female",89,22.5,31.5,21.3,24.7,89,33.7,43.8,9.0,13.5
112286003,"Franklin",12,"TUSCARORA SD",11,"White",167,19.8,31.1,21.0,28.1,168,27.4,38.1,15.5,19.0
112286003,"Franklin",12,"TUSCARORA SD",11,"Black",8,,,,,8,,,,
112286003,"Franklin",12,"TUSCARORA SD",11,"Hispanic",8,,,,,8,,,,
112286003,"Franklin",12,"TUSCARORA SD",11,"Asian",0,,,,,0,,,,
112286003,"Franklin",12,"TUSCARORA SD",11,"Native American",0,,,,,0,,,,
112286003,"Franklin",12,"TUSCARORA SD",11,"Multi-ethnic",0,,,,,0,,,,
112286003,"Franklin",12,"TUSCARORA SD",11,"IEP",23,0.0,8.7,13.0,78.3,24,0.0,16.7,12.5,70.8
112286003,"Franklin",12,"TUSCARORA SD",11,"ELL",2,,,,,2,,,,
112286003,"Franklin",12,"TUSCARORA SD",11,"Economically Disadvantaged",49,8.2,26.5,16.3,49.0,50,10.0,36.0,20.0,34.0
112289003,"Franklin",12,"WAYNESBORO AREA SD",3,"All Students",325,33.2,49.8,14.8,2.2,325,25.2,50.8,13.5,10.5
112289003,"Franklin",12,"WAYNESBORO AREA SD",3,"Male",165,29.1,53.3,15.2,2.4,165,20.0,52.7,13.9,13.3
112289003,"Franklin",12,"WAYNESBORO AREA SD",3,"Female",160,37.5,46.3,14.4,1.9,160,30.6,48.8,13.1,7.5
112289003,"Franklin",12,"WAYNESBORO AREA SD",3,"White",303,34.3,48.5,15.5,1.7,303,25.4,50.8,13.2,10.6
112289003,"Franklin",12,"WAYNESBORO AREA SD",3,"Black",12,16.7,83.3,0.0,0.0,12,33.3,58.3,8.3,0.0
112289003,"Franklin",12,"WAYNESBORO AREA SD",3,"Hispanic",8,,,,,8,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",3,"Asian",2,,,,,2,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",3,"Native American",0,,,,,0,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",3,"Multi-ethnic",0,,,,,0,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",3,"IEP",26,11.5,53.8,23.1,11.5,26,7.7,23.1,30.8,38.5
112289003,"Franklin",12,"WAYNESBORO AREA SD",3,"ELL",1,,,,,1,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",3,"Economically Disadvantaged",121,24.0,48.8,21.5,5.8,121,20.7,43.0,16.5,19.8
112289003,"Franklin",12,"WAYNESBORO AREA SD",4,"All Students",308,62.7,29.2,4.9,3.2,321,37.7,37.1,15.3,10.0
112289003,"Franklin",12,"WAYNESBORO AREA SD",4,"Male",148,68.2,23.0,5.4,3.4,155,36.1,36.1,18.7,9.0
112289003,"Franklin",12,"WAYNESBORO AREA SD",4,"Female",159,57.2,35.2,4.4,3.1,165,39.4,37.6,12.1,10.9
112289003,"Franklin",12,"WAYNESBORO AREA SD",4,"White",291,63.2,29.6,4.8,2.4,302,38.7,37.4,15.2,8.6
112289003,"Franklin",12,"WAYNESBORO AREA SD",4,"Black",10,40.0,20.0,10.0,30.0,12,16.7,25.0,16.7,41.7
112289003,"Franklin",12,"WAYNESBORO AREA SD",4,"Hispanic",5,,,,,5,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",4,"Asian",1,,,,,1,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",4,"Native American",0,,,,,0,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",4,"Multi-ethnic",0,,,,,0,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",4,"IEP",12,58.3,16.7,0.0,25.0,24,12.5,16.7,20.8,50.0
112289003,"Franklin",12,"WAYNESBORO AREA SD",4,"ELL",1,,,,,1,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",4,"Economically Disadvantaged",133,52.6,33.1,9.0,5.3,140,24.3,41.4,20.7,13.6
112289003,"Franklin",12,"WAYNESBORO AREA SD",5,"All Students",346,52.6,30.1,13.9,3.5,355,21.4,47.3,19.7,11.5
112289003,"Franklin",12,"WAYNESBORO AREA SD",5,"Male",169,52.1,32.0,13.6,2.4,173,16.2,51.4,19.1,13.3
112289003,"Franklin",12,"WAYNESBORO AREA SD",5,"Female",177,53.1,28.2,14.1,4.5,182,26.4,43.4,20.3,9.9
112289003,"Franklin",12,"WAYNESBORO AREA SD",5,"White",330,53.0,29.7,13.6,3.6,339,22.1,45.7,20.1,12.1
112289003,"Franklin",12,"WAYNESBORO AREA SD",5,"Black",8,,,,,8,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",5,"Hispanic",3,,,,,3,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",5,"Asian",5,,,,,5,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",5,"Native American",0,,,,,0,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",5,"Multi-ethnic",0,,,,,0,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",5,"IEP",19,31.6,42.1,15.8,10.5,28,7.1,28.6,14.3,50.0
112289003,"Franklin",12,"WAYNESBORO AREA SD",5,"ELL",0,,,,,0,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",5,"Economically Disadvantaged",146,42.5,31.5,19.9,6.2,151,13.2,47.0,22.5,17.2
112289003,"Franklin",12,"WAYNESBORO AREA SD",6,"All Students",319,67.4,26.3,5.6,0.6,331,43.2,33.8,13.9,9.1
112289003,"Franklin",12,"WAYNESBORO AREA SD",6,"Male",153,66.7,26.1,5.9,1.3,163,36.2,35.0,16.6,12.3
112289003,"Franklin",12,"WAYNESBORO AREA SD",6,"Female",166,68.1,26.5,5.4,0.0,168,50.0,32.7,11.3,6.0
112289003,"Franklin",12,"WAYNESBORO AREA SD",6,"White",297,68.0,26.3,5.1,0.7,308,42.5,35.7,13.3,8.4
112289003,"Franklin",12,"WAYNESBORO AREA SD",6,"Black",8,,,,,9,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",6,"Hispanic",10,50.0,40.0,10.0,0.0,10,60.0,0.0,10.0,30.0
112289003,"Franklin",12,"WAYNESBORO AREA SD",6,"Asian",3,,,,,3,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",6,"Native American",0,,,,,0,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",6,"Multi-ethnic",1,,,,,1,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",6,"IEP",13,7.7,69.2,23.1,0.0,25,4.0,16.0,28.0,52.0
112289003,"Franklin",12,"WAYNESBORO AREA SD",6,"ELL",3,,,,,3,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",6,"Economically Disadvantaged",126,58.7,30.2,10.3,0.8,131,28.2,40.5,19.8,11.5
112289003,"Franklin",12,"WAYNESBORO AREA SD",7,"All Students",316,51.6,25.6,10.1,12.7,320,37.8,33.1,18.1,10.9
112289003,"Franklin",12,"WAYNESBORO AREA SD",7,"Male",163,51.5,27.0,8.6,12.9,164,33.5,31.1,22.6,12.8
112289003,"Franklin",12,"WAYNESBORO AREA SD",7,"Female",153,51.6,24.2,11.8,12.4,156,42.3,35.3,13.5,9.0
112289003,"Franklin",12,"WAYNESBORO AREA SD",7,"White",293,52.9,25.3,9.2,12.6,296,38.9,33.1,17.6,10.5
112289003,"Franklin",12,"WAYNESBORO AREA SD",7,"Black",15,26.7,26.7,26.7,20.0,15,20.0,40.0,26.7,13.3
112289003,"Franklin",12,"WAYNESBORO AREA SD",7,"Hispanic",5,,,,,6,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",7,"Asian",3,,,,,3,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",7,"Native American",0,,,,,0,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",7,"Multi-ethnic",0,,,,,0,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",7,"IEP",26,19.2,19.2,11.5,50.0,31,3.2,12.9,22.6,61.3
112289003,"Franklin",12,"WAYNESBORO AREA SD",7,"ELL",0,,,,,0,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",7,"Economically Disadvantaged",136,36.8,29.4,11.8,22.1,140,20.7,37.9,22.1,19.3
112289003,"Franklin",12,"WAYNESBORO AREA SD",8,"All Students",301,48.8,26.6,16.3,8.3,306,59.5,27.8,7.2,5.6
112289003,"Franklin",12,"WAYNESBORO AREA SD",8,"Male",132,50.0,25.8,13.6,10.6,132,48.5,33.3,9.1,9.1
112289003,"Franklin",12,"WAYNESBORO AREA SD",8,"Female",169,47.9,27.2,18.3,6.5,174,67.8,23.6,5.7,2.9
112289003,"Franklin",12,"WAYNESBORO AREA SD",8,"White",286,49.3,25.9,16.8,8.0,291,59.5,27.8,6.9,5.8
112289003,"Franklin",12,"WAYNESBORO AREA SD",8,"Black",7,,,,,7,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",8,"Hispanic",5,,,,,5,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",8,"Asian",2,,,,,2,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",8,"Native American",0,,,,,0,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",8,"Multi-ethnic",1,,,,,1,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",8,"IEP",21,9.5,19.0,28.6,42.9,26,15.4,30.8,11.5,42.3
112289003,"Franklin",12,"WAYNESBORO AREA SD",8,"ELL",0,,,,,0,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",8,"Economically Disadvantaged",86,30.2,26.7,24.4,18.6,89,36.0,33.7,16.9,13.5
112289003,"Franklin",12,"WAYNESBORO AREA SD",11,"All Students",248,28.2,37.5,20.6,13.7,264,27.3,39.0,15.2,18.6
112289003,"Franklin",12,"WAYNESBORO AREA SD",11,"Male",125,33.6,35.2,20.0,11.2,137,26.3,38.7,14.6,20.4
112289003,"Franklin",12,"WAYNESBORO AREA SD",11,"Female",123,22.8,39.8,21.1,16.3,127,28.3,39.4,15.7,16.5
112289003,"Franklin",12,"WAYNESBORO AREA SD",11,"White",231,29.9,37.2,19.9,13.0,245,27.8,40.0,14.7,17.6
112289003,"Franklin",12,"WAYNESBORO AREA SD",11,"Black",12,0.0,50.0,16.7,33.3,13,23.1,30.8,15.4,30.8
112289003,"Franklin",12,"WAYNESBORO AREA SD",11,"Hispanic",1,,,,,2,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",11,"Asian",2,,,,,2,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",11,"Native American",1,,,,,1,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",11,"Multi-ethnic",0,,,,,0,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",11,"IEP",22,4.5,4.5,36.4,54.5,38,0.0,18.4,18.4,63.2
112289003,"Franklin",12,"WAYNESBORO AREA SD",11,"ELL",1,,,,,1,,,,
112289003,"Franklin",12,"WAYNESBORO AREA SD",11,"Economically Disadvantaged",57,10.5,42.1,19.3,28.1,67,11.9,34.3,14.9,38.8
111291304,"Fulton",11,"CENTRAL FULTON SD",3,"All Students",67,61.2,34.3,3.0,1.5,67,38.8,44.8,13.4,3.0
111291304,"Fulton",11,"CENTRAL FULTON SD",3,"Male",26,57.7,34.6,3.8,3.8,26,46.2,30.8,15.4,7.7
111291304,"Fulton",11,"CENTRAL FULTON SD",3,"Female",41,63.4,34.1,2.4,0.0,41,34.1,53.7,12.2,0.0
111291304,"Fulton",11,"CENTRAL FULTON SD",3,"White",64,62.5,32.8,3.1,1.6,64,40.6,43.8,12.5,3.1
111291304,"Fulton",11,"CENTRAL FULTON SD",3,"Black",2,,,,,2,,,,
111291304,"Fulton",11,"CENTRAL FULTON SD",3,"Hispanic",1,,,,,1,,,,
111291304,"Fulton",11,"CENTRAL FULTON SD",3,"Asian",0,,,,,0,,,,
111291304,"Fulton",11,"CENTRAL FULTON SD",3,"Native American",0,,,,,0,,,,
111291304,"Fulton",11,"CENTRAL FULTON SD",3,"Multi-ethnic",0,,,,,0,,,,
111291304,"Fulton",11,"CENTRAL FULTON SD",3,"IEP",6,,,,,6,,,,
111291304,"Fulton",11,"CENTRAL FULTON SD",3,"ELL",0,,,,,0,,,,
111291304,"Fulton",11,"CENTRAL FULTON SD",3,"Economically Disadvantaged",33,66.7,30.3,0.0,3.0,33,39.4,51.5,6.1,3.0
111291304,"Fulton",11,"CENTRAL FULTON SD",4,"All Students",75,70.7,24.0,4.0,1.3,76,28.9,44.7,17.1,9.2
111291304,"Fulton",11,"CENTRAL FULTON SD",4,"Male",46,76.1,21.7,2.2,0.0,47,21.3,42.6,21.3,14.9
111291304,"Fulton",11,"CENTRAL FULTON SD",4,"Female",29,62.1,27.6,6.9,3.4,29,41.4,48.3,10.3,0.0
111291304,"Fulton",11,"CENTRAL FULTON SD",4,"White",70,72.9,22.9,4.3,0.0,71,31.0,43.7,15.5,9.9
111291304,"Fulton",11,"CENTRAL FULTON SD",4,"Black",5,,,,,5,,,,
111291304,"Fulton",11,"CENTRAL FULTON SD",4,"Hispanic",0,,,,,0,,,,
111291304,"Fulton",11,"CENTRAL FULTON SD",4,"Asian",0,,,,,0,,,,
111291304,"Fulton",11,"CENTRAL FULTON SD",4,"Native American",0,,,,,0,,,,
111291304,"Fulton",11,"CENTRAL FULTON SD",4,"Multi-ethnic",0,,,,,0,,,,
111291304,"Fulton",11,"CENTRAL FULTON SD",4,"IEP",6,,,,,7,,,,
111291304,"Fulton",11,"CENTRAL FULTON SD",4,"ELL",0,,,,,0,,,,
111291304,"Fulton",11,"CENTRAL FULTON SD",4,"Economically Disadvantaged",25,48.0,40.0,8.0,4.0,26,11.5,50.0,15.4,23.1
