"The 2011 PSSA Science District Level Proficiency Results*",,,,,,,,,,
"*Full Academic Year Students; No PASA/PSSA-M Scores. Data for groups with 10 or fewer students were replaced by blanks. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,
,,,,,,,,,,
"AUN","County","IU #","District","Grade","Group","Number Scored Science","% Advanced Science","% Proficient Science","% Basic Science","% Below Basic Science"
121395603,"Lehigh",21,"SALISBURY TOWNSHIP SD",8,"IEP",21,4.8,28.6,28.6,38.1
121395603,"Lehigh",21,"SALISBURY TOWNSHIP SD",8,"ELL",3,,,,
121395603,"Lehigh",21,"SALISBURY TOWNSHIP SD",8,"Economically Disadvantaged",24,12.5,29.2,29.2,29.2
121395603,"Lehigh",21,"SALISBURY TOWNSHIP SD",11,"All Students",122,13.9,32.8,36.9,16.4
121395603,"Lehigh",21,"SALISBURY TOWNSHIP SD",11,"Male",63,12.7,36.5,31.7,19.0
121395603,"Lehigh",21,"SALISBURY TOWNSHIP SD",11,"Female",59,15.3,28.8,42.4,13.6
121395603,"Lehigh",21,"SALISBURY TOWNSHIP SD",11,"White",96,17.7,39.6,32.3,10.4
121395603,"Lehigh",21,"SALISBURY TOWNSHIP SD",11,"Black",3,,,,
121395603,"Lehigh",21,"SALISBURY TOWNSHIP SD",11,"Hispanic",17,0.0,0.0,58.8,41.2
121395603,"Lehigh",21,"SALISBURY TOWNSHIP SD",11,"Asian",4,,,,
121395603,"Lehigh",21,"SALISBURY TOWNSHIP SD",11,"Native American",0,,,,
121395603,"Lehigh",21,"SALISBURY TOWNSHIP SD",11,"Multi-Ethnic",2,,,,
121395603,"Lehigh",21,"SALISBURY TOWNSHIP SD",11,"IEP",17,5.9,5.9,47.1,41.2
121395603,"Lehigh",21,"SALISBURY TOWNSHIP SD",11,"ELL",4,,,,
121395603,"Lehigh",21,"SALISBURY TOWNSHIP SD",11,"Economically Disadvantaged",19,10.5,10.5,52.6,26.3
121395703,"Lehigh",21,"SOUTHERN LEHIGH SD",4,"All Students",238,69.7,26.9,3.4,0.0
121395703,"Lehigh",21,"SOUTHERN LEHIGH SD",4,"Male",120,74.2,23.3,2.5,0.0
121395703,"Lehigh",21,"SOUTHERN LEHIGH SD",4,"Female",118,65.3,30.5,4.2,0.0
121395703,"Lehigh",21,"SOUTHERN LEHIGH SD",4,"White",204,69.1,27.5,3.4,0.0
121395703,"Lehigh",21,"SOUTHERN LEHIGH SD",4,"Black",6,,,,
121395703,"Lehigh",21,"SOUTHERN LEHIGH SD",4,"Hispanic",10,,,,
121395703,"Lehigh",21,"SOUTHERN LEHIGH SD",4,"Asian",12,83.3,16.7,0.0,0.0
121395703,"Lehigh",21,"SOUTHERN LEHIGH SD",4,"Native American",0,,,,
121395703,"Lehigh",21,"SOUTHERN LEHIGH SD",4,"Multi-Ethnic",6,,,,
121395703,"Lehigh",21,"SOUTHERN LEHIGH SD",4,"IEP",30,40.0,46.7,13.3,0.0
121395703,"Lehigh",21,"SOUTHERN LEHIGH SD",4,"ELL",2,,,,
121395703,"Lehigh",21,"SOUTHERN LEHIGH SD",4,"Economically Disadvantaged",21,61.9,33.3,4.8,0.0
121395703,"Lehigh",21,"SOUTHERN LEHIGH SD",8,"All Students",228,40.8,37.7,15.4,6.1
121395703,"Lehigh",21,"SOUTHERN LEHIGH SD",8,"Male",112,46.4,34.8,10.7,8.0
121395703,"Lehigh",21,"SOUTHERN LEHIGH SD",8,"Female",116,35.3,40.5,19.8,4.3
121395703,"Lehigh",21,"SOUTHERN LEHIGH SD",8,"White",195,42.1,37.9,13.8,6.2
121395703,"Lehigh",21,"SOUTHERN LEHIGH SD",8,"Black",2,,,,
121395703,"Lehigh",21,"SOUTHERN LEHIGH SD",8,"Hispanic",15,26.7,33.3,40.0,0.0
121395703,"Lehigh",21,"SOUTHERN LEHIGH SD",8,"Asian",7,,,,
121395703,"Lehigh",21,"SOUTHERN LEHIGH SD",8,"Native American",0,,,,
121395703,"Lehigh",21,"SOUTHERN LEHIGH SD",8,"Multi-Ethnic",9,,,,
121395703,"Lehigh",21,"SOUTHERN LEHIGH SD",8,"IEP",23,8.7,30.4,30.4,30.4
121395703,"Lehigh",21,"SOUTHERN LEHIGH SD",8,"ELL",0,,,,
121395703,"Lehigh",21,"SOUTHERN LEHIGH SD",8,"Economically Disadvantaged",23,13.0,52.2,17.4,17.4
121395703,"Lehigh",21,"SOUTHERN LEHIGH SD",11,"All Students",252,16.3,38.5,36.9,8.3
121395703,"Lehigh",21,"SOUTHERN LEHIGH SD",11,"Male",141,19.9,41.1,31.2,7.8
121395703,"Lehigh",21,"SOUTHERN LEHIGH SD",11,"Female",111,11.7,35.1,44.1,9.0
121395703,"Lehigh",21,"SOUTHERN LEHIGH SD",11,"White",225,16.4,37.8,39.1,6.7
121395703,"Lehigh",21,"SOUTHERN LEHIGH SD",11,"Black",4,,,,
121395703,"Lehigh",21,"SOUTHERN LEHIGH SD",11,"Hispanic",10,,,,
121395703,"Lehigh",21,"SOUTHERN LEHIGH SD",11,"Asian",7,,,,
121395703,"Lehigh",21,"SOUTHERN LEHIGH SD",11,"Native American",1,,,,
121395703,"Lehigh",21,"SOUTHERN LEHIGH SD",11,"Multi-Ethnic",5,,,,
121395703,"Lehigh",21,"SOUTHERN LEHIGH SD",11,"IEP",30,0.0,20.0,36.7,43.3
121395703,"Lehigh",21,"SOUTHERN LEHIGH SD",11,"ELL",2,,,,
121395703,"Lehigh",21,"SOUTHERN LEHIGH SD",11,"Economically Disadvantaged",17,0.0,23.5,47.1,29.4
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",4,"All Students",310,50.3,33.5,12.3,3.9
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",4,"Male",150,57.3,28.7,10.7,3.3
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",4,"Female",160,43.8,38.1,13.8,4.4
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",4,"White",199,55.8,31.2,10.1,3.0
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",4,"Black",24,37.5,50.0,4.2,8.3
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",4,"Hispanic",71,32.4,39.4,22.5,5.6
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",4,"Asian",16,81.3,12.5,6.3,0.0
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",4,"Native American",0,,,,
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",4,"Multi-Ethnic",0,,,,
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",4,"IEP",38,26.3,26.3,34.2,13.2
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",4,"ELL",18,0.0,33.3,38.9,27.8
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",4,"Economically Disadvantaged",124,33.1,43.5,17.7,5.6
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",8,"All Students",306,26.8,34.6,16.7,21.9
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",8,"Male",155,32.3,27.1,17.4,23.2
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",8,"Female",151,21.2,42.4,15.9,20.5
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",8,"White",189,34.4,31.7,18.0,15.9
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",8,"Black",23,30.4,26.1,17.4,26.1
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",8,"Hispanic",73,4.1,43.8,16.4,35.6
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",8,"Asian",9,,,,
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",8,"Native American",1,,,,
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",8,"Multi-Ethnic",11,27.3,27.3,9.1,36.4
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",8,"IEP",57,3.5,17.5,26.3,52.6
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",8,"ELL",11,0.0,9.1,9.1,81.8
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",8,"Economically Disadvantaged",119,18.5,33.6,18.5,29.4
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",11,"All Students",342,18.1,33.0,37.1,11.7
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",11,"Male",154,23.4,27.9,35.1,13.6
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",11,"Female",188,13.8,37.2,38.8,10.1
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",11,"White",244,22.1,37.3,32.4,8.2
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",11,"Black",34,5.9,17.6,55.9,20.6
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",11,"Hispanic",46,4.3,15.2,56.5,23.9
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",11,"Asian",17,23.5,47.1,17.6,11.8
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",11,"Native American",0,,,,
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",11,"Multi-Ethnic",1,,,,
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",11,"IEP",37,2.7,2.7,37.8,56.8
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",11,"ELL",2,,,,
121397803,"Lehigh",21,"WHITEHALL-COPLAY SD",11,"Economically Disadvantaged",110,11.8,20.0,48.2,20.0
118401403,"Luzerne",18,"CRESTWOOD SD",4,"All Students",217,62.2,32.3,4.6,0.9
118401403,"Luzerne",18,"CRESTWOOD SD",4,"Male",104,67.3,26.9,3.8,1.9
118401403,"Luzerne",18,"CRESTWOOD SD",4,"Female",113,57.5,37.2,5.3,0.0
118401403,"Luzerne",18,"CRESTWOOD SD",4,"White",204,63.2,30.9,4.9,1.0
118401403,"Luzerne",18,"CRESTWOOD SD",4,"Black",3,,,,
118401403,"Luzerne",18,"CRESTWOOD SD",4,"Hispanic",4,,,,
118401403,"Luzerne",18,"CRESTWOOD SD",4,"Asian",5,,,,
118401403,"Luzerne",18,"CRESTWOOD SD",4,"Native American",0,,,,
118401403,"Luzerne",18,"CRESTWOOD SD",4,"Multi-Ethnic",1,,,,
118401403,"Luzerne",18,"CRESTWOOD SD",4,"IEP",12,25.0,50.0,25.0,0.0
118401403,"Luzerne",18,"CRESTWOOD SD",4,"ELL",2,,,,
118401403,"Luzerne",18,"CRESTWOOD SD",4,"Economically Disadvantaged",38,36.8,52.6,7.9,2.6
118401403,"Luzerne",18,"CRESTWOOD SD",8,"All Students",212,28.8,44.3,18.4,8.5
118401403,"Luzerne",18,"CRESTWOOD SD",8,"Male",114,29.8,42.1,16.7,11.4
118401403,"Luzerne",18,"CRESTWOOD SD",8,"Female",98,27.6,46.9,20.4,5.1
118401403,"Luzerne",18,"CRESTWOOD SD",8,"White",201,29.4,44.8,17.9,8.0
118401403,"Luzerne",18,"CRESTWOOD SD",8,"Black",1,,,,
118401403,"Luzerne",18,"CRESTWOOD SD",8,"Hispanic",5,,,,
118401403,"Luzerne",18,"CRESTWOOD SD",8,"Asian",4,,,,
118401403,"Luzerne",18,"CRESTWOOD SD",8,"Native American",0,,,,
118401403,"Luzerne",18,"CRESTWOOD SD",8,"Multi-Ethnic",0,,,,
118401403,"Luzerne",18,"CRESTWOOD SD",8,"IEP",5,,,,
118401403,"Luzerne",18,"CRESTWOOD SD",8,"ELL",0,,,,
118401403,"Luzerne",18,"CRESTWOOD SD",8,"Economically Disadvantaged",28,28.6,32.1,25.0,14.3
118401403,"Luzerne",18,"CRESTWOOD SD",11,"All Students",265,15.5,30.9,43.4,10.2
118401403,"Luzerne",18,"CRESTWOOD SD",11,"Male",142,19.0,31.7,39.4,9.9
118401403,"Luzerne",18,"CRESTWOOD SD",11,"Female",123,11.4,30.1,48.0,10.6
118401403,"Luzerne",18,"CRESTWOOD SD",11,"White",250,15.6,31.2,43.2,10.0
118401403,"Luzerne",18,"CRESTWOOD SD",11,"Black",2,,,,
118401403,"Luzerne",18,"CRESTWOOD SD",11,"Hispanic",3,,,,
118401403,"Luzerne",18,"CRESTWOOD SD",11,"Asian",9,,,,
118401403,"Luzerne",18,"CRESTWOOD SD",11,"Native American",0,,,,
118401403,"Luzerne",18,"CRESTWOOD SD",11,"Multi-Ethnic",1,,,,
118401403,"Luzerne",18,"CRESTWOOD SD",11,"IEP",25,0.0,12.0,28.0,60.0
118401403,"Luzerne",18,"CRESTWOOD SD",11,"ELL",2,,,,
118401403,"Luzerne",18,"CRESTWOOD SD",11,"Economically Disadvantaged",42,7.1,23.8,52.4,16.7
118401603,"Luzerne",18,"DALLAS SD",4,"All Students",205,82.4,17.1,0.5,0.0
118401603,"Luzerne",18,"DALLAS SD",4,"Male",112,80.4,18.8,0.9,0.0
118401603,"Luzerne",18,"DALLAS SD",4,"Female",93,84.9,15.1,0.0,0.0
118401603,"Luzerne",18,"DALLAS SD",4,"White",200,82.0,17.5,0.5,0.0
118401603,"Luzerne",18,"DALLAS SD",4,"Black",2,,,,
118401603,"Luzerne",18,"DALLAS SD",4,"Hispanic",0,,,,
118401603,"Luzerne",18,"DALLAS SD",4,"Asian",3,,,,
118401603,"Luzerne",18,"DALLAS SD",4,"Native American",0,,,,
118401603,"Luzerne",18,"DALLAS SD",4,"Multi-Ethnic",0,,,,
118401603,"Luzerne",18,"DALLAS SD",4,"IEP",17,82.4,17.6,0.0,0.0
118401603,"Luzerne",18,"DALLAS SD",4,"ELL",1,,,,
118401603,"Luzerne",18,"DALLAS SD",4,"Economically Disadvantaged",31,67.7,29.0,3.2,0.0
118401603,"Luzerne",18,"DALLAS SD",8,"All Students",206,38.3,39.8,15.0,6.8
118401603,"Luzerne",18,"DALLAS SD",8,"Male",106,44.3,37.7,13.2,4.7
118401603,"Luzerne",18,"DALLAS SD",8,"Female",100,32.0,42.0,17.0,9.0
118401603,"Luzerne",18,"DALLAS SD",8,"White",201,37.8,40.8,14.9,6.5
118401603,"Luzerne",18,"DALLAS SD",8,"Black",1,,,,
118401603,"Luzerne",18,"DALLAS SD",8,"Hispanic",0,,,,
118401603,"Luzerne",18,"DALLAS SD",8,"Asian",4,,,,
118401603,"Luzerne",18,"DALLAS SD",8,"Native American",0,,,,
118401603,"Luzerne",18,"DALLAS SD",8,"Multi-Ethnic",0,,,,
118401603,"Luzerne",18,"DALLAS SD",8,"IEP",26,11.5,38.5,26.9,23.1
118401603,"Luzerne",18,"DALLAS SD",8,"ELL",1,,,,
118401603,"Luzerne",18,"DALLAS SD",8,"Economically Disadvantaged",31,19.4,48.4,19.4,12.9
118401603,"Luzerne",18,"DALLAS SD",11,"All Students",211,18.5,28.0,42.2,11.4
118401603,"Luzerne",18,"DALLAS SD",11,"Male",106,17.9,26.4,43.4,12.3
118401603,"Luzerne",18,"DALLAS SD",11,"Female",105,19.0,29.5,41.0,10.5
118401603,"Luzerne",18,"DALLAS SD",11,"White",209,18.7,27.8,42.1,11.5
118401603,"Luzerne",18,"DALLAS SD",11,"Black",0,,,,
118401603,"Luzerne",18,"DALLAS SD",11,"Hispanic",0,,,,
118401603,"Luzerne",18,"DALLAS SD",11,"Asian",2,,,,
118401603,"Luzerne",18,"DALLAS SD",11,"Native American",0,,,,
118401603,"Luzerne",18,"DALLAS SD",11,"Multi-Ethnic",0,,,,
118401603,"Luzerne",18,"DALLAS SD",11,"IEP",17,0.0,5.9,35.3,58.8
118401603,"Luzerne",18,"DALLAS SD",11,"ELL",0,,,,
118401603,"Luzerne",18,"DALLAS SD",11,"Economically Disadvantaged",26,7.7,15.4,57.7,19.2
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",4,"All Students",168,44.6,39.3,10.7,5.4
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",4,"Male",92,42.4,37.0,14.1,6.5
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",4,"Female",76,47.4,42.1,6.6,3.9
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",4,"White",157,45.9,38.9,9.6,5.7
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",4,"Black",5,,,,
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",4,"Hispanic",5,,,,
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",4,"Asian",1,,,,
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",4,"Native American",0,,,,
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",4,"Multi-Ethnic",0,,,,
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",4,"IEP",39,28.2,48.7,17.9,5.1
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",4,"ELL",4,,,,
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",4,"Economically Disadvantaged",105,37.1,43.8,12.4,6.7
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",8,"All Students",144,15.3,45.8,22.9,16.0
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",8,"Male",68,14.7,47.1,20.6,17.6
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",8,"Female",76,15.8,44.7,25.0,14.5
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",8,"White",127,15.0,48.8,22.8,13.4
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",8,"Black",8,,,,
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",8,"Hispanic",6,,,,
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",8,"Asian",3,,,,
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",8,"Native American",0,,,,
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",8,"Multi-Ethnic",0,,,,
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",8,"IEP",7,,,,
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",8,"ELL",1,,,,
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",8,"Economically Disadvantaged",75,17.3,41.3,26.7,14.7
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",11,"All Students",147,6.1,19.0,50.3,24.5
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",11,"Male",79,5.1,20.3,51.9,22.8
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",11,"Female",68,7.4,17.6,48.5,26.5
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",11,"White",134,6.0,20.1,50.0,23.9
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",11,"Black",4,,,,
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",11,"Hispanic",6,,,,
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",11,"Asian",3,,,,
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",11,"Native American",0,,,,
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",11,"Multi-Ethnic",0,,,,
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",11,"IEP",9,,,,
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",11,"ELL",2,,,,
118402603,"Luzerne",18,"GREATER NANTICOKE AREA SD",11,"Economically Disadvantaged",59,3.4,18.6,50.8,27.1
118403003,"Luzerne",18,"HANOVER AREA SD",4,"All Students",127,29.9,44.9,18.1,7.1
118403003,"Luzerne",18,"HANOVER AREA SD",4,"Male",68,30.9,47.1,19.1,2.9
118403003,"Luzerne",18,"HANOVER AREA SD",4,"Female",59,28.8,42.4,16.9,11.9
118403003,"Luzerne",18,"HANOVER AREA SD",4,"White",115,31.3,45.2,15.7,7.8
118403003,"Luzerne",18,"HANOVER AREA SD",4,"Black",6,,,,
118403003,"Luzerne",18,"HANOVER AREA SD",4,"Hispanic",4,,,,
118403003,"Luzerne",18,"HANOVER AREA SD",4,"Asian",1,,,,
118403003,"Luzerne",18,"HANOVER AREA SD",4,"Native American",1,,,,
118403003,"Luzerne",18,"HANOVER AREA SD",4,"Multi-Ethnic",0,,,,
118403003,"Luzerne",18,"HANOVER AREA SD",4,"IEP",29,17.2,44.8,27.6,10.3
118403003,"Luzerne",18,"HANOVER AREA SD",4,"ELL",1,,,,
118403003,"Luzerne",18,"HANOVER AREA SD",4,"Economically Disadvantaged",77,23.4,45.5,22.1,9.1
118403003,"Luzerne",18,"HANOVER AREA SD",8,"All Students",142,16.9,40.1,20.4,22.5
118403003,"Luzerne",18,"HANOVER AREA SD",8,"Male",64,21.9,37.5,18.8,21.9
118403003,"Luzerne",18,"HANOVER AREA SD",8,"Female",78,12.8,42.3,21.8,23.1
118403003,"Luzerne",18,"HANOVER AREA SD",8,"White",130,17.7,41.5,20.8,20.0
118403003,"Luzerne",18,"HANOVER AREA SD",8,"Black",7,,,,
118403003,"Luzerne",18,"HANOVER AREA SD",8,"Hispanic",3,,,,
118403003,"Luzerne",18,"HANOVER AREA SD",8,"Asian",1,,,,
118403003,"Luzerne",18,"HANOVER AREA SD",8,"Native American",0,,,,
118403003,"Luzerne",18,"HANOVER AREA SD",8,"Multi-Ethnic",1,,,,
118403003,"Luzerne",18,"HANOVER AREA SD",8,"IEP",20,5.0,15.0,20.0,60.0
118403003,"Luzerne",18,"HANOVER AREA SD",8,"ELL",0,,,,
118403003,"Luzerne",18,"HANOVER AREA SD",8,"Economically Disadvantaged",77,7.8,36.4,26.0,29.9
118403003,"Luzerne",18,"HANOVER AREA SD",11,"All Students",155,18.7,31.6,40.6,9.0
118403003,"Luzerne",18,"HANOVER AREA SD",11,"Male",85,14.1,38.8,36.5,10.6
118403003,"Luzerne",18,"HANOVER AREA SD",11,"Female",70,24.3,22.9,45.7,7.1
118403003,"Luzerne",18,"HANOVER AREA SD",11,"White",137,19.7,32.8,39.4,8.0
118403003,"Luzerne",18,"HANOVER AREA SD",11,"Black",9,,,,
118403003,"Luzerne",18,"HANOVER AREA SD",11,"Hispanic",5,,,,
118403003,"Luzerne",18,"HANOVER AREA SD",11,"Asian",1,,,,
118403003,"Luzerne",18,"HANOVER AREA SD",11,"Native American",3,,,,
118403003,"Luzerne",18,"HANOVER AREA SD",11,"Multi-Ethnic",0,,,,
118403003,"Luzerne",18,"HANOVER AREA SD",11,"IEP",23,0.0,13.0,43.5,43.5
118403003,"Luzerne",18,"HANOVER AREA SD",11,"ELL",1,,,,
118403003,"Luzerne",18,"HANOVER AREA SD",11,"Economically Disadvantaged",63,12.7,25.4,44.4,17.5
118403302,"Luzerne",18,"HAZLETON AREA SD",4,"All Students",716,47.1,36.7,11.6,4.6
118403302,"Luzerne",18,"HAZLETON AREA SD",4,"Male",374,48.7,34.8,11.0,5.6
118403302,"Luzerne",18,"HAZLETON AREA SD",4,"Female",342,45.3,38.9,12.3,3.5
118403302,"Luzerne",18,"HAZLETON AREA SD",4,"White",417,59.5,31.7,6.0,2.9
118403302,"Luzerne",18,"HAZLETON AREA SD",4,"Black",24,41.7,41.7,12.5,4.2
118403302,"Luzerne",18,"HAZLETON AREA SD",4,"Hispanic",267,27.3,44.9,20.2,7.5
118403302,"Luzerne",18,"HAZLETON AREA SD",4,"Asian",5,,,,
118403302,"Luzerne",18,"HAZLETON AREA SD",4,"Native American",0,,,,
118403302,"Luzerne",18,"HAZLETON AREA SD",4,"Multi-Ethnic",3,,,,
118403302,"Luzerne",18,"HAZLETON AREA SD",4,"IEP",79,15.2,45.6,27.8,11.4
118403302,"Luzerne",18,"HAZLETON AREA SD",4,"ELL",56,5.4,41.1,30.4,23.2
118403302,"Luzerne",18,"HAZLETON AREA SD",4,"Economically Disadvantaged",485,36.5,43.1,15.1,5.4
118403302,"Luzerne",18,"HAZLETON AREA SD",8,"All Students",756,19.2,31.7,20.0,29.1
118403302,"Luzerne",18,"HAZLETON AREA SD",8,"Male",394,21.8,28.2,18.3,31.7
118403302,"Luzerne",18,"HAZLETON AREA SD",8,"Female",362,16.3,35.6,21.8,26.2
118403302,"Luzerne",18,"HAZLETON AREA SD",8,"White",461,27.3,39.5,16.5,16.7
118403302,"Luzerne",18,"HAZLETON AREA SD",8,"Black",9,,,,
118403302,"Luzerne",18,"HAZLETON AREA SD",8,"Hispanic",279,5.7,19.4,25.4,49.5
118403302,"Luzerne",18,"HAZLETON AREA SD",8,"Asian",5,,,,
118403302,"Luzerne",18,"HAZLETON AREA SD",8,"Native American",1,,,,
118403302,"Luzerne",18,"HAZLETON AREA SD",8,"Multi-Ethnic",1,,,,
118403302,"Luzerne",18,"HAZLETON AREA SD",8,"IEP",57,0.0,12.3,24.6,63.2
118403302,"Luzerne",18,"HAZLETON AREA SD",8,"ELL",85,0.0,1.2,9.4,89.4
118403302,"Luzerne",18,"HAZLETON AREA SD",8,"Economically Disadvantaged",480,10.4,27.3,24.4,37.9
118403302,"Luzerne",18,"HAZLETON AREA SD",11,"All Students",687,6.7,18.9,41.9,32.5
118403302,"Luzerne",18,"HAZLETON AREA SD",11,"Male",359,9.7,20.1,36.2,34.0
118403302,"Luzerne",18,"HAZLETON AREA SD",11,"Female",328,3.4,17.7,48.2,30.8
118403302,"Luzerne",18,"HAZLETON AREA SD",11,"White",458,9.2,25.8,45.6,19.4
118403302,"Luzerne",18,"HAZLETON AREA SD",11,"Black",8,,,,
118403302,"Luzerne",18,"HAZLETON AREA SD",11,"Hispanic",217,1.4,4.1,34.1,60.4
118403302,"Luzerne",18,"HAZLETON AREA SD",11,"Asian",2,,,,
118403302,"Luzerne",18,"HAZLETON AREA SD",11,"Native American",0,,,,
118403302,"Luzerne",18,"HAZLETON AREA SD",11,"Multi-Ethnic",2,,,,
118403302,"Luzerne",18,"HAZLETON AREA SD",11,"IEP",47,0.0,0.0,14.9,85.1
118403302,"Luzerne",18,"HAZLETON AREA SD",11,"ELL",75,0.0,0.0,10.7,89.3
118403302,"Luzerne",18,"HAZLETON AREA SD",11,"Economically Disadvantaged",386,3.4,10.1,40.9,45.6
118403903,"Luzerne",18,"LAKE-LEHMAN SD",4,"All Students",166,64.5,32.5,3.0,0.0
118403903,"Luzerne",18,"LAKE-LEHMAN SD",4,"Male",82,67.1,30.5,2.4,0.0
118403903,"Luzerne",18,"LAKE-LEHMAN SD",4,"Female",84,61.9,34.5,3.6,0.0
118403903,"Luzerne",18,"LAKE-LEHMAN SD",4,"White",161,65.2,31.7,3.1,0.0
118403903,"Luzerne",18,"LAKE-LEHMAN SD",4,"Black",0,,,,
118403903,"Luzerne",18,"LAKE-LEHMAN SD",4,"Hispanic",3,,,,
118403903,"Luzerne",18,"LAKE-LEHMAN SD",4,"Asian",2,,,,
118403903,"Luzerne",18,"LAKE-LEHMAN SD",4,"Native American",0,,,,
118403903,"Luzerne",18,"LAKE-LEHMAN SD",4,"Multi-Ethnic",0,,,,
118403903,"Luzerne",18,"LAKE-LEHMAN SD",4,"IEP",32,21.9,65.6,12.5,0.0
118403903,"Luzerne",18,"LAKE-LEHMAN SD",4,"ELL",0,,,,
118403903,"Luzerne",18,"LAKE-LEHMAN SD",4,"Economically Disadvantaged",57,49.1,45.6,5.3,0.0
118403903,"Luzerne",18,"LAKE-LEHMAN SD",8,"All Students",157,31.2,36.3,19.7,12.7
118403903,"Luzerne",18,"LAKE-LEHMAN SD",8,"Male",71,33.8,43.7,14.1,8.5
118403903,"Luzerne",18,"LAKE-LEHMAN SD",8,"Female",86,29.1,30.2,24.4,16.3
118403903,"Luzerne",18,"LAKE-LEHMAN SD",8,"White",154,31.2,37.0,20.1,11.7
118403903,"Luzerne",18,"LAKE-LEHMAN SD",8,"Black",1,,,,
118403903,"Luzerne",18,"LAKE-LEHMAN SD",8,"Hispanic",1,,,,
118403903,"Luzerne",18,"LAKE-LEHMAN SD",8,"Asian",0,,,,
118403903,"Luzerne",18,"LAKE-LEHMAN SD",8,"Native American",1,,,,
118403903,"Luzerne",18,"LAKE-LEHMAN SD",8,"Multi-Ethnic",0,,,,
